access_id|access_userid|access_username|access_time|access_event
3749|SZE|Sze Sze|04/04/2018 16:51|Logout
3750|FATIN|FATIN|04/04/2018 16:51|Login
3752|SZE|Sze Sze|04/04/2018 17:07|Login
3753|LIA|Lia|04/04/2018 17:17|Login
3754|FATIN|FATIN|04/04/2018 17:24|Login
3755|IRINA|IRINA|05/04/2018 8:23|Login
3757|IDAH|Norfaidah|05/04/2018 8:36|Login
3759|LIA|Lia|05/04/2018 8:41|Login
3761|HANA|HANA|05/04/2018 9:08|Login
3763|TR|TR 1|05/04/2018 9:59|Login
3765|IRINA|IRINA|05/04/2018 10:23|Login
3770|TR|TR 1|05/04/2018 13:15|Login
3772|TR|TR 1|05/04/2018 14:07|Login
3773|LIA|Lia|05/04/2018 14:28|Login
3774|TSY|Shi Yun|05/04/2018 14:46|Login
3775|IDAH|Norfaidah|05/04/2018 16:07|Login
3776|SZE|Sze Sze|05/04/2018 16:28|Login
3778|TR2|TR 2|05/04/2018 17:10|Login
3779|TR|TR 1|05/04/2018 17:15|Login
3781|HANA|HANA|05/04/2018 18:39|Logout
3782|TSY|Shi Yun|05/04/2018 18:39|Login
4911|TSY|Shi Yun|16/05/2018 16:20|Login
3783|TSY|Shi Yun|05/04/2018 19:16|Logout
4940|TR2|TR 2|17/05/2018 15:31|Login
3784|LIA|Lia|06/04/2018 8:35|Login
3785|SZE|Sze Sze|06/04/2018 8:40|Login
3786|FATIN|FATIN|06/04/2018 8:43|Login
3787|TR2|TR 2|06/04/2018 8:44|Login
3788|HANA|HANA|06/04/2018 8:50|Login
3789|TSY|Shi Yun|06/04/2018 8:52|Login
3790|SZE|Sze Sze|06/04/2018 9:08|Login
3791|SZE|Sze Sze|06/04/2018 9:14|Logout
3792|FATIN|FATIN|06/04/2018 9:15|Login
3793|TSY|Shi Yun|06/04/2018 9:22|Login
3794|TSY|Shi Yun|06/04/2018 9:35|Login
3795|FATIN|FATIN|06/04/2018 9:38|Login
3796|TSY|Shi Yun|06/04/2018 9:51|Login
3797|SZE|Sze Sze|06/04/2018 10:01|Login
3798|TSY|Shi Yun|06/04/2018 10:03|Login
3799|FATIN|FATIN|06/04/2018 10:04|Login
3800|IRINA|IRINA|06/04/2018 10:26|Login
3801|TR|TR 1|06/04/2018 11:07|Login
3802|TR|TR 1|06/04/2018 11:10|Logout
3803|TR|TR 1|06/04/2018 11:12|Login
3804|IDAH|Norfaidah|06/04/2018 11:13|Login
3805|TR|TR 1|06/04/2018 11:24|Login
3806|TR|TR 1|06/04/2018 11:31|Logout
3807|FATIN|FATIN|06/04/2018 11:45|Login
3808|ROSSY|ROSSY|06/04/2018 11:50|Login
3809|SZE|Sze Sze|06/04/2018 12:33|Login
3810|LIA|Lia|06/04/2018 13:43|Login
3811|FATIN|FATIN|06/04/2018 14:07|Login
3812|IRINA|IRINA|06/04/2018 14:25|Login
3813|SZE|Sze Sze|06/04/2018 16:09|Login
3814|SZE|Sze Sze|06/04/2018 16:14|Login
3815|SZE|Sze Sze|06/04/2018 16:16|Logout
3816|IDAH|Norfaidah|06/04/2018 16:31|Login
3817|TSY|Shi Yun|06/04/2018 17:08|Login
3818|TR|TR 1|06/04/2018 17:09|Login
3819|FATIN|FATIN|06/04/2018 17:23|Login
3820|FATIN|FATIN|06/04/2018 17:50|Logout
3821|TSY|Shi Yun|06/04/2018 18:22|Login
3822|TSY|Shi Yun|06/04/2018 18:38|Logout
3823|HANA|HANA|07/04/2018 8:34|Login
3824|TR|TR 1|07/04/2018 9:22|Login
3825|TR|TR 1|07/04/2018 9:24|Logout
3826|LIA|Lia|07/04/2018 9:27|Login
3827|SZE|Sze Sze|07/04/2018 9:44|Login
3828|TR2|TR 2|07/04/2018 10:17|Login
3829|TR|TR 1|07/04/2018 10:53|Login
3830|TR|TR 1|07/04/2018 11:01|Login
3831|TR|TR 1|07/04/2018 11:03|Logout
3832|TSY|Shi Yun|07/04/2018 11:03|Login
3833|IDAH|Norfaidah|07/04/2018 11:06|Login
3834|TSY|Shi Yun|07/04/2018 11:07|Login
3835|TSY|Shi Yun|07/04/2018 11:09|Logout
3836|HANA|HANA|07/04/2018 11:16|Login
3837|FATIN|FATIN|07/04/2018 11:19|Login
3838|HANA|HANA|07/04/2018 11:21|Login
3839|FATIN|FATIN|07/04/2018 11:23|Login
3840|LIA|Lia|07/04/2018 11:58|Login
3841|TSY|Shi Yun|07/04/2018 13:44|Login
3842|IDAH|Norfaidah|07/04/2018 13:51|Login
3843|IDAH|Norfaidah|07/04/2018 13:52|Login
3844|IDAH|Norfaidah|07/04/2018 13:57|Login
3845|SZE|Sze Sze|07/04/2018 14:02|Login
3846|TR|TR 1|07/04/2018 14:07|Login
3847|TR|TR 1|07/04/2018 14:13|Logout
3848|TSY|Shi Yun|07/04/2018 14:29|Login
3849|TSY|Shi Yun|07/04/2018 14:36|Login
3850|TSY|Shi Yun|07/04/2018 14:40|Login
3851|TSY|Shi Yun|07/04/2018 14:42|Login
3852|TSY|Shi Yun|07/04/2018 14:47|Login
3853|SZE|Sze Sze|09/04/2018 8:35|Login
3854|LIA|Lia|09/04/2018 8:55|Login
3855|TSY|Shi Yun|09/04/2018 9:00|Login
3856|FATIN|FATIN|09/04/2018 9:00|Login
3857|TR2|TR 2|09/04/2018 9:06|Login
3858|TR|TR 1|09/04/2018 9:25|Login
3859|TR|TR 1|09/04/2018 9:26|Logout
3860|TR|TR 1|09/04/2018 9:26|Login
3861|TR|TR 1|09/04/2018 9:29|Logout
3862|TSY|Shi Yun|09/04/2018 9:45|Login
3863|TR|TR 1|09/04/2018 9:47|Login
3864|TR|TR 1|09/04/2018 9:57|Logout
3865|IDAH|Norfaidah|09/04/2018 9:58|Login
3866|TR|TR 1|09/04/2018 10:24|Login
3867|TR|TR 1|09/04/2018 10:25|Logout
3868|TSY|Shi Yun|09/04/2018 10:25|Login
3869|FATIN|FATIN|09/04/2018 10:25|Login
3870|TR|TR 1|09/04/2018 10:31|Login
3871|TR|TR 1|09/04/2018 10:37|Logout
3872|TSY|Shi Yun|09/04/2018 10:37|Login
3873|TSY|Shi Yun|09/04/2018 10:39|Login
3874|SZE|Sze Sze|09/04/2018 11:37|Login
3875|SZE|Sze Sze|09/04/2018 11:41|Login
3876|SZE|Sze Sze|09/04/2018 11:43|Logout
3877|IDAH|Norfaidah|09/04/2018 12:50|Login
3878|FATIN|FATIN|09/04/2018 12:50|Login
4912|TSY|Shi Yun|16/05/2018 16:21|Logout
4913|HANA|HANA|16/05/2018 16:21|Login
4969|IDAH|Norfaidah|18/05/2018 16:27|Login
4914|FATIN|FATIN|16/05/2018 17:20|Login
4941|IDAH|Norfaidah|17/05/2018 15:35|Login
4970|TSY|Shi Yun|18/05/2018 16:56|Login
3879|HANA|HANA|09/04/2018 12:57|Login
3880|ROSSY|ROSSY|09/04/2018 13:29|Login
3881|TSY|Shi Yun|09/04/2018 13:57|Login
3882|TSY|Shi Yun|09/04/2018 14:07|Login
3883|SZE|Sze Sze|09/04/2018 14:15|Login
3884|IDAH|Norfaidah|09/04/2018 14:50|Login
3885|TSY|Shi Yun|09/04/2018 14:53|Login
3886|LIA|Lia|09/04/2018 15:28|Login
3887|IDAH|Norfaidah|09/04/2018 15:30|Login
3888|TR|TR 1|09/04/2018 16:10|Login
3889|HANA|HANA|09/04/2018 16:18|Login
3890|TR|TR 1|09/04/2018 16:28|Login
3891|TR2|TR 2|09/04/2018 16:31|Login
3892|LIA|Lia|09/04/2018 16:57|Login
3893|TR|TR 1|09/04/2018 17:00|Login
3894|TR|TR 1|09/04/2018 17:07|Logout
3895|TR2|TR 2|09/04/2018 17:09|Login
3896|SZE|Sze Sze|09/04/2018 17:18|Login
3897|TSY|Shi Yun|09/04/2018 17:21|Login
3898|FATIN|FATIN|09/04/2018 17:25|Login
3899|FATIN|FATIN|09/04/2018 17:51|Logout
3900|LIA|Lia|09/04/2018 18:03|Login
3901|LIA|Lia|09/04/2018 18:20|Logout
3902|TR2|TR 2|10/04/2018 8:38|Login
3903|SZE|Sze Sze|10/04/2018 8:36|Login
3904|TR|TR 1|10/04/2018 8:50|Login
3905|LIA|Lia|10/04/2018 8:53|Login
3906|FATIN|FATIN|10/04/2018 8:55|Login
3907|ROSSY|ROSSY|10/04/2018 8:55|Login
3908|FATIN|FATIN|10/04/2018 9:26|Login
3909|TR2|TR 2|10/04/2018 9:50|Login
3910|TR2|TR 2|10/04/2018 9:51|Login
3911|TR2|TR 2|10/04/2018 10:24|Login
3912|FATIN|FATIN|10/04/2018 10:34|Login
3913|SZE|Sze Sze|10/04/2018 11:06|Login
3914|TR2|TR 2|10/04/2018 11:20|Login
3915|TSY|Shi Yun|10/04/2018 11:22|Login
3916|IDAH|Norfaidah|10/04/2018 11:22|Login
3917|TR|TR 1|10/04/2018 11:28|Login
3918|TR|TR 1|10/04/2018 11:38|Logout
3919|TR|TR 1|10/04/2018 11:47|Login
3920|TR|TR 1|10/04/2018 11:50|Logout
3921|SZE|Sze Sze|10/04/2018 12:10|Login
3922|TR|TR 1|10/04/2018 13:11|Login
3923|TR|TR 1|10/04/2018 14:08|Logout
3924|TSY|Shi Yun|10/04/2018 14:08|Login
3925|TSY|Shi Yun|10/04/2018 14:10|Logout
3926|SZE|Sze Sze|10/04/2018 14:42|Login
3927|IDAH|Norfaidah|10/04/2018 15:21|Login
3928|TSY|Shi Yun|10/04/2018 15:26|Login
3929|TR|TR 1|10/04/2018 15:29|Login
3930|TSY|Shi Yun|10/04/2018 15:32|Login
3931|LIA|Lia|10/04/2018 15:54|Login
3932|FATIN|FATIN|10/04/2018 15:55|Login
3933|TR|TR 1|10/04/2018 16:22|Login
3934|TR|TR 1|10/04/2018 16:36|Logout
3935|TSY|Shi Yun|10/04/2018 16:36|Login
3936|TSY|Shi Yun|10/04/2018 16:40|Login
3937|TR2|TR 2|10/04/2018 16:41|Login
3938|HANA|HANA|10/04/2018 16:41|Login
3939|TR2|TR 2|10/04/2018 16:43|Login
3940|TSY|Shi Yun|10/04/2018 16:43|Login
3941|TSY|Shi Yun|10/04/2018 16:46|Login
3942|TSY|Shi Yun|10/04/2018 16:47|Login
3943|TSY|Shi Yun|10/04/2018 16:49|Logout
3944|TSY|Shi Yun|10/04/2018 16:53|Login
3945|IDAH|Norfaidah|10/04/2018 17:26|Login
3946|FATIN|FATIN|10/04/2018 17:46|Login
3947|FATIN|FATIN|10/04/2018 17:49|Logout
3948|IRINA|IRINA|11/04/2018 8:16|Login
3949|SZE|Sze Sze|11/04/2018 8:34|Login
3950|TSY|Shi Yun|11/04/2018 8:51|Login
3951|FATIN|FATIN|11/04/2018 9:05|Login
3952|HANA|HANA|11/04/2018 9:08|Login
3953|IDAH|Norfaidah|11/04/2018 9:08|Login
3954|SZE|Sze Sze|11/04/2018 9:35|Login
3955|TR2|TR 2|11/04/2018 11:34|Login
3956|LIA|Lia|11/04/2018 11:49|Login
3957|SZE|Sze Sze|11/04/2018 11:58|Login
3958|TR|TR 1|11/04/2018 16:49|Login
3959|TR|TR 1|11/04/2018 16:51|Login
3960|TSY|Shi Yun|11/04/2018 16:59|Login
3961|SZE|Sze Sze|11/04/2018 17:14|Login
3962|IDAH|Norfaidah|11/04/2018 17:19|Login
3963|IDAH|Norfaidah|11/04/2018 17:27|Login
3964|TR|TR 1|11/04/2018 17:30|Login
3965|TR|TR 1|11/04/2018 17:30|Logout
3966|TR2|TR 2|11/04/2018 17:51|Login
3967|TSY|Shi Yun|12/04/2018 8:15|Login
3968|IRINA|IRINA|12/04/2018 8:26|Login
3969|SZE|Sze Sze|12/04/2018 8:36|Login
3970|TR|TR 1|12/04/2018 9:55|Login
3971|LIA|Lia|12/04/2018 10:01|Login
3972|IDAH|Norfaidah|12/04/2018 10:13|Login
3973|TSY|Shi Yun|12/04/2018 10:54|Login
3974|TR2|TR 2|12/04/2018 10:59|Login
3975|TR|TR 1|12/04/2018 11:25|Login
3976|TR|TR 1|12/04/2018 11:34|Logout
3977|TSY|Shi Yun|12/04/2018 11:34|Login
3978|TSY|Shi Yun|12/04/2018 11:38|Logout
3979|IDAH|Norfaidah|12/04/2018 11:58|Login
3980|FATIN|FATIN|12/04/2018 12:47|Login
4942|IDAH|Norfaidah|17/05/2018 15:36|Logout
3981|LIA|Lia|12/04/2018 13:30|Login
3982|TR|TR 1|12/04/2018 14:01|Login
3983|TR|TR 1|12/04/2018 14:01|Logout
3984|TSY|Shi Yun|12/04/2018 14:02|Login
3985|TR2|TR 2|12/04/2018 14:06|Login
3986|FATIN|FATIN|12/04/2018 14:18|Login
3987|FATIN|FATIN|12/04/2018 14:29|Login
3988|TR2|TR 2|12/04/2018 14:34|Login
3989|LIA|Lia|12/04/2018 14:38|Login
3990|TR|TR 1|12/04/2018 14:46|Login
3991|LIA|Lia|12/04/2018 14:48|Login
3992|FATIN|FATIN|12/04/2018 15:11|Login
3993|FATIN|FATIN|12/04/2018 15:11|Logout
3994|SZE|Sze Sze|12/04/2018 15:11|Login
3995|LIA|Lia|12/04/2018 15:17|Login
3996|FATIN|FATIN|12/04/2018 15:22|Login
3997|FATIN|FATIN|12/04/2018 15:26|Logout
3998|FATIN|FATIN|12/04/2018 15:33|Login
3999|IRINA|IRINA|12/04/2018 15:46|Login
4000|TSY|Shi Yun|12/04/2018 16:00|Login
4001|TR|TR 1|12/04/2018 16:04|Login
4002|IDAH|Norfaidah|12/04/2018 16:05|Login
4003|IDAH|Norfaidah|12/04/2018 16:08|Login
4004|TR|TR 1|12/04/2018 16:18|Login
4005|FATIN|FATIN|12/04/2018 16:19|Login
4006|LIA|Lia|12/04/2018 16:21|Login
4007|FATIN|FATIN|12/04/2018 16:37|Login
4008|TSY|Shi Yun|12/04/2018 16:40|Login
4009|TSY|Shi Yun|12/04/2018 16:45|Login
4010|TSY|Shi Yun|12/04/2018 16:48|Login
4011|TSY|Shi Yun|12/04/2018 16:50|Login
4012|TSY|Shi Yun|12/04/2018 16:51|Logout
4013|TSY|Shi Yun|12/04/2018 16:52|Login
4014|TSY|Shi Yun|12/04/2018 17:07|Login
4015|TSY|Shi Yun|12/04/2018 17:09|Logout
4016|TR2|TR 2|12/04/2018 17:11|Login
4017|IDAH|Norfaidah|12/04/2018 17:11|Login
4018|IRINA|IRINA|12/04/2018 17:13|Login
4019|IDAH|Norfaidah|12/04/2018 17:15|Login
4020|TSY|Shi Yun|12/04/2018 17:17|Login
4021|IRINA|IRINA|12/04/2018 17:19|Login
4022|TR|TR 1|12/04/2018 17:20|Login
4023|IRINA|IRINA|12/04/2018 17:22|Login
4024|TSY|Shi Yun|12/04/2018 17:28|Login
4025|TSY|Shi Yun|12/04/2018 17:29|Logout
4026|IDAH|Norfaidah|12/04/2018 17:29|Login
4027|IDAH|Norfaidah|12/04/2018 17:41|Login
4028|LIA|Lia|12/04/2018 18:33|Login
4029|LIA|Lia|12/04/2018 18:37|Logout
4030|IRINA|IRINA|13/04/2018 8:26|Login
4031|TR2|TR 2|13/04/2018 8:34|Login
4032|SZE|Sze Sze|13/04/2018 8:47|Login
4033|HANA|HANA|13/04/2018 9:14|Login
4034|TSY|Shi Yun|13/04/2018 9:16|Login
4035|TR|TR 1|13/04/2018 9:24|Login
4036|TR|TR 1|13/04/2018 9:24|Logout
4037|TR|TR 1|13/04/2018 9:24|Login
4038|TR|TR 1|13/04/2018 9:25|Logout
4039|FATIN|FATIN|13/04/2018 9:29|Login
4040|LIA|Lia|13/04/2018 9:34|Login
4041|TR|TR 1|13/04/2018 9:45|Login
4042|TR|TR 1|13/04/2018 9:51|Logout
4043|IDAH|Norfaidah|13/04/2018 10:25|Login
4044|IDAH|Norfaidah|13/04/2018 11:02|Login
4045|IDAH|Norfaidah|13/04/2018 11:05|Login
4046|TR|TR 1|13/04/2018 11:10|Login
4047|TR|TR 1|13/04/2018 11:13|Logout
4048|TSY|Shi Yun|13/04/2018 11:13|Login
4049|SZE|Sze Sze|13/04/2018 11:44|Login
4050|TR|TR 1|13/04/2018 11:47|Login
4051|TR|TR 1|13/04/2018 11:54|Logout
4052|FATIN|FATIN|13/04/2018 12:48|Login
4053|TSY|Shi Yun|13/04/2018 13:26|Login
4054|TSY|Shi Yun|13/04/2018 14:03|Login
4055|IDAH|Norfaidah|13/04/2018 14:17|Login
4056|HANA|HANA|13/04/2018 14:29|Login
4057|HANA|HANA|13/04/2018 14:30|Login
4058|HANA|HANA|13/04/2018 14:32|Login
4059|HANA|HANA|13/04/2018 14:32|Login
4060|HANA|HANA|13/04/2018 14:34|Login
4061|HANA|HANA|13/04/2018 14:35|Login
4062|HANA|HANA|13/04/2018 14:36|Login
4063|HANA|HANA|13/04/2018 14:37|Login
4064|HANA|HANA|13/04/2018 14:43|Login
4065|TSY|Shi Yun|13/04/2018 14:44|Login
4066|HANA|HANA|13/04/2018 14:45|Login
4067|HANA|HANA|13/04/2018 14:47|Login
4068|HANA|HANA|13/04/2018 14:47|Login
4069|HANA|HANA|13/04/2018 14:51|Login
4070|TSY|Shi Yun|13/04/2018 14:51|Login
4071|HANA|HANA|13/04/2018 14:52|Login
4072|TSY|Shi Yun|13/04/2018 14:54|Login
4073|TR2|TR 2|13/04/2018 15:15|Login
4074|IRINA|IRINA|13/04/2018 15:43|Login
4075|IRINA|IRINA|13/04/2018 15:53|Login
4943|IDAH|Norfaidah|17/05/2018 16:08|Login
4076|LIA|Lia|13/04/2018 16:23|Login
4077|TR|TR 1|13/04/2018 16:27|Login
4078|TR|TR 1|13/04/2018 16:34|Logout
4079|TSY|Shi Yun|13/04/2018 16:34|Login
4080|SZE|Sze Sze|13/04/2018 16:34|Login
4081|SZE|Sze Sze|13/04/2018 16:36|Login
4082|SZE|Sze Sze|13/04/2018 16:38|Login
4083|SHELA|SHELA|13/04/2018 16:39|Login
4084|SZE|Sze Sze|13/04/2018 16:41|Login
4085|SZE|Sze Sze|13/04/2018 16:43|Login
4086|SZE|Sze Sze|13/04/2018 16:46|Login
4087|SZE|Sze Sze|13/04/2018 16:51|Login
4088|HANA|HANA|13/04/2018 16:55|Login
4089|FATIN|FATIN|13/04/2018 17:12|Login
4090|TR2|TR 2|13/04/2018 17:29|Login
4091|TR2|TR 2|16/04/2018 8:39|Login
4092|SZE|Sze Sze|16/04/2018 8:44|Login
4093|TR|TR 1|16/04/2018 9:16|Login
4094|TR|TR 1|16/04/2018 9:16|Logout
4095|TR|TR 1|16/04/2018 9:16|Login
4096|TSY|Shi Yun|16/04/2018 9:18|Login
4097|LIA|Lia|16/04/2018 9:23|Login
4098|FATIN|FATIN|16/04/2018 9:31|Login
4099|IRINA|IRINA|16/04/2018 9:43|Login
4100|IRINA|IRINA|16/04/2018 10:05|Login
4101|TR|TR 1|16/04/2018 10:22|Login
4102|TR2|TR 2|16/04/2018 11:45|Login
4103|TSY|Shi Yun|16/04/2018 12:00|Login
4104|TR2|TR 2|16/04/2018 12:29|Login
4105|IDAH|Norfaidah|16/04/2018 12:53|Login
4106|TR|TR 1|16/04/2018 13:00|Login
4107|TR|TR 1|16/04/2018 13:00|Logout
4108|TR|TR 1|16/04/2018 13:09|Login
4109|IDAH|Norfaidah|16/04/2018 13:50|Login
4110|TR2|TR 2|16/04/2018 14:01|Login
4111|TR|TR 1|16/04/2018 14:21|Login
4112|LIA|Lia|16/04/2018 14:26|Login
4113|SZE|Sze Sze|16/04/2018 14:48|Login
4114|TSY|Shi Yun|16/04/2018 14:49|Login
4115|TSY|Shi Yun|16/04/2018 14:56|Logout
4116|TR|TR 1|16/04/2018 14:56|Login
4117|FATIN|FATIN|16/04/2018 14:58|Login
4118|TSY|Shi Yun|16/04/2018 15:38|Login
4119|TR2|TR 2|16/04/2018 17:11|Login
4120|ROSSY|ROSSY|16/04/2018 17:26|Login
4121|FATIN|FATIN|16/04/2018 17:42|Login
4122|LIA|Lia|16/04/2018 17:54|Login
4123|LIA|Lia|16/04/2018 18:11|Logout
4124|IRINA|IRINA|17/04/2018 8:21|Login
4125|SZE|Sze Sze|17/04/2018 8:35|Login
4126|IDAH|Norfaidah|17/04/2018 8:44|Login
4127|TR|TR 1|17/04/2018 8:51|Login
4128|LIA|Lia|17/04/2018 8:54|Login
4129|SZE|Sze Sze|17/04/2018 9:15|Login
4130|TSY|Shi Yun|17/04/2018 9:44|Login
4131|TR|TR 1|17/04/2018 9:45|Login
4132|TR|TR 1|17/04/2018 9:45|Logout
4133|IDAH|Norfaidah|17/04/2018 9:48|Login
4134|TR2|TR 2|17/04/2018 9:49|Login
4135|FATIN|FATIN|17/04/2018 9:54|Login
4136|TR|TR 1|17/04/2018 10:35|Login
4137|SZE|Sze Sze|17/04/2018 10:58|Login
4138|TR|TR 1|17/04/2018 11:03|Login
4139|SZE|Sze Sze|17/04/2018 11:35|Login
4140|TR|TR 1|17/04/2018 11:40|Login
4141|HANA|HANA|17/04/2018 11:47|Login
4142|HANA|HANA|17/04/2018 11:48|Login
4143|ROSSY|ROSSY|17/04/2018 11:52|Login
4144|TR|TR 1|17/04/2018 11:55|Login
4145|TR|TR 1|17/04/2018 11:57|Logout
4146|TSY|Shi Yun|17/04/2018 13:46|Login
4147|TR|TR 1|17/04/2018 14:07|Login
4148|TR|TR 1|17/04/2018 14:09|Login
4149|TR|TR 1|17/04/2018 14:14|Logout
4150|TR|TR 1|17/04/2018 14:17|Login
4151|IRINA|IRINA|17/04/2018 14:20|Login
4152|IRINA|IRINA|17/04/2018 14:22|Login
4915|HANA|HANA|17/05/2018 8:32|Login
4944|IRINA|IRINA|17/05/2018 16:10|Login
4153|IRINA|IRINA|17/04/2018 14:28|Login
4154|FATIN|FATIN|17/04/2018 14:28|Login
4155|IDAH|Norfaidah|17/04/2018 14:30|Login
4971|SZE|Sze Sze|18/05/2018 17:28|Login
4156|TSY|Shi Yun|17/04/2018 14:31|Login
4157|IRINA|IRINA|17/04/2018 14:35|Login
4158|SZE|Sze Sze|17/04/2018 14:35|Login
4159|IRINA|IRINA|17/04/2018 14:37|Login
4160|HANA|HANA|17/04/2018 14:39|Login
4161|TR|TR 1|17/04/2018 14:40|Login
4162|FATIN|FATIN|17/04/2018 14:42|Login
4163|IRINA|IRINA|17/04/2018 15:00|Login
4164|HANA|HANA|17/04/2018 15:04|Login
4165|HANA|HANA|17/04/2018 15:05|Login
4166|HANA|HANA|17/04/2018 15:05|Login
4167|HANA|HANA|17/04/2018 15:06|Login
4168|HANA|HANA|17/04/2018 15:12|Login
4169|IDAH|Norfaidah|17/04/2018 15:13|Login
4170|TSY|Shi Yun|17/04/2018 15:16|Login
4171|SZE|Sze Sze|17/04/2018 15:19|Login
4172|LIA|Lia|17/04/2018 15:20|Login
4173|IRINA|IRINA|17/04/2018 16:34|Login
4174|TR2|TR 2|17/04/2018 17:23|Login
4175|IDAH|Norfaidah|17/04/2018 18:06|Login
4176|IRINA|IRINA|18/04/2018 8:29|Login
4177|SZE|Sze Sze|18/04/2018 8:39|Login
4178|LIA|Lia|18/04/2018 8:47|Login
4179|FATIN|FATIN|18/04/2018 8:57|Login
4180|HANA|HANA|18/04/2018 9:23|Login
4181|SZE|Sze Sze|18/04/2018 9:52|Login
4182|TSY|Shi Yun|18/04/2018 9:53|Login
4183|SZE|Sze Sze|18/04/2018 9:57|Login
4184|SZE|Sze Sze|18/04/2018 10:00|Login
4185|FATIN|FATIN|18/04/2018 10:04|Login
4186|FATIN|FATIN|18/04/2018 10:15|Logout
4187|SZE|Sze Sze|18/04/2018 10:15|Login
4188|SZE|Sze Sze|18/04/2018 10:18|Logout
4189|FATIN|FATIN|18/04/2018 10:19|Login
4190|TSY|Shi Yun|18/04/2018 10:43|Login
4191|SZE|Sze Sze|18/04/2018 11:03|Login
4192|TR2|TR 2|18/04/2018 11:29|Login
4193|TR2|TR 2|18/04/2018 11:33|Login
4194|HANA|HANA|18/04/2018 11:47|Login
4195|SZE|Sze Sze|18/04/2018 12:00|Login
4196|TSY|Shi Yun|18/04/2018 12:06|Login
4197|TSY|Shi Yun|18/04/2018 12:15|Logout
4198|HANA|HANA|18/04/2018 12:15|Login
4199|TR2|TR 2|18/04/2018 12:49|Login
4200|TSY|Shi Yun|18/04/2018 12:52|Login
4201|TR2|TR 2|18/04/2018 14:15|Login
4202|TR|TR 1|18/04/2018 14:18|Login
4203|TR|TR 1|18/04/2018 15:40|Logout
4204|IDAH|Norfaidah|18/04/2018 15:51|Login
4205|SZE|Sze Sze|18/04/2018 16:09|Login
4206|TSY|Shi Yun|18/04/2018 16:11|Login
4207|IDAH|Norfaidah|18/04/2018 16:16|Login
4208|HANA|HANA|18/04/2018 16:18|Login
4209|TSY|Shi Yun|18/04/2018 16:35|Login
4210|TSY|Shi Yun|18/04/2018 18:02|Logout
4211|TR2|TR 2|19/04/2018 8:26|Login
4212|SZE|Sze Sze|19/04/2018 8:40|Login
4213|LIA|Lia|19/04/2018 8:50|Login
4214|IRINA|IRINA|19/04/2018 8:50|Login
4215|FATIN|FATIN|19/04/2018 8:51|Login
4216|IDAH|Norfaidah|19/04/2018 8:57|Login
4217|TSY|Shi Yun|19/04/2018 9:12|Login
4218|SZE|Sze Sze|19/04/2018 9:14|Login
4219|TR2|TR 2|19/04/2018 10:30|Login
4220|TR2|TR 2|19/04/2018 10:37|Login
4221|HANA|HANA|19/04/2018 11:43|Login
4222|SZE|Sze Sze|19/04/2018 12:32|Login
4223|FATIN|FATIN|19/04/2018 12:46|Login
4224|TR|TR 1|19/04/2018 13:46|Login
4225|TR|TR 1|19/04/2018 13:51|Logout
4226|TSY|Shi Yun|19/04/2018 13:51|Login
4227|TSY|Shi Yun|19/04/2018 13:56|Login
4228|TSY|Shi Yun|19/04/2018 14:05|Login
4229|ROSSY|ROSSY|19/04/2018 14:09|Login
4230|TR2|TR 2|19/04/2018 14:12|Login
4231|LIA|Lia|19/04/2018 14:27|Login
4232|TR|TR 1|19/04/2018 14:57|Login
4233|TR|TR 1|19/04/2018 15:03|Logout
4234|ROSSY|ROSSY|19/04/2018 15:06|Login
4916|ROSSY|ROSSY|17/05/2018 8:34|Login
4945|IRINA|IRINA|17/05/2018 16:15|Login
4972|SZE|Sze Sze|18/05/2018 17:38|Login
4235|TR|TR 1|19/04/2018 15:07|Login
4236|TR|TR 1|19/04/2018 15:07|Login
4237|TR|TR 1|19/04/2018 15:09|Logout
4238|SZE|Sze Sze|19/04/2018 15:09|Login
4239|TR|TR 1|19/04/2018 15:09|Login
4240|TR|TR 1|19/04/2018 15:13|Logout
4241|TR2|TR 2|19/04/2018 15:15|Login
4242|IRINA|IRINA|19/04/2018 15:28|Login
4243|FATIN|FATIN|19/04/2018 15:36|Login
4244|TSY|Shi Yun|19/04/2018 16:07|Login
4245|TSY|Shi Yun|19/04/2018 16:15|Logout
4246|TR|TR 1|19/04/2018 16:20|Login
4247|TSY|Shi Yun|19/04/2018 16:22|Login
4248|TR|TR 1|19/04/2018 16:48|Login
4249|TR|TR 1|19/04/2018 16:48|Logout
4250|TSY|Shi Yun|19/04/2018 16:48|Login
4251|ROSSY|ROSSY|19/04/2018 17:02|Login
4252|ROSSY|ROSSY|20/04/2018 8:38|Login
4253|ROSSY|ROSSY|20/04/2018 8:45|Login
4254|SZE|Sze Sze|20/04/2018 8:45|Login
4255|LIA|Lia|20/04/2018 10:10|Login
4256|FATIN|FATIN|20/04/2018 10:15|Login
4257|SZE|Sze Sze|20/04/2018 11:23|Login
4258|IRINA|IRINA|20/04/2018 11:25|Login
4259|TSY|Shi Yun|20/04/2018 11:27|Login
4260|IDAH|Norfaidah|20/04/2018 11:28|Login
4261|TR2|TR 2|20/04/2018 11:33|Login
4262|TSY|Shi Yun|20/04/2018 11:36|Login
4263|SZE|Sze Sze|20/04/2018 11:56|Login
4264|SZE|Sze Sze|20/04/2018 12:14|Logout
