fs_id|company_id|fs_date|fs_reminderdate1|fs_reminderdate2|fs_reminderdate3|fs_submissiondate|fs_status|fs_fileddate|fs_deadline|fs_agm
5786|532|30/06/2006|01/06/2006|01/09/2006|01/12/2006|29/01/2007|t|30/06/2006||30/09/2006
5787|532|31/03/2007|01/03/2007|01/06/2007|01/09/2007|30/10/2007|t|31/03/2007||29/09/2007
5814|534|31/07/2006|01/07/2006|01/10/2006|01/01/2007|02/03/2007|t|31/07/2006||31/01/2007
5799|533|31/07/2005|01/07/2005|01/10/2005|01/01/2006|02/03/2006|t|31/07/2005||18/10/2005
5788|532|31/03/2008|01/03/2008|01/06/2008|01/09/2008|30/10/2008|t|31/03/2008||24/09/2008
5789|532|31/03/2009|01/03/2009|01/06/2009|01/09/2009|30/10/2009|t|31/03/2009||20/07/2009
5790|532|31/03/2010|01/03/2010|01/06/2010|01/09/2010|30/10/2010|t|31/03/2010||30/09/2010
5791|532|31/03/2011|01/03/2011|01/06/2011|01/09/2011|30/10/2011|t|31/03/2011||23/09/2011
5792|532|31/03/2012|01/03/2012|01/06/2012|01/09/2012|30/10/2012|t|31/03/2012||30/09/2012
5793|532|31/03/2013|01/03/2013|01/06/2013|01/09/2013|30/10/2013|t|31/03/2013||30/09/2013
5794|532|31/03/2014|01/03/2014|01/06/2014|01/09/2014|30/10/2014|t|31/03/2014||29/10/2014
5795|532|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|31/03/2015||29/09/2015
5796|532|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|31/03/2016||30/09/2016
5797|532|30/09/2016|01/09/2016|01/12/2016|01/03/2017|29/04/2017|t|30/09/2016||31/03/2017
5800|533|31/07/2006|01/07/2006|01/10/2006|01/01/2007|02/03/2007|t|31/07/2006||31/12/2006
5801|533|31/07/2007|01/07/2007|01/10/2007|01/01/2008|01/03/2008|t|31/07/2007||31/12/2007
5802|533|31/07/2008|01/07/2008|01/10/2008|01/01/2009|02/03/2009|t|31/07/2008||31/12/2008
5803|533|31/07/2009|01/07/2009|01/10/2009|01/01/2010|02/03/2010|t|31/07/2009||31/12/2009
5804|533|31/07/2010|01/07/2010|01/10/2010|01/01/2011|02/03/2011|t|31/07/2010||31/12/2010
5805|533|31/07/2011|01/07/2011|01/10/2011|01/01/2012|01/03/2012|t|31/07/2011||31/12/2011
5806|533|31/07/2012|01/07/2012|01/10/2012|01/01/2013|02/03/2013|t|31/07/2012||01/11/2012
5807|533|31/07/2013|01/07/2013|01/10/2013|01/01/2014|02/03/2014|t|31/07/2013||31/12/2013
5808|533|31/07/2014|01/07/2014|01/10/2014|01/01/2015|02/03/2015|t|31/07/2014||31/12/2014
5809|533|31/07/2015|01/07/2015|01/10/2015|01/01/2016|01/03/2016|t|31/07/2015||31/12/2015
5815|534|31/07/2007|01/07/2007|01/10/2007|01/01/2008|01/03/2008|t|31/07/2007||31/01/2008
5813|534|31/07/2005|01/07/2005|01/10/2005|01/01/2006|02/03/2006|t|31/07/2005||12/01/2006
5816|534|31/07/2008|01/07/2008|01/10/2008|01/01/2009|02/03/2009|t|31/07/2008||30/01/2009
5817|534|31/07/2009|01/07/2009|01/10/2009|01/01/2010|02/03/2010|t|31/07/2009||29/01/2010
5818|534|31/07/2010|01/07/2010|01/10/2010|01/01/2011|02/03/2011|t|31/07/2010||31/01/2011
5819|534|31/07/2011|01/07/2011|01/10/2011|01/01/2012|01/03/2012|t|31/07/2011||31/01/2012
5820|534|31/07/2012|01/07/2012|01/10/2012|01/01/2013|02/03/2013|t|31/07/2012||31/01/2013
5821|534|31/07/2013|01/07/2013|01/10/2013|01/01/2014|02/03/2014|t|31/07/2013||30/01/2014
5822|534|31/07/2014|01/07/2014|01/10/2014|01/01/2015|02/03/2015|t|31/07/2014||29/01/2015
5823|534|31/07/2015|01/07/2015|01/10/2015|01/01/2016|01/03/2016|t|31/07/2015||31/01/2016
5824|534|31/07/2016|01/07/2016|01/10/2016|01/01/2017|02/03/2017|t|31/07/2016||26/01/2017
5829|535|30/10/2002|01/10/2002|01/01/2003|01/04/2003|30/05/2003|t|30/10/2002||30/04/2003
5831|535|30/10/2004|01/10/2004|01/01/2005|01/04/2005|30/05/2005|t|30/10/2004||15/04/2005
5843|535|31/10/2016|01/10/2016|01/01/2017|01/04/2017|30/05/2017|t|31/10/2016||30/04/2016
5833|535|31/10/2006|01/10/2006|01/01/2007|01/04/2007|30/05/2007|t|31/10/2006||30/04/2007
5835|535|31/10/2008|01/10/2008|01/01/2009|01/04/2009|30/05/2009|t|31/10/2008||14/03/2009
5837|535|31/10/2010|01/10/2010|01/01/2011|01/04/2011|30/05/2011|t|31/10/2010||01/04/2011
5825|534|31/07/2017|01/07/2017|01/10/2017|01/01/2018|02/03/2018|t|06/03/2018|31/01/2018|
7798|715|30/09/2014|01/09/2014|01/12/2014|01/03/2015|29/04/2015|f||30/03/2015|
5845|535|31/10/2018|01/10/2018|01/01/2019|01/04/2019|30/05/2019|f||30/04/2019|
5839|535|31/10/2012|01/10/2012|01/01/2013|01/04/2013|30/05/2013|t|31/10/2012||30/04/2013
5841|535|31/10/2014|01/10/2014|01/01/2015|01/04/2015|30/05/2015|t|31/10/2014||30/04/2015
7799|716|01/01/2018|01/01/2018|01/04/2018|01/07/2018|31/07/2018|f||01/07/2018|
5846|536|30/06/2001|01/06/2001|01/09/2001|01/12/2001|29/01/2002|t|30/06/2001||28/09/2001
5850|536|30/06/2005|01/06/2005|01/09/2005|01/12/2005|29/01/2006|t|30/06/2005||31/12/2005
5852|536|30/06/2007|01/06/2007|01/09/2007|01/12/2007|29/01/2008|t|30/06/2007||30/12/2007
5854|536|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009||31/12/2009
5826|534|31/07/2018|01/07/2018|01/10/2018|01/01/2019|02/03/2019|f||31/01/2019|
5880|539|31/08/2006|01/08/2006|01/11/2006|01/02/2007|30/03/2007|t|31/08/2006||31/12/2006
5827|535|30/10/2000|01/10/2000|01/01/2001|01/04/2001|30/05/2001|t|30/10/2000||30/10/2000
5828|535|30/10/2001|01/10/2001|01/01/2002|01/04/2002|30/05/2002|t|30/10/2001||31/01/2002
5830|535|30/10/2003|01/10/2003|01/01/2004|01/04/2004|30/05/2004|t|30/10/2003||30/04/2004
5832|535|30/10/2005|01/10/2005|01/01/2006|01/04/2006|30/05/2006|t|30/10/2005||30/04/2006
5882|539|31/08/2008|01/08/2008|01/11/2008|01/02/2009|30/03/2009|t|31/08/2008||31/12/2008
5834|535|31/10/2007|01/10/2007|01/01/2008|01/04/2008|30/05/2008|t|31/10/2007||30/04/2008
5884|539|31/08/2010|01/08/2010|01/11/2010|01/02/2011|30/03/2011|t|31/08/2010||31/12/2010
5886|539|31/08/2012|01/08/2012|01/11/2012|01/02/2013|30/03/2013|t|31/08/2012||31/12/2012
5836|535|31/10/2009|01/10/2009|01/01/2010|01/04/2010|30/05/2010|t|31/10/2009||26/04/2010
5838|535|31/10/2011|01/10/2011|01/01/2012|01/04/2012|30/05/2012|t|31/10/2011||30/04/2012
5888|539|31/08/2014|01/08/2014|01/11/2014|01/02/2015|30/03/2015|t|31/08/2014||31/12/2014
5840|535|31/10/2013|01/10/2013|01/01/2014|01/04/2014|30/05/2014|t|31/10/2013||30/04/2014
5890|539|31/08/2016|01/08/2016|01/11/2016|01/02/2017|30/03/2017|t|31/08/2016||27/04/2017
5842|535|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|t|31/10/2015||30/04/2016
5863|536|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
5847|536|30/06/2002|01/06/2002|01/09/2002|01/12/2002|29/01/2003|t|30/06/2002||30/09/2002
5849|536|30/06/2004|01/06/2004|01/09/2004|01/12/2004|29/01/2005|t|30/06/2004||30/09/2004
5851|536|30/06/2006|01/06/2006|01/09/2006|01/12/2006|29/01/2007|t|30/06/2006||30/12/2006
5853|536|30/06/2008|01/06/2008|01/09/2008|01/12/2008|29/01/2009|t|30/06/2008||30/12/2008
5855|536|30/06/2010|01/06/2010|01/09/2010|01/12/2010|29/01/2011|t|30/06/2010||30/12/2010
5857|536|30/06/2012|01/06/2012|01/09/2012|01/12/2012|29/01/2013|t|30/06/2012||31/12/2012
5859|536|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014||31/12/2014
5861|536|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||31/12/2016
5864|537|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||23/06/2012
5865|537|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||14/06/2013
5867|537|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
5869|537|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
5874|538|30/04/2017|01/04/2017|01/07/2017|01/10/2017|29/11/2017|f||30/10/2017|
5872|538|30/04/2015|01/04/2015|01/07/2015|01/10/2015|29/11/2015|t|30/04/2015||30/10/2015
5878|539|31/08/2004|01/08/2004|01/11/2004|01/02/2005|30/03/2005|t|31/08/2004||31/12/2004
5923|543|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
5893|540|31/05/2009|01/05/2009|01/08/2009|01/11/2009|30/12/2009|t|31/05/2009||04/08/2009
5895|540|31/05/2011|01/05/2011|01/08/2011|01/11/2011|30/12/2011|t|31/05/2011||30/11/2011
5897|540|31/05/2013|01/05/2013|01/08/2013|01/11/2013|30/12/2013|t|31/05/2013||30/11/2013
5901|540|31/05/2016|01/05/2016|01/08/2016|01/11/2016|30/12/2016|f||30/11/2016|
5910|542|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||24/06/2010
5903|541|20/03/2012|01/03/2012|01/06/2012|01/09/2012|20/10/2012|t|20/03/2012||20/03/2012
5904|541|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||20/06/2013
5906|541|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
5908|541|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||
5911|542|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||24/05/2011
5913|542|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
5915|542|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
5917|542|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||14/05/2017
5925|543|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||29/06/2012
5919|543|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||21/08/2006
5931|543|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
5921|543|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
5927|543|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
5929|543|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||18/05/2016
5934|544|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
5932|544|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||28/03/2005
5944|544|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|f||30/06/2017|
5936|544|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
5938|544|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
5940|544|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
5942|544|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
7801|718|31/05/2007|01/05/2007|01/08/2007|01/11/2007|30/12/2007|t|31/05/2007||30/11/2007
7807|718|31/05/2013|01/05/2013|01/08/2013|01/11/2013|30/12/2013|f||30/11/2013|
5844|535|31/10/2017|01/10/2017|01/01/2018|01/04/2018|30/05/2018|f||30/04/2018|
7809|718|31/05/2015|01/05/2015|01/08/2015|01/11/2015|30/12/2015|f||30/11/2015|
7811|718|31/05/2017|01/05/2017|01/08/2017|01/11/2017|30/12/2017|f||30/11/2017|
7805|718|31/05/2011|01/05/2011|01/08/2011|01/11/2011|30/12/2011|t|31/05/2011||30/11/2011
5862|536|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|f||30/12/2017|
5848|536|30/06/2003|01/06/2003|01/09/2003|01/12/2003|29/01/2004|t|30/06/2003||30/09/2003
5856|536|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011||31/12/2011
5858|536|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013||31/12/2013
5860|536|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015||31/12/2015
5870|537|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
5866|537|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
5868|537|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
5920|543|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||25/06/2007
5871|538|30/04/2014|01/04/2014|01/07/2014|01/10/2014|29/11/2014|t|30/04/2014||30/09/2014
5875|538|30/04/2018|01/04/2018|01/07/2018|01/10/2018|29/11/2018|f||30/10/2018|
5873|538|30/04/2016|01/04/2016|01/07/2016|01/10/2016|29/11/2016|t|30/04/2016||13/09/2016
5922|543|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
5876|539|31/08/2002|01/08/2002|01/11/2002|01/02/2003|30/03/2003|t|31/08/2002||26/10/2002
5891|539|31/08/2017|01/08/2017|01/11/2017|01/02/2018|30/03/2018|f||28/02/2018|
5877|539|31/08/2003|01/08/2003|01/11/2003|01/02/2004|30/03/2004|t|31/08/2003||31/12/2003
5879|539|31/08/2005|01/08/2005|01/11/2005|01/02/2006|30/03/2006|t|31/08/2005||31/12/2005
5881|539|31/08/2007|01/08/2007|01/11/2007|01/02/2008|30/03/2008|t|31/08/2007||31/12/2007
5883|539|31/08/2009|01/08/2009|01/11/2009|01/02/2010|30/03/2010|t|31/08/2009||31/12/2009
5885|539|31/08/2011|01/08/2011|01/11/2011|01/02/2012|30/03/2012|t|31/08/2011||31/12/2011
5887|539|31/08/2013|01/08/2013|01/11/2013|01/02/2014|30/03/2014|t|31/08/2013||31/12/2013
5889|539|31/08/2015|01/08/2015|01/11/2015|01/02/2016|30/03/2016|t|31/08/2015||31/12/2015
5894|540|31/05/2010|01/05/2010|01/08/2010|01/11/2010|30/12/2010|t|31/05/2010||03/11/2010
5896|540|31/05/2012|01/05/2012|01/08/2012|01/11/2012|30/12/2012|t|31/05/2012||30/11/2012
5898|540|31/05/2014|01/05/2014|01/08/2014|01/11/2014|30/12/2014|t|31/05/2014||30/11/2014
5900|540|31/05/2015|01/05/2015|01/08/2015|01/11/2015|30/12/2015|f||30/11/2015|
5902|540|31/05/2017|01/05/2017|01/08/2017|01/11/2017|30/12/2017|f||30/11/2017|
5947|545|31/08/1998|01/08/1998|01/11/1998|01/02/1999|30/03/1999|t|31/08/1998||31/12/1998
5905|541|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
5924|543|30/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|30/12/2010||30/06/2011
5907|541|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||13/06/2016
5918|542|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
5912|542|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
5914|542|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
5916|542|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||27/06/2016
5926|543|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
5928|543|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
5930|543|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||06/03/2017
5945|544|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
5933|544|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
5935|544|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
5937|544|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
5939|544|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
5941|544|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
5943|544|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
5948|545|31/08/1999|01/08/1999|01/11/1999|01/02/2000|30/03/2000|t|31/08/1999||30/11/1999
5946|545|31/08/1997|01/08/1997|01/11/1997|01/02/1998|30/03/1998|t|31/08/1997||03/12/1997
5949|545|31/08/2000|01/08/2000|01/11/2000|01/02/2001|30/03/2001|t|31/08/2000||30/12/2000
5950|545|31/08/2001|01/08/2001|01/11/2001|01/02/2002|30/03/2002|t|31/08/2001||31/12/2001
5951|545|31/08/2002|01/08/2002|01/11/2002|01/02/2003|30/03/2003|t|31/08/2002||31/12/2002
5952|545|31/08/2003|01/08/2003|01/11/2003|01/02/2004|30/03/2004|t|31/08/2003||31/12/2003
5953|545|31/08/2004|01/08/2004|01/11/2004|01/02/2005|30/03/2005|t|31/08/2004||31/12/2004
5954|545|31/08/2005|01/08/2005|01/11/2005|01/02/2006|30/03/2006|t|31/08/2005||21/10/2005
7806|718|31/05/2012|01/05/2012|01/08/2012|01/11/2012|30/12/2012|f||30/11/2012|
7808|718|31/05/2014|01/05/2014|01/08/2014|01/11/2014|30/12/2014|f||30/11/2014|
7810|718|31/05/2016|01/05/2016|01/08/2016|01/11/2016|30/12/2016|f||30/11/2016|
7812|718|31/05/2018|01/05/2018|01/08/2018|01/11/2018|30/12/2018|f||30/11/2018|
7802|718|31/05/2008|01/05/2008|01/08/2008|01/11/2008|30/12/2008|t|31/05/2008||18/09/2008
7804|718|31/05/2010|01/05/2010|01/08/2010|01/11/2010|30/12/2010|t|31/05/2010||30/11/2010
7813|719|30/06/2001|01/06/2001|01/09/2001|01/12/2001|29/01/2002|t|30/06/2001||11/01/2001
7821|719|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
7817|719|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||30/06/2005
7825|719|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
7819|719|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
7827|719|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
7823|719|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
5965|545|31/08/2016|01/08/2016|01/11/2016|01/02/2017|30/03/2017|f||28/02/2017|
5967|545|31/08/2018|01/08/2018|01/11/2018|01/02/2019|30/03/2019|f||28/02/2019|
5955|545|31/08/2006|01/08/2006|01/11/2006|01/02/2007|30/03/2007|t|31/08/2006||31/12/2006
5957|545|31/08/2008|01/08/2008|01/11/2008|01/02/2009|30/03/2009|t|31/08/2008||31/12/2008
5959|545|31/08/2010|01/08/2010|01/11/2010|01/02/2011|30/03/2011|t|31/08/2010||31/12/2010
5961|545|31/08/2012|01/08/2012|01/11/2012|01/02/2013|30/03/2013|t|31/08/2012||31/12/2012
5963|545|31/08/2014|01/08/2014|01/11/2014|01/02/2015|30/03/2015|t|31/08/2014||31/12/2014
5989|547|31/08/2018|01/08/2018|01/11/2018|01/02/2019|30/03/2019|f||28/02/2019|
5971|547|31/08/2000|01/08/2000|01/11/2000|01/02/2001|30/03/2001|t|31/08/2000||28/02/2001
5973|547|31/08/2002|01/08/2002|01/11/2002|01/02/2003|30/03/2003|t|31/08/2002||28/02/2003
5975|547|31/08/2004|01/08/2004|01/11/2004|01/02/2005|30/03/2005|t|31/08/2004||28/02/2005
5977|547|31/08/2006|01/08/2006|01/11/2006|01/02/2007|30/03/2007|t|31/08/2006||28/02/2007
5979|547|31/08/2008|01/08/2008|01/11/2008|01/02/2009|30/03/2009|t|31/08/2008||28/02/2009
5981|547|31/08/2010|01/08/2010|01/11/2010|01/02/2011|30/03/2011|t|31/08/2010||28/02/2011
5983|547|31/08/2012|01/08/2012|01/11/2012|01/02/2013|30/03/2013|t|31/08/2012||28/02/2013
5985|547|31/08/2014|01/08/2014|01/11/2014|01/02/2015|30/03/2015|t|31/08/2014||28/02/2015
5987|547|31/08/2016|01/08/2016|01/11/2016|01/02/2017|30/03/2017|t|31/08/2016||31/08/2016
5993|550|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
7803|718|31/05/2009|01/05/2009|01/08/2009|01/11/2009|30/12/2009|t|31/05/2009||30/11/2009
5995|552|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003||07/07/2004
5998|552|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/03/2007
6001|552|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||22/04/2010
6004|552|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||25/04/2013
6007|552|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
6013|553|31/05/2008|01/05/2008|01/08/2008|01/11/2008|30/12/2008|t|31/05/2008||30/11/2008
6016|553|31/05/2011|01/05/2011|01/08/2011|01/11/2011|30/12/2011|t|31/05/2011||30/11/2011
6019|553|31/05/2014|01/05/2014|01/08/2014|01/11/2014|30/12/2014|t|31/05/2014||30/11/2014
6033|554|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
6027|554|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
6030|554|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
7814|719|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001||10/04/2002
7815|719|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||30/06/2003
7845|721|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
7816|719|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003||30/06/2004
7831|720|31/07/2013|01/07/2013|01/10/2013|01/01/2014|02/03/2014|t|31/07/2013||31/01/2014
7818|719|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
7820|719|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
7822|719|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
7832|720|31/07/2014|01/07/2014|01/10/2014|01/01/2015|02/03/2015|t|31/07/2014||31/01/2015
7834|720|31/07/2016|01/07/2016|01/10/2016|01/01/2017|02/03/2017|t|31/07/2016||20/01/2017
7824|719|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
7826|719|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
7828|719|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
7829|719|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
7830|719|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
7837|721|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||17/04/2008
7839|721|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
7841|721|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
7843|721|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||16/06/2014
7849|722|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||31/12/2016
7853|723|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||11/06/2012
7852|723|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||22/03/2011
7859|723|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
7855|723|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
7857|723|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
7861|724|31/08/2007|01/08/2007|01/11/2007|01/02/2008|30/03/2008|t|31/08/2007||28/12/2007
7863|724|31/08/2009|01/08/2009|01/11/2009|01/02/2010|30/03/2010|t|31/08/2009||31/12/2009
7867|724|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
7869|724|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
7871|724|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||
7865|724|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
7880|725|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
7878|725|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
7881|726|31/01/1998|01/01/1998|01/04/1998|01/07/1998|30/08/1998|t|31/01/1998||05/02/1998
5968|546|31/07/2017|01/07/2017|01/10/2017|01/01/2018|02/03/2018|f||31/01/2018|
6022|553|31/05/2017|01/05/2017|01/08/2017|01/11/2017|30/12/2017|f||30/11/2017|
5966|545|31/08/2017|01/08/2017|01/11/2017|01/02/2018|30/03/2018|f||28/02/2018|
5956|545|31/08/2007|01/08/2007|01/11/2007|01/02/2008|30/03/2008|t|31/08/2007||31/12/2007
5958|545|31/08/2009|01/08/2009|01/11/2009|01/02/2010|30/03/2010|t|31/08/2009||31/12/2009
5960|545|31/08/2011|01/08/2011|01/11/2011|01/02/2012|30/03/2012|t|31/08/2011||31/12/2011
