billingitem_id|company_id|billingitem_generated|billingitem_entrydate|billingitem_caseid|billingitem_casefeecode|billingitem_casefeedesc|billingitem_billingdesc|billingitem_billingdetails|billingitem_feetype|billingitem_feecategory|billingitem_amount|billingitem_calculatedtax|billingitem_total|billingitem_tax|perfomabill_id|billingitem_balance|debitnote_id
2912|138|f|03/04/2018|1078|S58|"Change of Secretaries 
- Appt KSS
- Resign KBT "|Printing & Stationery||Disbursement|SR|20|1.2|21.2|6|937|0|-3
2913|138|f|03/04/2018|1078|S58|"Change of Secretaries 
- Appt KSS
- Resign KBT "|Handling, Delivery & Telecommunication ||Disbursement|SR|24|1.44|25.44|6|937|0|-3
2856|56|f|02/04/2018|1060|S58|"Change of Secretaries 
-Appoint KSS 
- Resign KBT "|Handling, Delivery & Telecommunication||Disbursement|SR|24|1.44|25.44|6|920|0|-3
2844|2|f|02/04/2018|1059|S58|"Change of Secretaries 
- Appoint KSS
- Resign KBT "|Handling, Delivery & Telecommunication||Disbursement|SR|24|1.44|25.44|6|917|0|-3
3389|795|f|13/04/2018|1205|S78|Increase PUC - Additional 17,000 shares (From 3k - 20k)|Printing & Stationery||Disbursement|SR|30.04|1.8|31.84|6|1089|0|-3
4348|380|f|15/05/2018|1305|S105|Transfer of Shares (100,000 shares)|LHDN - S105@2018-05-08 |- 5 share transfers |Reimbursement|OR|84|0|84|6|1357|0|-3
3982|58|f|05/05/2018|1379|AR/AGM|Annual Return @ 2018-05-06|SSM: AR@2018-05-06||Reimbursement|OR|150|0|150|6|1272|0|-3
4159|631|f|10/05/2018|1452|AR/AGM|AR@2018-05-25|Printing & Stationery ||Disbursement|SR|44.68|2.68|47.36|6|1330|47.36|-3
4040|108|f|07/05/2018|1416|ConfirmL|Confirmation letter of director & debenture|Confirmation letter of director & debenture||Secretarial Work|SR|120|7.2|127.2|6|1292|127.2|-3
3595|559|f|23/04/2018|1269|S58||Appointment of Mr. Khairul Nashriq as Director||Secretarial Work|SR|200|12|212|6|1151|212|-3
3596|559|f|23/04/2018|1269|S58|Appointment of Mr. Khairul Nashriq as Director|Handling, Delivery & Telecommunication||Disbursement|SR|24|1.44|25.44|6|1151|25.44|-3
3598|559|f|23/04/2018|1269|S58|Appointment of Mr. Khairul Nashriq as Director|Printing & Stationery||Disbursement|SR|15|0.9|15.9|6|1151|15.9|-3
4086|83|f|08/05/2018|1427|S236|Appointment of Secretary|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|1305|25.44|-3
4311|595|t|14/05/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-05-09 until 2019-05-08|Fee|SR|840|50.4|890.4|6|1367|890.4|-3
4128|473|f|08/05/2018|1437|S36|Change of Memorandum & Article of Association|SSM-Section 36||Reimbursement|OR|30|0|30|6|1317|30|-3
3594|367|f|23/04/2018|1267|S201|Appointment of Director (Madam Geh)|Appointment of Director (Madam Geh)|- DCR, Certified DCR, Section 201, Section 58|Secretarial Work|SR|100|6|106|6|1152|106|-3
3597|367|f|23/04/2018|1268|S78|Increase of PUC to RM1,000- 499 by cash, 499 otherwise|Increase in Paid Up Capital to RM1,000|"- RM499 by Cash, RM499 otherwise than cash
- DCR & MWR (to pass OR), Section 76, DCR (Allotment), Ack of Cash (Cash & Otherwise), Waiver letter, Application for shares (x3), Statement of Capital
- MYCOID: Submission of ROA & Update of ROM"|Secretarial Work|SR|240|14.4|254.4|6|1152|254.4|-3
3599|367|f|23/04/2018|1268|S78|Increase of PUC to RM1,000- 499 by cash, 499 otherwise|Handling, Delivery & Telecommunication||Disbursement|SR|50|3|53|6|1152|53|-3
3600|367|f|23/04/2018|1268|S78|Increase of PUC to RM1,000- 499 by cash, 499 otherwise|Printing & Stationery||Disbursement|SR|40|2.4|42.4|6|1152|42.4|-3
3601|367|f|23/04/2018|1268|S78|Increase of PUC to RM1,000- 499 by cash, 499 otherwise|SSM - Company Profile||Reimbursement|SR|15|0.9|15.9|6|1152|15.9|-3
4190|102|f|10/05/2018|1461|AC|Financial Statement @ 2017-12-31|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|1338|28.62|-3
4220|738|f|11/05/2018|1474|CTC|1 set CTC Section 17, Section 14, Section 58, Section 58 & 236(2), Section 51, Practice Directive 2/2017, Passport & NRIC of director & authorised signatories - For open Ambank TTDI branch|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|894|25.44|-3
3590|288|f|23/04/2018|1264|AR/AGM|"AR@2018-04-08
"|Annual Return@2018-04-08||Secretarial Work|SR|200|12|212|6|1150|0|-3
4261|680|f|11/05/2018|1441|AR/AGM|AR@2018-05-24|FS@2017-12-31|#NAME?|Secretarial Work|SR|140|8.4|148.4|6|1325|148.4|-3
3591|288|f|23/04/2018|1264|AR/AGM|"AR@2018-04-08
"|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1150|0|-3
3592|288|f|23/04/2018|1264|AR/AGM|"AR@2018-04-08
"|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|1150|0|-3
3593|288|f|23/04/2018|1264|AR/AGM|"AR@2018-04-08
"|SSM-AR@2018-04-08||Reimbursement|OR|150|0|150|6|1150|0|-3
4328|39|f|14/05/2018|662|AR/AGM|Annual Return @ 2018-06-02|Annual Return @ 2018-06-02||Secretarial Work|SR|200|12|212|6|1378|212|-3
4329|39|f|14/05/2018|662|AR/AGM|Annual Return @ 2018-06-02|Handling, Delivery & Telecommunication ||Disbursement|SR|27|1.62|28.62|6|1378|28.62|-3
4330|39|f|14/05/2018|662|AR/AGM|Annual Return @ 2018-06-02|Printing & Stationery ||Disbursement|SR|23|1.38|24.38|6|1378|24.38|-3
3618|533|f|24/04/2018|991|S28||SSM-Section 27|(2nd name reservation for MKS SPICES SDN. BHD.. First name reservation has lapsed)|Reimbursement|OR|50|0|50|6|1156|50|-3
3602|310|f|23/04/2018|927|S58|Resignation of Director - Farida|IV08667@2018-04-19: Underbilled KP S58@2018-02-08|- Valid until 2018-05-22|Reimbursement|OR|50|0|50|6|1153|50|-3
4041|108|f|07/05/2018|1415|CTC|3 sets CTC of Form 49 & Section 58|Printing & Stationery||Disbursement|SR|30|1.8|31.8|6|1292|31.8|-3
3609|492|f|24/04/2018|1247|AR/AGM|Annual Return @ 2018-04-18|SSM - Kp S58 - Update Dir's New PP No.||Reimbursement|OR|100|0|100|6|1132|100|-3
3603|558|f|23/04/2018|1270|DeReg||De-registration of Company||Secretarial Work|SR|941.74|56.5|998.24|6|1154|998.24|-3
3604|558|f|23/04/2018|1270|DeReg|De-registration of Company|Handling, Delivery & Telecommunication||Disbursement|SR|36|2.16|38.16|6|1154|38.16|-3
3605|558|f|23/04/2018|1270|DeReg|De-registration of Company|Printing & Stationery||Disbursement|SR|30|1.8|31.8|6|1154|31.8|-3
3606|558|f|23/04/2018|1270|DeReg|De-registration of Company|SSM-Section 550||Reimbursement|OR|100|0|100|6|1154|100|-3
3607|558|f|23/04/2018|1270|DeReg|De-registration of Company|SSM-CPO(x2)||Reimbursement|OR|31.8|0|31.8|6|1154|31.8|-3
3608|492|f|24/04/2018|1247|AR/AGM|Annual Return @ 2018-04-18|Update Dir's New PP. No.||Secretarial Work|SR|50|3|53|6|1132|53|-3
4349|748|f|15/05/2018|1508|CTC|F24, F49, F44, S58, M&A, F9 (5sets),|CTC- F24, F49, F44, S58, M&A, F9 (5sets),||Secretarial Work|SR|230|13.8|243.8|6|1384|243.8|-3
4087|83|f|08/05/2018|1427|S236|Appointment of Secretary|Printing & Stationery||Disbursement|SR|20|1.2|21.2|6|1305|21.2|-3
3610|353|f|24/04/2018|1271|S36|"Change of Memorandum & Aritcle of Association
"|Change of Memorandum & Aritcle of Association|"-DCR, MWR, Section 36

"|Secretarial Work|SR|400|24|424|6|1155|424|-3
3611|353|f|24/04/2018|1271|S36|"Change of Memorandum & Aritcle of Association
"|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1155|28.62|-3
3612|353|f|24/04/2018|1271|S36|"Change of Memorandum & Aritcle of Association
"|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|1155|24.38|-3
3613|353|f|24/04/2018|1271|S36|"Change of Memorandum & Aritcle of Association
"|SSM-Section 36||Reimbursement|OR|30|0|30|6|1155|30|-3
4125|473|f|08/05/2018|1437|S36|Change of Memorandum & Article of Association|Change of Memorandum & Article of Association|-DCR, MWR, Section 36|Secretarial Work|SR|400|24|424|6|1317|424|-3
4126|473|f|08/05/2018|1437|S36|Change of Memorandum & Article of Association|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1317|28.62|-3
4191|102|f|10/05/2018|1461|AC|Financial Statement @ 2017-12-31|SSM - FS @ 2017-12-31||Reimbursement|OR|50|0|50|6|1338|50|-3
4219|738|f|11/05/2018|1474|CTC|1 set CTC Section 17, Section 14, Section 58, Section 58 & 236(2), Section 51, Practice Directive 2/2017, Passport & NRIC of director & authorised signatories - For open Ambank TTDI branch|1 set CTC Section 17, Section 14, Section 58, Section 58 & 236(2), Section 51, Practice Directive 2/2017, Passport & NRIC of director & authorised signatories|For open Ambank TTDI branch|Secretarial Work|SR|48|2.88|50.88|6|894|50.88|-3
3980|58|f|05/05/2018|1379|AR/AGM|Annual Return @ 2018-05-06|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|1272|0|-3
4277|462|f|14/05/2018|1491|RemDir|EGM - Removal of Director (Rob)|Removal of Director - Rob van der Woude|- Requisition Letter, DCR. Notice, Proxy Form, Attendance List, Minutes, Certified Extract of Minutes, Section 58|Secretarial Work|SR|700|42|742|6|1360|742|-3
3621|437|f|24/04/2018|1274|S36|"Change of Memorandum & Article of Association
"|Change of Memorandum & Article of Association|"-DCR, MWR, Section 36
"|Secretarial Work|SR|400|24|424|6|1157|424|-3
3622|437|f|24/04/2018|1274|S36|"Change of Memorandum & Aritcle of Association
"|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1157|28.62|-3
3623|437|f|24/04/2018|1274|S36|"Change of Memorandum & Aritcle of Association
"|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|1157|24.38|-3
4262|680|f|11/05/2018|1441|AR/AGM|AR@2018-05-24|SSM - EPC S260 For FS 2017-12-31||Reimbursement|OR|200|0|200|6|1325|200|-3
4331|39|f|14/05/2018|662|AR/AGM|Annual Return @ 2018-06-02|SSM - S68 @ 2018-06-02||Reimbursement|OR|150|0|150|6|1378|150|-3
4357|172|f|15/05/2018|1513|AC|Financial Statements @ 2017-12-31 |Handling, Delivery & Telecommunication ||Disbursement|SR|54|3.24|57.24|6|1388|57.24|-3
3624|437|f|24/04/2018|1274|S36|"Change of Memorandum & Aritcle of Association
"|SSM- Section 36||Reimbursement|OR|30|0|30|6|1157|30|-3
3983|831|f|05/05/2018|1381|S236||Appointment of Secretaries & 1st BOD Meeting||Secretarial Work|SR|350|21|371|6|1274|371|-3
4263|17|f|11/05/2018|1485|AR/AGM|Annual Return @ 2018-05-30|Annual Return@2018-05-30||Secretarial Work|SR|200|12|212|6|1356|212|-3
4039|108|f|07/05/2018|1415|CTC|3 sets CTC of Form 49 & Section 58|3 sets CTC of Form 49 & Section 58||Secretarial Work|SR|48|2.88|50.88|6|1292|50.88|-3
3614|73|f|24/04/2018|1272|S58|"Change of director
Appoint Fong Tyanne
Resign Fong Chee Keong"|Change of directorAppoint Fong TyanneResign Fong Chee Keong||Secretarial Work|SR|130|7.8|137.8|6|1158|137.8|-3
3615|73|f|24/04/2018|1273|S105|"Transfer of share
Fong Chee Keong to Fong Tyanne (1 share)"|Transfer of shareFong Chee Keong to Fong Tyanne (1 share)||Secretarial Work|SR|250|15|265|6|1158|265|-3
3616|73|f|24/04/2018|1272|S58|"Change of director
Appoint Fong Tyanne
Resign Fong Chee Keong"|Printing & Stationery||Disbursement|SR|23.21|1.39|24.6|6|1158|24.6|-3
3617|73|f|24/04/2018|1272|S58|"Change of director
Appoint Fong Tyanne
Resign Fong Chee Keong"|Handling, Delivery & Telecommunications (..x2 MyCoid,..x1 LHDN,..x1 Clients)||Disbursement|SR|69|4.14|73.14|6|1158|73.14|-3
3619|73|f|24/04/2018|1272|S58|"Change of director
Appoint Fong Tyanne
Resign Fong Chee Keong"|SSM kp - S58 @ 2017-10-16 |More than 3 months but not more than 6 months|Reimbursement|OR|100|0|100|6|1158|100|-3
3620|73|f|24/04/2018|1273|S105|"Transfer of share
Fong Chee Keong to Fong Tyanne (1 share)"|LHDN stamping fee - S105 for 1 share||Reimbursement|OR|3|0|3|6|1158|3|-3
3625|73|f|24/04/2018|1273|S105|"Transfer of share
Fong Chee Keong to Fong Tyanne (1 share)"|LHDN penalty (> 6 months)||Reimbursement|OR|100|0|100|6|1158|100|-3
3626|73|f|24/04/2018|1273|S105|"Transfer of share
Fong Chee Keong to Fong Tyanne (1 share)"|ROM kp - S51 @2017-10-18||Reimbursement|OR|200|0|200|6|1158|200|-3
3627|73|f|24/04/2018|1272|S58|"Change of director
Appoint Fong Tyanne
Resign Fong Chee Keong"|SSM kp - S68 @ 2017-10-06|less than 6 months|Reimbursement|OR|100|0|100|6|1158|100|-3
4042|108|f|07/05/2018|1415|CTC|3 sets CTC of Form 49 & Section 58|Handling, Delivery & Telecommunications||Disbursement|SR|24|1.44|25.44|6|1292|25.44|-3
4083|83|f|08/05/2018|1427|S236|Appointment of Secretary|Appointment of Secretary|#NAME?|Secretarial Work|SR|90|5.4|95.4|6|1305|95.4|-3
4129|625|f|08/05/2018|1438|ChTaxAg|"Change of Tax Agent
"|Change of Tax Agent|#NAME?|Secretarial Work|SR|80|4.8|84.8|6|1318|84.8|-3
4316|150|t|14/05/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-05-14 until 2019-05-13|Fee|SR|840|50.4|890.4|6|1371|890.4|-3
4161|631|f|10/05/2018|1452|AR/AGM|AR@2018-05-25|SSM - AR@2018-05-25||Reimbursement|OR|150|0|150|6|1330|150|-3
4188|102|f|10/05/2018|1461|AC|Financial Statement @ 2017-12-31|Financial Statement @ 2017-12-31||Secretarial Work|SR|140|8.4|148.4|6|1338|148.4|-3
4221|198|f|11/05/2018|1476|AR/AGM|Annual Return @ 2018-05-11|Annual Return @ 2018-05-11 ||Secretarial Work|SR|200|12|212|6|1346|212|-3
4332|559|f|15/05/2018|1502|CPO|Purchase of CPO |SSM - Purchase of CPO - EMPIRE SCOPE SDN. BHD.||Reimbursement|SR|15|0.9|15.9|6|1379|15.9|-3
4278|462|f|14/05/2018|1491|RemDir|EGM - Removal of Director (Rob)|Handling, Delivery & Telecommunication||Disbursement|SR|100|6|106|6|1360|106|-3
4386|38|f|16/05/2018|1520|AR/AGM|Annual Return @ 2018-06-02|Annual Return @ 2018-06-02||Secretarial Work|SR|200|12|212|6|1365|212|-3
4389|38|f|16/05/2018|1520|AR/AGM|Annual Return @ 2018-06-02|SSM- S68 @ 2018-06-02||Reimbursement|OR|150|0|150|6|1365|150|-3
4358|172|f|15/05/2018|1513|AC|Financial Statements @ 2017-12-31 |Printing & Stationery ||Disbursement|SR|44.68|2.68|47.36|6|1388|47.36|-3
4370|675|f|15/05/2018|1515|AC|FS@2017-12-31|Financial Statement@2017-12-31||Secretarial Work|SR|140|8.4|148.4|6|1329|148.4|-3
4313|154|t|14/05/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-05-11 until 2019-05-10|Fee|SR|840|50.4|890.4|6|1368|890.4|-3
4350|748|f|15/05/2018|1508|CTC|F24, F49, F44, S58, M&A, F9 (5sets),|Handling, Delivery & Telecommunications||Disbursement|SR|35|2.1|37.1|6|1384|37.1|-3
4372|543|f|15/05/2018|1516|S36|Amendment of M&A |Amendment of M&A |- DCR, MWR, Section 36, Amended M&A|Secretarial Work|SR|300|18|318|6|1392|318|-3
4376|543|f|15/05/2018|1516|S36|Amendment of M&A |SSM - S36@2018-04-24||Reimbursement|OR|30|0|30|6|1392|30|-3
4378|543|f|15/05/2018|1516|S36|Amendment of M&A |SSM - S36@2018-04-24 KP|- Valid until 2018-08-24|Reimbursement|OR|50|0|50|6|1392|50|-3
4394|835|f|16/05/2018|1518|S15|New incorporation |Sec Work on Incorporation, bundled with: -|"3 sets CTC on respective 1st Forms
* DCR on opening of one (1) bank account
* MyCOID registration
* Pre-incorporation Consultancy (1 hours ±)"|Secretarial Work|SR|1390|83.4|1,473.40|6|1396|1,473.40|-3
4404|130|f|16/05/2018|1522|AC|Financial Statement @ 2017-12-31|Handling, Delivery & Telecommunication ||Disbursement|SR|27|1.62|28.62|6|1397|28.62|-3
4416|394|f|16/05/2018|1526|CTC|CTC - F9, F13, F44, F24, AR 2017, F49, S58, ROM, S105|Certified True Copies @ 2018-05-16|- F9, F13, F44, F24, AR 2017, F49, S58, ROM, S105|Secretarial Work|SR|38|2.28|40.28|6|1400|40.28|-3
4422|817|f|16/05/2018|1525|Misc|Consultation |Tax Domicile Certificate ||Fee|SR|300|18|318|6|1402|318|-3
3737|380|f|27/04/2018|1306|S28|Change of Company Name --> HECTADATA SDN. BHD. |SSM - Section 28||Reimbursement|OR|100|0|100|6|1197|0|-3
3738|380|f|27/04/2018|1306|S28|Change of Company Name --> HECTADATA SDN. BHD. |SSM - Certificate of Change of Company Name||Reimbursement|SR|25|1.5|26.5|6|1197|0|-3
3642|365|f|24/04/2018|1280|AR/AGM|Annual Return@2018-04-07|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1164|0|-3
3643|365|f|24/04/2018|1280|AR/AGM|Annual Return@2018-04-07|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|1164|0|-3
3644|365|f|24/04/2018|1280|AR/AGM|Annual Return@2018-04-07|SSM-AR@2018-04-07||Reimbursement|OR|150|0|150|6|1164|0|-3
3628|591|f|24/04/2018|1275|CTC|"Certified True Copy
-"|Certified True Copies |KWSP Statement and FS for FYE 31.12.2016 on 23.04.2018|Secretarial Work|SR|50|3|53|6|1159|0|-3
4222|815|f|11/05/2018|1369|S28|Change Company Name: Salur Kuasa Digital SB|Change of Company Name -  Salur Kuasa Digital SB|- DCR (2x), MWR (2x), Section 28 (x1)|Secretarial Work|SR|380|22.8|402.8|6|1347|402.8|-3
3629|591|f|24/04/2018|1275|CTC|"Certified True Copy
-KWSP Statement and Acc"|Handling, Delivery & Telecommunication ||Disbursement|SR|15|0.9|15.9|6|1159|0|-3
3634|141|f|24/04/2018|1277|SecFee||Secretarial Fee + Registered Office|- From [2018-04-26 to 2019-04-25]|Fee|SR|840|50.4|890.4|6|1161|890.4|-3
3635|592|f|24/04/2018|1278|AC|FS@2017-12-31|Financial Statement@2017-12-31||Secretarial Work|SR|140|8.4|148.4|6|1162|148.4|-3
3636|592|f|24/04/2018|1278|AC|FS@2017-12-31|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|1162|28.62|-3
3637|592|f|24/04/2018|1278|AC|FS@2017-12-31|Printing & Stationery ||Disbursement|SR|21.68|1.3|22.98|6|1162|22.98|-3
3638|592|f|24/04/2018|1278|AC|FS@2017-12-31|SSM - FS@2017-12-31||Reimbursement|OR|50|0|50|6|1162|50|-3
3984|138|f|05/05/2018|1382|S58|"Change of Secretaries 
-Appt WCF "|Change of Secretaries  |#NAME?|Secretarial Work|SR|90|5.4|95.4|6|1273|95.4|-3
3639|539|f|24/04/2018|1279|CPO||Purchase of CPO for Design Review Sdn. Bhd.||Secretarial Work|SR|51.04|3.06|54.1|6|1163|54.1|-3
3640|539|f|24/04/2018|1279|CPO|Purchase of CPO for Design Review Sdn. Bhd.|SSM CPO: Design Review Sdn. Bhd.||Reimbursement|OR|15.9|0|15.9|6|1163|15.9|-3
3986|138|f|05/05/2018|1382|S58|"Change of Secretaries 
-Appt WCF "|Handling, Delivery & Telecommunication ||Disbursement|SR|24|1.44|25.44|6|1273|25.44|-3
3630|112|f|24/04/2018|1276|AC|Financial Statement @ 2017-09-30|Financial Statement @ 2017-09-30 ||Secretarial Work|SR|140|8.4|148.4|6|1160|0|-3
3631|112|f|24/04/2018|1276|AC|Financial Statement @ 2017-09-30|Handling, Delivery & Telecommunication ||Disbursement|SR|27|1.62|28.62|6|1160|0|-3
3632|112|f|24/04/2018|1276|AC|Financial Statement @ 2017-09-30|Printing & Stationery ||Disbursement|SR|21.68|1.3|22.98|6|1160|0|-3
3633|112|f|24/04/2018|1276|AC|Financial Statement @ 2017-09-30|SSM- FS @ 2017-09-30||Reimbursement|OR|50|0|50|6|1160|0|-3
4192|457|f|10/05/2018|1463|S36|Change of Memorandum & Article of Association|Change of Memorandum & Article of Association|-DCR, MWR, Section 36|Secretarial Work|SR|400|24|424|6|1339|424|-3
4193|457|f|10/05/2018|1463|S36|Change of Memorandum & Article of Association|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1339|28.62|-3
4194|457|f|10/05/2018|1463|S36|Change of Memorandum & Article of Association|Printing & Stationery||Disbursement|SR|23|1.38|24.38|6|1339|24.38|-3
4043|178|f|08/05/2018|1417|S236|Appointment of Secretary|Appointment of Secretary|#NAME?|Secretarial Work|SR|90|5.4|95.4|6|1293|95.4|-3
4088|119|f|08/05/2018|1388|S236|Appoint Secretary Wong Chi Fui|Appointment of Secretary|#NAME?|Secretarial Work|SR|90|5.4|95.4|6|1306|95.4|-3
4130|625|f|08/05/2018|1438|ChTaxAg|"Change of Tax Agent
-Appoint RJS TAX CONSULTANT SDN. BHD."|Handling, Delivery & Telecommunication||Disbursement|SR|15|0.9|15.9|6|1318|15.9|-3
4333|559|f|15/05/2018|1502|CPO|Purchase of CPO |Purchase of CPO||Secretarial Work|SR|51.04|3.06|54.1|6|1379|54.1|-3
708|468|f|24/01/2018|320|ChBkSig|#NAME?|Printing & Stationery ||Disbursement|SR|20|1.2|21.2|6|255|0|-3
4279|462|f|14/05/2018|1491|RemDir|EGM - Removal of Director (Rob)|Printing & Stationery||Disbursement|SR|49.06|2.94|52|6|1360|52|-3
4241|681|f|11/05/2018|1480|AR/AGM|"AR@2018-05-29
"|Annual Return@2018-05-29|*4 Directors, 6 Shareholders|Secretarial Work|SR|300|18|318|6|1351|318|-3
4244|681|f|11/05/2018|1480|AR/AGM|"AR@2018-05-29
"|SSM - AR@2018-05-29||Reimbursement|OR|150|0|150|6|1351|150|-3
4264|17|f|11/05/2018|1485|AR/AGM|Annual Return @ 2018-05-30|Handling, Delivery & Telecommunications||Disbursement|SR|27|1.62|28.62|6|1356|28.62|-3
4314|487|t|14/05/2018|-1|SecFee||Secretarial Fee + Registered Office|- From 2018-05-11 until 2019-05-10|Fee|SR|840|50.4|890.4|6|1369|890.4|-3
706|468|f|24/01/2018|320|ChBkSig|#NAME?|DCR on Change of Bank Signatories |#NAME?|Secretarial Work|SR|110|6.6|116.6|6|255|0|-3
810|468|f|02/02/2018|359|FYE|"Appointment of Auditor:  K.H. CHONG & CO (AF 1258)
Appointment of T. Agent: TAXPAL SDN. BHD. (1133863-V) 
FYE: 31 December 2017
"|Appointment of Auditors, Tax Agent and Fixing FYE|DCR, Appointment Letters|Secretarial Work|SR|130|7.8|137.8|6|293|0|-3
3068|818|f|05/04/2018|1114|S27|Incorporation documents|Statutory Stationery -Seal/Certificate/Minutes/SecFiles||Disbursement|SR|160|9.6|169.6|6|987|0|-3
3069|818|f|05/04/2018|1114|S27|Incorporation documents|Handling, Delivery & Telecommunications||Disbursement|SR|115|6.9|121.9|6|987|0|-3
3071|818|f|05/04/2018|1114|S27|Incorporation documents|Printing & Stationery||Disbursement|SR|30.09|1.81|31.9|6|987|0|-3
3072|818|f|05/04/2018|1114|S27|Incorporation documents|SSM- Incorporation Fee||Reimbursement|OR|1000|0|1,000.00|6|987|0|-3
3073|818|f|05/04/2018|1114|S27|Incorporation documents|SSM- Supply Corporate Information to Agencies||Reimbursement|SR|10|0.6|10.6|6|987|0|-3
3074|818|f|05/04/2018|1114|S27|Incorporation documents|SSM - Certificate of Incorporation||Reimbursement|SR|25|1.5|26.5|6|987|0|-3
3075|818|f|05/04/2018|1114|S27|Incorporation documents|CPO - HELICON GLOBAL SDN. BHD.||Reimbursement|SR|15|0.9|15.9|6|987|0|-3
553|738|f|19/01/2018|198|CTC|Form pursuant to Sect 17, Sect 15, Sect 14, Sect 58 & Passport of Kazuya Takeuchi & Yuji Hayashi|Printing & Stationery||Disbursement|SR|43|2.58|45.58|6|205|0|-3
2648|738|f|27/03/2018|995|CTC|3 sets CTC of Section 17, Section 14, Section 58, Section 58 & 236(2), Section 78, Section 51(ROM) 2 sets CTC Passport of Kazuya Takeuchi & Yuji Hayashi|3 sets CTC of Section 17, Section 14, Section 58, Section 58 & 236(2), Section 78, Section 51(ROM) 2 sets CTC Passport of Kazuya Takeuchi & Yuji Hayashi||Secretarial Work|SR|78|4.68|82.68|6|861|0|-3
2015|738|f|12/03/2018|759|Object|Change of nature of business from advertising to wholesale and retail of new or used motor vehicles|Change of nature of business from advertising to wholesale and retail of new or used motor vehicles||Secretarial Work|SR|200|12|212|6|665|0|-3
2018|738|f|12/03/2018|757|OpBk|Open of current account with RHB Bank Berhad|Open of current account with RHB Bank Berhad||Secretarial Work|SR|25|1.5|26.5|6|666|0|-3
2044|738|f|12/03/2018|759|Object|Change of nature of business from advertising to wholesale and retail of new or used motor vehicles|SSM - Section 36||Reimbursement|OR|30|0|30|6|665|0|-3
2023|738|f|12/03/2018|760|CTC|3 sets CTC of DCRs open bank account, Section 14, Section 17, NRIC & Passport of directors|Handling, Delivery & Telecommunications||Disbursement|SR|30|1.8|31.8|6|666|0|-3
2022|738|f|12/03/2018|760|CTC|3 sets CTC of DCRs open bank account, Section 14, Section 17, NRIC & Passport of directors|Printing & Stationery||Disbursement|SR|30|1.8|31.8|6|666|0|-3
2021|738|f|12/03/2018|760|CTC|2 sets CTC of DCRs open bank account, Section 14, Section 17, NRIC & Passport of directors|2 sets CTC of DCRs open bank account, Section 14, Section 17, NRIC & Passport of directors||Secretarial Work|SR|44|2.64|46.64|6|666|0|-3
2111|738|f|14/03/2018|797|CTC|1 set CTC of Section 14, Sectio 17 & Section 58|Handling, Delivery & Telecommunications||Disbursement|SR|15|0.9|15.9|6|690|0|-3
2109|738|f|14/03/2018|797|CTC|1 set CTC of Section 14, Section 17 & Section 58|1 set CTC of Section 14, Section 17 & Section 58||Secretarial Work|SR|18|1.08|19.08|6|690|0|-3
3645|539|f|24/04/2018|1281|CTC|F24, F49, S58, F44, F9, M&A, Director IC, Audited Accounts (2014,2015, 2016) (1set)|CTC- F24, F49, S58, F44, F9, M&A, Director IC, Audited Accounts (2014,2015, 2016) (1set)||Secretarial Work|SR|77|4.62|81.62|6|1165|81.62|-3
3646|539|f|24/04/2018|1281|CTC|F24, F49, S58, F44, F9, M&A, Director IC, Audited Accounts (2014,2015, 2016) (1set)|Handling, Delivery & Telecommunications ||Disbursement|SR|24|1.44|25.44|6|1165|25.44|-3
3641|365|f|24/04/2018|1280|AR/AGM|Annual Return@2018-04-07|Annual Return@2018-04-07||Secretarial Work|SR|210|12.6|222.6|6|1164|0|-3
3658|366|f|25/04/2018|1284|AC|"Financial Statement@31-10-2017
"|Printing & Stationery||Disbursement|SR|21.68|1.3|22.98|6|1168|0|-3
3656|366|f|25/04/2018|1284|AC|"Financial Statement@31-10-2017
"|Financial Statement@2017-10-31|#NAME?|Secretarial Work|SR|140|8.4|148.4|6|1168|0|-3
3657|366|f|25/04/2018|1284|AC|"Financial Statement@31-10-2017
"|Handling, Delivery & Telecommunication||Disbursement|SR|27|1.62|28.62|6|1168|0|-3
3659|366|f|25/04/2018|1284|AC|"Financial Statement@31-10-2017
"|SSM-FS@2017-10-31||Reimbursement|OR|50|0|50|6|1168|0|-3
