address_id,company_id,address_mailing,address_type,address_address,address_postal,address_city,address_state,address_country,address_contact,address_fax
484,546,t,Business,"41A & 43A Uptown 37,
Jln SS21/37,
Damansara Utama
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
485,547,t,Business,"No. 41 , Jalan TPP1/12,
Taman Industri Puchong,
Batu 12, Jalan Puchong,
47100 Puchong,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
486,549,t,Business,"U2055B,
Kampung Gersik Baru,
87000 Wilayah Persekutuan
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
487,550,t,Business,"B-3A-12, Gateway Kiaramas,
No. 1, Jalan Desa Kiara,
Mont Kiara,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
488,551,t,Business,"No. 3-G,
Jalan Perniagaan Masria 3,
Pusat Perniagaan Masria,
43200 Cheras,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
489,552,t,Business,"Unit J-6-13, Block J,
Solaris Mont'' Kiara,
No. 2, Jalan Solaris,
Mont'' Kiara,
50480 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,603-64113883               603-64113881,603-64113882
490,553,t,Business,"C-8-1, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
491,554,t,Business,"318, Melawati Square,
Jalan Negara,
Taman Melawati,
53100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
492,555,t,Business,"Lot 6.03B, 6th floor,
Wisma Central,
Jalan Ampang,
50450 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
493,556,t,Business,"B-3A-12, Gateway Kiaramas,
No. 1, Jalan Desa Kiara,
Mont Kiara,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
494,557,t,Other,"Wisma Biforst, G 50,Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
495,558,t,Business,"No. 7A, Jalan SS4D/2,
People''s Park,
47301 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
496,559,t,Business,"No. 3-G, Jalan Perniagaan Masria 3,
Pusat Perniagaan Masria,
43200 Cheras
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
497,560,t,Business,"B-5-3, Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur",00000,Other,Other,Austria,"",""
498,561,t,Business,"E-7-1, Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
499,562,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,606-8950492               603-89431200,603-89451539
502,563,t,Business,"6-2nd Floor, Block C,
Wisma RKT,
Jalan Raja Abdullah
Off Jalan Sultan Ismail
50300 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
503,564,t,Business,"Suite 32-01-70, Menara Keck Seng,
203, Jalan Bukit Bintang,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
504,565,t,Business,"8-2, Encorp Strand,
PJU 5/21, Kota Damansara,
47810 Petaling Jaya
Selangor.",00000,Other,Other,Austria,"",""
505,566,t,Business,"No. 13, Jalan TS 6/8,
Taman Industri Subang,
47510 Subang Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
506,567,t,Business,"9, Jalan Welman,
48000 Rawang,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
508,569,t,Business,"24A, Jalan Padang Walter Grenier,
Off Jalan Imbi,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,21416149                             21425419,21446780
512,573,t,Business,"No. 14, Jalan Para U8/103,
Seksyen U8,
Bukit Jelutong Industrial Park,
40150 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
514,575,t,Business,"7, Jalan 2/116 D,
Kuchai Enterprenuer Park,
Off Jalan Kuchai Lama,
58200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
517,578,t,Business,"7, Jalan 2/116 D,
Kuchai Enterprenuer Park,
Off Jalan Kuchai Lama,
58200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
509,570,t,Business,"24A, Jalan Padang Walter Grenier,
Off Jalan Imbi,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,03-21416149,21446780
510,571,t,Business,"41 & 43A, Uptown 37,
Jalan SS 21/37,
Damansara Utama,
47400 Petaling Jaya
Selangor",00000,Other,Other,Austria,"",""
511,572,t,Business,"No. 40, Jalan Mahligai 46/KU5,
Bandar Bukit Raja,
41050 Klang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
513,574,t,Business,"318C, Melawati Square,
Jalan Negara,
Taman Melawati,
53100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
515,576,t,Business,"Unit 27-03, 27th Floor
Menara Ta One,
Jalan P. Ramlee,
50400 Kuala Lumpur
Selangor
Malaysia",00000,Other,Other,Austria,"",""
516,577,t,Business,"5 & 7, Jalan Raya 7/3,
Kawasan Perindustrian,
Seri Kembangan,
43300 Seri Kembangan
Selangor Darul Ehsan",00000,Other,Other,Austria,603-89422332,603-89458023
518,579,t,Business,"L18-05, PJX-HM Shah Tower,
16A, Persiaran Barat,
46050 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-79318773,603-79318573
519,580,t,Business,"D7-1-1, D7@Sentul East,
Jalan Sentul,
51000 Kuala Lumpur
Malaysia",00000,Other,Other,Austria,"",""
520,581,t,Business,"16-1A, Jalan 15/1E,
Seksyen 15,
Bandar Baru Bangi
43650 Bangi
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
521,582,t,Business,"No. 40, Jalan Sri Permaisuri 9
Bandar Sri Permaisuri,
56000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-91332585,603-91311471
522,583,t,Business,"21-2, The Boulevard Mid Valley City,
Lingkaran Syed Putra,
59200 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
523,584,t,Business,"No. 251, Taman Bunga Raya 2,
28600 Karak
Pahang Darul Makmur",00000,Other,Other,Austria,"",""
524,585,t,Business,"L18-05, PJX-HM Shah Tower,
No. 16A, Persiaran Barat,
46050 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,603-79318773,603-79318573
525,586,t,Business,"L18-05, PJX-HM Shah Tower,
16A, Persiaran Barat,
46050 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-79318773,603-79378573
526,587,t,Business,"W-09-11, Menara Melawangi,
AMCORP Trade Centre,
18 Jalan Persiaran Barat,
46050 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
527,588,t,Business,"W-09-11, Menara Melawangi,
AMCORP Trade Centre,
18 Jalan Persiaran Barat,
46050 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
528,590,t,Business,"76, Jalan SG 4/8,
Taman Sri Gombak,
68100 Batu Caves,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-61841652,603-61841654
529,591,t,Business,"No. 76, Jalan SG 4/8,
Taman Sri Gombak,
68100 Batu Caves,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
530,595,t,Business,"Suite 14.08, Level 14,
GTower,
199, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
531,596,t,Business,"Suite 14.07, Level 14,
GTower,
199, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
532,598,t,Business,"No. 6, Jalan Tegap 25/98,
Taman Sri Muda,
40400 Shah Alam
Selangor
Malaysia",00000,Other,Other,Austria,"",""
533,599,t,Business,"21-2, The Boulevard,
Mid Valley Centre,
Lingkaran Syed Putra,
59200 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
534,600,t,Business,"21-2 The Boulevard Mid-Valley City,
Lingkaran Syed Putra,
59200 Kuala Lumpur
Wilayah Persekutuan.",00000,Other,Other,Austria,603-22821108,""
535,601,t,Business,"21-2, The Boulevard Mid Valley City,
Lingkaran Syed Putra,
59200 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
536,602,t,Business,"No. B1-1-50A,
Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
537,604,t,Business,"D-7-6, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
538,605,t,Business,"21-2, The Boulevard,
Mid Valley Centre,
Lingkaran Syed Putra,
59200 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
539,606,t,Business,"Wisma MEPRO,
Ground & Mezzanine Floor,
29 & 31 Jalan Ipoh,
51200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
540,607,t,Business,"462 Crawford Lane #02-63
Singapore 190462",00000,Other,Other,Austria,"",""
541,608,t,Business,"405, Persiaran Desa Ampang 3,
Taman Sri Ampang,
68000 Ampang
Selangor",00000,Other,Other,Austria,"",""
542,609,t,Business,"Lot 19, Jalan Utas 15/7,
Seksyen 15,
40000 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
543,610,t,Business,"Unit 218, 2nd Floor,
Block A, Lobby 4,
Damansara Intan, No. 1,
Jalan SS20/27,
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
544,611,f,Resident,"7-13-8, Bukit OUG
Condominiums, Jalan 3/155A,
Jalan Klang Lama,
58200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
545,612,t,Resident,"23-1, Jalan Damai Murni 1,
Alam Damai Cheras,
56000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,012-3227319,""
546,613,t,Business,"8-2, The Strand,
PJU 5/21, Kota Damansara,
47810 Petaling Jaya.
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
547,614,t,Business,"Suite 20-70, Level 20,
Plaza 138, No. 138,
Jalan Ampang,
50450 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
548,615,t,Resident,"A-4-2, Puri Pesona Apartment,
Bandar Sungai Long,
43000 Kajang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
549,616,t,Business,"No. 40,
Jalan Sri Permaisuri 9
Bandar Sri Permaisuri,
56000 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,603-91713585,603-91714585
550,617,f,Business,"96, Jalan Telawi,
Bangsar
59100 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
551,619,t,Business,"G-6B, Jalan PJU 8/3A,
Perdana Business Centre,
Bandar Damansara Perdana,
47820 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
552,620,t,Business,"No. 332, Suite 14C, 14 Floor,
Plaza Ampang City,
50450 Ampang
Kuala Lumpur",00000,Other,Other,Austria,"",""
553,621,t,Business,"No. 332, Suite 14C, 14 Floor,
Plaza Ampang City,
50450 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
554,622,t,Business,"No. 19, Jalan Elektron U16/49,
Denai Alam,
40160 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
555,623,t,Business,"8-2, Encorp Strand,
Jalan PJU 5/21,
Kota Damansara,
47810 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
556,624,t,Business,"Unit 501, Level 5, Uptown 1,
Jalan SS 21/58, Damansara Uptown,
47400 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
557,625,t,Business,"No. 11-1, Jalan 11/48A,
Sentul Raya Boulevard,
Off Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-40448360                 603-40448361,603-40454693
558,626,t,Business,"Unit 3.09, 3rd Floor, Block E,
Pusat Dagangan Phileo Damansara 1,
No. 9, Jalan 16/11, Off Jalan Damansara,
46350 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
559,627,t,Resident,"15A, Jalan Maktab,
54000 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
560,629,t,Business,"Unit 3.09 & 3.10, 3rd Floor,
Block E, Pusat Dagangan Phileo
Damansara 1, No. 9, Jalan 16/11,
Off Jalan Damansara,
46350 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
561,630,t,Business,"No.2, Jalan BP 4/1,
Bandar Bukit Puchong,
47100 Puchong,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
562,631,t,Resident,"15B-19-2, Everett Tower,
Mont Kiara Pines,
Jalan 1/0C,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-78046010,603-78806143
563,632,t,Business,"Unit 10, 28th Floor,
UBN Tower, Letter Box 81,
No. 10, Jalan P. Ramlee,
50250 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
564,633,t,Business,"87-01, Jalan Susur Larkin Perdana 1,
Larkin Perdana,
80350 Johor Bahru
Johor Darul Takzim",00000,Other,Other,Austria,"",""
565,634,t,Business,"No. 182, Jalan Datuk Sulaiman 6,
Taman Tun Dr. Ismail,
60000 Kuala Lumpur,
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
566,635,t,Business,"Level 3, Wisma AAB, 
11A, Jalan P/9B,   
Bangi Industrial Estate,
Seksyen 13,
43650 Bandar Baru Bangi,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
567,636,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Seksyen 1,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
568,637,t,Business,"Suite A-03-06, Block Alamanda,
10 Boulevard, Lebuhraya Sprint 6A, PJU 6A,
47100 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
569,638,t,Business,"Unit D-7-6, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
570,639,t,Business,"Unit 2-5, 2nd Floor, KL Trillion,
No. 388, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,0327227141,0327850842
571,640,t,Business,"No. 19, Jalan SP2/7,
Seksyen 2,
Taman Serdang Perdana,
43300 Seri Kembangan
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
572,641,t,Business,"6A, Jalan SS4/17,
47301 Petaling Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
573,642,t,Business,"15G, GCB Court,
Jalan Ampang
50450 Ampang
Kuala Lumpur",00000,Other,Other,Austria,"",""
574,643,t,Business,"No. 30, Jalan Merbuk 6/1A,
Seksyen 6,
40000 Shah Alam,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
575,644,t,Business,"11-4, Jalan 11/48A,
Sentul Raya Boulevard,
Off Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
576,646,t,Business,"No. 17, Jalan Damai Raya 1,
Damai Niaga,
Alam Damai,
56000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
577,647,t,Business,"18-1, Jalan 25/70A,
Desa Sri Hartamas,
50480 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
578,648,t,Business,"Lot S-067A, 2nd Floor,
Mid Valley Megamall,
Jalan Kelang Lama,
58000 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
579,650,t,Business,"No. 19, Jalan SP 2/7,
Seksyen 2,
Taman Serdang Perdana,
43300 Seri Kembangan
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
580,653,t,Business,"No. 19, Jalan SP 2/7,
Seksyen 2,
Taman Serdang Perdana,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,03-89438380,03-89438370
581,654,t,Business,"No. 19, Jalan SP 2/7,
Seksyen 2,
Taman Serdang Perdana,
43300 Seri Kembangan,
Selangor Darul Ehsan",00000,Other,Other,Austria,03-8943 8380,03-8943 8370
582,655,t,Business,"500-4-11, 4th Floor,
Wisma Indah,
Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
583,656,t,Business,"D-7-6, Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,03-21660621,03-21660625
584,657,t,Business,"No. 19, Jalan SP 2/7,
Seksyen 2,
Taman Serdang Perdana,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
585,658,t,Business,"24A, Jalan Padang Walter Grenier,
Off Jalan Imbi,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
586,659,t,Business,"24A, Jalan Padang Walter Grenier,
Off Jalan Imbi,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-21416149            603-21425419,603-21485376
587,660,t,Business,"No. 2-2, Pusat Perdagangan One Puchong,
Jalan OP 1/6, Off Jalan Puchong,
47160 Puchong
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
588,661,t,Business,"D7-1-1, D7@Sentul East, 
Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,603-21668069,""
589,662,t,Business,"No.7, Jalan Kenyalang 11/15I,
PJU 5, Kota Damansara,
47810 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
590,663,t,Business,"C1-1-2, Metropolitan Solaris Dutamas,
 No. 1 Jalan Dutamas ,
50480 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
591,664,t,Business,"No. B-1-2, Casa Tropicana,
Jalan Persiaran Tropicana,
Golf and Country Resort Home,
47410 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
592,665,t,Business,"No. 21 & 21A, Jalan Pluto AZ U5/AZ,
Bandar Pinggiran Subang,
Seksyen U5,
40150 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
593,666,t,Business,"C-8-1, Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
594,668,t,Business,"6 A, First Floor,
Jalan Tun Mohd. Fuad 2,
Taman Tun Dr. Ismail,
60000 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
595,669,f,Business,"128-10-3, Sri Pelangi Condo,
Jalan Genting Kelang,
53300 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
596,670,t,Business,"No. 7, Jalan USJ Heights 2/2C,
Kayangan Puteri,
USJ Heights,
47610 Subang Jaya
Subang Jaya",00000,Other,Other,Austria,"",""
597,672,t,Business,"30-2-1, Jalan Medan Pusat Bandar 4,
Sek 9, Bandar Baru Bangi,
43650 Bangi
Selangor",00000,Other,Other,Austria,"",""
598,673,t,Resident,"A-13-12, Bayu Tasik Condo.,
Bandar Sri Permaisuri,
56000 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
599,676,f,Business,"17, Jalan Sri Hartamas 7,
Taman Sri Hartamas,
50480 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
600,677,t,Business,"35-4-4, Jln 1/4B Bukit Mas Apartment,
Tmn Melawati,
53100 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
601,678,t,Business,"No. 30-2-1, 2nd Floor,
Jalan Medan Pusat Bandar 4,
Seksyen 9, Bandar Baru Bangi,
43650 Bangi
Selangor Darul Ehsan",00000,Other,Other,Austria,603-89250534,603-89250584
602,679,t,Business,"Wisma Biforst,
G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Section 1,
43300 Seri Kembangan,
Selangor Darul Ehsan.",00000,Other,Other,Austria,603-89450492          603-89431200,603-89451539
603,680,t,Business,"C-8-1, Megan Avenue 1,
189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
604,681,t,Business,"41 & 43A, Uptown 37,
Jalan SS 21/37,
Damansara Utama
47400 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-77289262,603-77289263
605,683,t,Business,"12, Lorong Mengkudu 1,
Jalan Ampang,
55000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
606,686,t,Business,"No. 7A, Jalan SS 4D/2,
People''s Park,
47301 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
607,687,t,Business,"Wisma Biforst, G 50, Jalan Pinggiran 1/3,
Taman Pinggiran Putra,
Section 1,
43300 Seri Kembangan
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
611,691,t,Business,"2C/10 & 2C/11, Anzen Business Park,
No. 3-9, Jalan 4/37A,
Kawasan Industri Taman Bukit Maluri,
52100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
612,692,t,Business,"Unit 3.09 & 3.10, 3rd Floor,
Block E, Pusat Dagangan Phileo
Damansara 1, No. 9, Jalan 16/11,
Off Jalan Damansara,
46350 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
614,695,t,Business,"Lot 900, Batu 13, Jalan Klang,
47100 Puchong
Selangor Darul Ehsan",00000,Other,Other,Austria,80681170/1173,80681169/1278
610,690,t,Resident,"E-7-1, Megan Avenue 1,
No. 189 Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
608,688,t,Business,"Lot 19, Jalan Utas 15/7,
40000 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
609,689,t,Business,"32B, Lorong Rahim Kajai 14,
Taman Tun Dr Ismail,
60000 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
613,694,t,Business,"Unit 3-10, Block E,
Phileo Damansara 1,
46350 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
615,697,t,Business,"17, Lorong Taman Pantai 2,
Taman Bukit Pantai,
59100 Kuala Lumpur
Wilayah Persekutuan.",00000,Other,Other,Austria,"",""
616,698,t,Business,"43-A (Tingkat Satu)
Jalan Medan Pusat 2-D,
Persiaran Bangi,
43650 Bandar Baru Bangi
Selangor Darul Ehsan.",00000,Other,Other,Austria,"",""
617,699,t,Business,"No. 78, Jalan SG 4/8,
Taman Sri Gombak,
68100 Batu Caves
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
618,700,t,Business,"C-2-6, Block C,
Megan Avenue 1,
189, Jalan Tun Razak,
50400 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
619,701,t,Business,"47, Jalan Cinta Aman
Country Heights,
43000 Kajang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
620,702,t,Business,"8, Jalan Utama 1/12,
Taman Perindustrian Puchong Utama,
47100 Puchong,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
621,703,t,Business,"Lot 900, Batu 13, Jalan Klang,
47100 Puchong
Selangor Darul Ehsan",00000,Other,Other,Austria,603-80681169       603-80681170,603-80681169
622,704,t,Business,"11A-3 (3rd Floor), Jalan USJ 1/1A,
Regalia Business Centre,
47620 Subang Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,603-80237166,603-80230736
623,705,t,Business,"Suite 15.02, Level 15,
Menara Hawpar,
Jalan Sultan Ismail,
50250 Kuala Lumpur,
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
624,706,t,Other,"No 41, Jalan San Ah Wing
Lorong Gurney,
54100 Kuala Lumpur
Wilayah Persekutuan
Malaysia",00000,Other,Other,Austria,"",""
625,707,t,Business,"Lot 7396, Jalan SS20/1,
Damansara Utama,
47400 Petaling Jaya
Selangor
Malaysia",00000,Other,Other,Austria,"",""
626,708,t,Business,"Lot 19, Jalan Utas 15/7,
Seksyen 15,
40000 Shah Alam
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
627,709,t,Business,"No. 10B, (2nd Floor),
Jalan SS21/ 58,
Damansara Utama,
47400 Petaling Jaya
Selangor Darul Ehsan",00000,Other,Other,Austria,03-77282611,""
628,710,t,Business,"21-2, The Boulevard,
Mid Valley City,
Lingkaran Syed Putra,
59200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
629,711,t,Business,"No. 13-5, Jalan PJU 1/37, Dataran Prima,
47301 Petaling Jaya,
Selangor Darul Ehsan.",00000,Other,Other,Austria,603-78802232,603-78802202
630,712,t,Business,"119-2, Jln Selingsing 5,
Taman Sri Kuching,
Off Jln Kuching,
51200 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
631,713,t,Business,"No. 8, Jalan Astaka U8 / 83,
Seksyen U8,
Bukit Jelutong,
40150 Shah Alam,
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
632,714,t,Resident,"Boulevard Tower C-2-12-5,
Jalan Dutamas 1,
50480 Kuala Lumpur
Wilayah Persekutuan
Malaysia
",00000,Other,Other,Austria,"",""
633,716,t,Resident,"B-15-09,
Ampang Putra Residency,
Jalan Putra Sulaiman 6,
68000 Ampang
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
635,718,t,Business,"Suite 30-1, First Floor,
Jalan 4/76C, Desa Pandan,
55100 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
636,719,t,Business,"Lot 1238F, Jalan Bukit Kemuning,
Batu 8,
42450 Shah Alam
Selangor
Malaysia",00000,Other,Other,Austria,"",""
637,720,t,Business,"Lot 900, Batu 13,
Jalan Klang,
47100 Puchong
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
638,721,t,Business,"L18-05, PJX-HM Shah Tower,
No.16A, Jalan Persiaran Barat,
46050 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-7931 8773,603-7931 8573
639,722,t,Business,"D7-1-1, D7@Sentul East,
Jalan Sentul,
51000 Kuala Lumpur
Wilayah Persekutuan",00000,Other,Other,Austria,"",""
640,723,t,Business,"Lot 900, Batu 13,
Jalan Klang,
47100 Puchong
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
641,724,t,Business,"Unit 3.09 & 3.10, 3rd Floor, Block E, Pusat Dagangan Phileo
Damansara 1, No. 9, Jalan16/11, 
Off Jalan Damansara,
46350 Petaling Jaya,
Selangor Darul Ehsan",00000,Other,Other,Austria,603-76650060,603-76650020
642,725,t,Business,"Suite A03-06, Block Alamanda,
10 Boulevard, Lebuhraya Sprint PJU 6A,
47400 Petaling Jaya
Selangor",00000,Other,Other,Austria,"",""
643,726,t,Business,"No.11, Jalan TPP 1/19
Taman Industri Puchong
47100 Puchong
Selangor Darul Ehsan",00000,Other,Other,Austria,"",""
