billingitem_id|company_id|billingitem_generated|billingitem_entrydate|billingitem_caseid|billingitem_casefeecode|billingitem_casefeedesc|billingitem_billingdesc|billingitem_billingdetails|billingitem_feetype|billingitem_feecategory|billingitem_amount|billingitem_calculatedtax|billingitem_total|billingitem_tax|perfomabill_id|billingitem_balance|debitnote_id
4208|605|f|2018-05-11|1469|AC|FS@2017-11-30|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|1343|28.62|-3
3912|807|f|2018-05-03|1355|CPO|Purchase of CPO from mydata|SSM-CPO for GK Consultancy Sdn. Bhd.|""|Reimbursement|SR|15.00|0.90|15.90|6.00|1250|0.00|-3
4204|248|f|2018-05-10|1468|S36|Change of Memorandum & Article of Association|Handling, Delivery & Telecommunication|""|Disbursement|SR|38.00|2.28|40.28|6.00|1342|40.28|-3
3917|188|f|2018-05-03|729|S58|"Change of directors
Appoint Ahmad Fauzi Bin Ali & Baharudin Bin Mamat
Resign Kho Han Yao & Jeanne Ee May Hui"|Revised changes :-|"Appoint Baharudin Bin Mamat & Sharifah Sabah Alsree Bt Syed Omar
Resign Kho Han Yao & Jeanne Ee May Hui
Share transfer
Increase of paid up capital of 2,400 shares"|Secretarial Work|SR|350.00|21.00|371.00|6.00|1252|371.00|-3
3918|188|f|2018-05-03|729|S58|"Change of directors
Appoint Baharudin Bin Mamat & Sharifah Sabah Alsree Bt Syed Omar
Resign Kho Han Yao & Jeanne Ee May Hui"|Printing & Stationery|""|Disbursement|SR|50.00|3.00|53.00|6.00|1252|53.00|-3
3919|188|f|2018-05-03|729|S58|"Change of directors
Appoint Baharudin Bin Mamat & Sharifah Sabah Alsree Bt Syed Omar
Resign Kho Han Yao & Jeanne Ee May Hui"|Handling, Delivery & Telecommunications|""|Disbursement|SR|24.00|1.44|25.44|6.00|1252|25.44|-3
3425|339|f|2018-04-16|1215|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31"|Handling, Delivery & Telecommunication|"
"|Disbursement|SR|30.00|1.80|31.80|6.00|1099|0.00|-3
3426|339|f|2018-04-16|1215|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31"|Printing & Stationery|"
"|Disbursement|SR|25.00|1.50|26.50|6.00|1099|0.00|-3
4307|136|f|2018-05-14|1498|AR/AGM|Annual Return @ 2018-05-18 |Handling, Delivery & Telecommunication|""|Disbursement|SR|54.00|3.24|57.24|6.00|1381|0.00|-3
4308|136|f|2018-05-14|1498|AR/AGM|Annual Return @ 2018-05-18 |Printing & Stationery |""|Disbursement|SR|44.68|2.68|47.36|6.00|1381|0.00|-3
3916|596|f|2018-05-03|1356|Object|"Alteration of Memorandum & Articles
-Deletion Article 6 of Memorandum
-Alteration Article 1 and Insertion Article 9 of Articles of Association"|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|1251|0.00|-3
4310|136|f|2018-05-14|1498|AR/AGM|Annual Return @ 2018-05-18 |SSM - AR @ 2018-05-18|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1381|0.00|-3
4943|243|f|2018-06-01|1677|AR/AGM|"AR@2018-06-07
"|SSM-AR@2018-06-07|""|Reimbursement|OR|150.00|0.00|150.00|0.00|1537|150.00|-3
4894|722|f|2018-05-30|1665|CPO| |Purchase of CPO @ 2018-05-30|-for Impact Hub KL Sdn. Bhd.|Secretarial Work|SR|51.04|3.06|54.10|6.00|1525|54.10|-3
4145|595|f|2018-05-08|1445|IntBanking|Online Banking with Alliance Bank|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|1324|0.00|-3
3902|268|f|2018-05-03|1349|S36|Change M&A - AGM & Authorised Capital|Change of Memorandum & Articles of Association|- DCR, MWR, Section 36|Secretarial Work|SR|300.00|18.00|318.00|6.00|1242|0.00|-3
3913|596|f|2018-05-03|1356|Object|"
"|Alteration of Memorandum & Articles|"-Deletion Article 6 of Memorandum
-Alteration Article 1 and Insertion Article 9 of Articles of Association"|Secretarial Work|SR|300.00|18.00|318.00|6.00|1251|0.00|-3
4103|588|f|2018-05-08|1432|AR/AGM|"AR@2018-05-15
"|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|1310|28.62|-3
4237|193|f|2018-05-11|1479|AC|Financial Statement @ 2017-12-31|Financial Statement @ 2017-12-31 |""|Secretarial Work|SR|140.00|8.40|148.40|6.00|1349|148.40|-3
4004|56|f|2018-05-07|1389|S236|Appoint Secretary Wong Chi Fui|Printing & Stationery|""|Disbursement|SR|20.00|1.20|21.20|6.00|1278|0.00|-3
3911|807|f|2018-05-03|1355|CPO|""|Purchase of CPO from mydata|""|Secretarial Work|SR|51.04|3.06|54.10|6.00|1250|0.00|-3
3914|596|f|2018-05-03|1356|Object|"Alteration of Memorandum & Articles
-Deletion Article 6 of Memorandum
-Alteration Article 1 and Insertion Article 9 of Articles of Association"|SSM-Section 36|""|Reimbursement|OR|30.00|0.00|30.00|6.00|1251|0.00|-3
3915|596|f|2018-05-03|1356|Object|"Alteration of Memorandum & Articles
-Deletion Article 6 of Memorandum
-Alteration Article 1 and Insertion Article 9 of Articles of Association"|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|1251|0.00|-3
4207|605|f|2018-05-11|1469|AC|FS@2017-11-30|Financial Statement@2017-11-30|"-Preparation, circulation, submission & filing 
*5 Shareholders"|Secretarial Work|SR|210.00|12.60|222.60|6.00|1343|222.60|-3
4255|542|f|2018-05-11|1483|AR/AGM|AR@2018-05-14|Printing & Stationery |""|Disbursement|SR|23.00|1.38|24.38|6.00|1354|24.38|-3
4179|781|f|2018-05-10|1457|AC|"Financial Statements @ 2017-12-31
"|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1334|0.00|-3
4272|285|f|2018-05-14|1489|CIBk|Closing Bank Account|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|1358|15.90|-3
4343|742|f|2018-05-15|1506|AC|Financial Statements @ 2017-12-31|Financial Statement @ 2017-12-31|- Preparation, Circulation, Submission & Filing|Secretarial Work|SR|140.00|8.40|148.40|6.00|1383|0.00|-3
5081|748|f|2018-06-07|1721|S36|S36: Change of M&A|SSM - Section 36|""|Reimbursement|OR|30.00|0.00|30.00|0.00|1579|30.00|-3
5028|550|f|2018-06-06|1705|S36|"Change of Memorandum & Articles
-Deletion clause 6 of Memorandum
-Amendment clause 3(a), 3(d) and Insertion Article 5 of  Article "|Change of Memorandum & Articles|"-Deletion clause 6 of Memorandum
-Amendment clause 3(a), 3(d) and Insertion Article 5 of  Article "|Secretarial Work|SR|340.00|0.00|340.00|0.00|1566|340.00|-3
5121|787|f|2018-06-07|1734|OpBk|Opening Bank Account - MBB |Handling, Delivery & Telecommunication |""|Disbursement|SR|15.00|0.00|15.00|0.00|1590|15.00|-3
5159|260|f|2018-06-08|1745|AC|Financial Statements @ 2017-12-31|Handling, Printing & Stationery|""|Disbursement|SR|27.00|0.00|27.00|0.00|1604|27.00|-3
5205|625|f|2018-06-09|1750|AGM|AGM|13th AGM@2018-06-30, Adopt Acc @2017-12-31|""|Secretarial Work|SR|200.00|0.00|200.00|0.00|1607|200.00|-3
4001|832|f|2018-05-07|1403|CPO|"Purchase of CPO/Idaman
- Jakros SB (52621-T) 
- SBR Holding SB (78129-P) 
- Vowifi Telecom SB (1120225-D)
"|-CPO for Jakros SB |"-CPO for SBR Holdings SB 
-CPO for Vowifi Telecom SB "|Reimbursement|SR|45.00|2.70|47.70|6.00|1277|47.70|-3
4291|162|f|2018-05-14|1494|AC|Financial Statement @ 2017-12-31|Financial Statement @ 2017-12-31|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|1364|148.40|-3
3927|595|f|2018-05-03|1359|Object|Alteration of Articles & Memorandum|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|1255|0.00|-3
4293|162|f|2018-05-14|1494|AC|Financial Statement @ 2017-12-31|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|1364|28.62|-3
3924|172|f|2018-05-03|1358|ChBkSig|Changing Bank Signatory with PBB, Jalan Raja Chulan|Changing Bank Signatory with PBB, Jalan Raja Chulan dated 3 May 2018|CTC DCRs, NRIC Seow Voon Ping & Seow Li-Ling|Secretarial Work|SR|6.00|0.36|6.36|6.00|1254|6.36|-3
4104|588|f|2018-05-08|1432|AR/AGM|"AR@2018-05-15
"|Printing & Stationery |""|Disbursement|SR|23.00|1.38|24.38|6.00|1310|24.38|-3
3928|595|f|2018-05-03|1359|Object|Alteration of Articles & Memorandum|SSM-Section 36|""|Reimbursement|OR|30.00|0.00|30.00|6.00|1255|0.00|-3
3357|355|f|2018-04-13|1198|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31

"|Change of Memorandum & Aritcle of Association|"-DCR, MWR, Section 36
"|Secretarial Work|SR|400.00|24.00|424.00|6.00|1081|0.00|-3
4944|330|f|2018-06-01|511|S105|Transfer of Shares (10,000 shares)|LHDN - S105@2018-05-30 (x4)|""|Reimbursement|OR|12.00|0.00|12.00|0.00|1538|12.00|-3
4413|120|f|2018-05-16|1524|AC|Financial Statement @ 2017-12-31|Printing & Stationery |""|Disbursement|SR|21.68|1.30|22.98|6.00|1399|0.00|-3
3929|703|f|2018-05-03|1360|CTC|CTC doc (F9, F24, F49 & S58)|Certified True Copies:|Form 9, Form 24, Form 49 & Section 58|Secretarial Work|SR|14.00|0.84|14.84|6.00|1256|14.84|-3
3930|703|f|2018-05-03|1360|CTC|CTC doc (F9, F24, F49 & S58)|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|1256|15.90|-3
4309|162|f|2018-05-14|1497|DeReg|"De-registration
- Checklist, Cover Letter, Declaration by Applicant (S550), DCR, MWR and Waiver Letter
- Change of registered office
- Submission and follow up"|De-registration|"- Checklist, Cover Letter, Declaration by Applicant (S550), DCR, MWR and Waiver Letter
- Change of registered office
- Submission and follow up"|Secretarial Work|SR|950.00|57.00|1,007.00|6.00|1290|1,007.00|-3
4209|605|f|2018-05-11|1469|AC|FS@2017-11-30|Printing & Stationery |""|Disbursement|SR|21.68|1.30|22.98|6.00|1343|22.98|-3
4831|139|f|2018-05-25|1648|AC|Financial Statement @ 2017-12-31|Financial Statement@2017-12-31|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|1506|148.40|-3
4273|635|f|2018-05-14|1490|AR/AGM|AR@2018-05-12|Annual Return@2018-05-12|- 3 Directors & Shareholders|Secretarial Work|SR|220.00|13.20|233.20|6.00|1359|0.00|-3
4238|193|f|2018-05-11|1479|AC|Financial Statement @ 2017-12-31|Handling, Delivery & Telecommunication |""|Disbursement|SR|27.00|1.62|28.62|6.00|1349|28.62|-3
4239|193|f|2018-05-11|1479|AC|Financial Statement @ 2017-12-31|Printing & Stationery |""|Disbursement|SR|21.68|1.30|22.98|6.00|1349|22.98|-3
4895|722|f|2018-05-30|1665|CPO|Purchase of CPO @ 2018-05-30 |SSM: CPO@2018-05-30|""|Reimbursement|SR|15.00|0.90|15.90|6.00|1525|15.90|-3
4257|517|f|2018-05-11|1484|AR/AGM|AR@2018-05-17|Annual Return@2018-05-17|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|1355|212.00|-3
5029|550|f|2018-06-06|1705|S36|"Change of Memorandum & Articles
-Deletion clause 6 of Memorandum
-Amendment clause 3(a), 3(d) and Insertion Article 5 of  Article "|SSM-Section 36|""|Disbursement|SR|30.00|0.00|30.00|0.00|1566|30.00|-3
4176|781|f|2018-05-10|1458|S36|Change of Memorandum & Articles of Association|Handling, Delivery & Telecommunications|""|Disbursement|SR|57.00|3.42|60.42|6.00|1334|0.00|-3
3925|595|f|2018-05-03|1359|Object|""|Alteration of Articles & Memorandum|"-Deletion Articles 6 of Memorandum
-Alteration of Articles 1 and Insertion Article 9 of Article of Association
"|Secretarial Work|SR|300.00|18.00|318.00|6.00|1255|0.00|-3
3926|595|f|2018-05-03|1359|Object|Alteration of Articles & Memorandum|Handling, Delivery & Telecommunication|""|Disbursement|SR|15.00|0.90|15.90|6.00|1255|0.00|-3
4403|130|f|2018-05-16|1522|AC|Financial Statement @ 2017-12-31|37th AGM to adopt FS@2017-12-31|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|1397|212.00|-3
4344|742|f|2018-05-15|1505|S36|Change of M&A|Handling, Delivery & Telecommunications|""|Disbursement|SR|30.00|1.80|31.80|6.00|1383|0.00|-3
3359|355|f|2018-04-13|1198|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31

"|Handling, Delivery & Telecommunication|""|Disbursement|SR|30.00|1.80|31.80|6.00|1081|0.00|-3
4322|588|t|2018-05-14|-1|SecFee|""|Secretarial Fee + Registered Office|- From 2018-05-15 until 2019-05-14|Fee|SR|840.00|50.40|890.40|6.00|1387|890.40|-3
3360|355|f|2018-04-13|1198|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31

"|Printing & Stationery|""|Disbursement|SR|25.00|1.50|26.50|6.00|1081|0.00|-3
5031|550|f|2018-06-06|1705|S36|"Change of Memorandum & Articles
-Deletion clause 6 of Memorandum
-Amendment clause 3(a), 3(d) and Insertion Article 5 of  Article "|Printing & Stationery|""|Disbursement|SR|15.00|0.00|15.00|0.00|1566|15.00|-3
4146|680|f|2018-05-08|1441|AR/AGM|AR@2018-05-24|SSM - AR@2018-05-24|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1325|0.00|-3
5082|748|f|2018-06-07|1720|AC|Financial Statements @ 2017-12-31|SSM - FS@2017-12-31|""|Reimbursement|OR|150.00|0.00|150.00|0.00|1579|150.00|-3
4392|68|f|2018-05-16|1521|AR/AGM|Annual Return @ 2018-05-25|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|1395|24.38|-3
4367|182|f|2018-05-15|1514|AC|Financial Statements @ 2017-11-30|Handling, Delivery & Telecommunication |""|Disbursement|SR|27.00|1.62|28.62|6.00|1390|28.62|-3
4377|543|f|2018-05-15|1517|AC|FS@2017-12-31|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1392|50.00|-3
4421|674|f|2018-05-16|1527|AC|"FS@2017-11-30
"|Financial Statement@2017-11-30|-Preparation, circulation, submission & filing|Secretarial Work|SR|140.00|8.40|148.40|6.00|1401|148.40|-3
3735|380|f|2018-04-27|1306|S28|Change of Company Name --> HECTADATA SDN. BHD. |Printing & Stationery|- New Share Certificates, New Common Seal|Disbursement|SR|80.00|4.80|84.80|6.00|1197|0.00|-3
3736|380|f|2018-04-27|1306|S28|Change of Company Name --> HECTADATA SDN. BHD. |SSM - Section 27 (name reservation)|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1197|0.00|-3
3931|748|f|2018-05-03|1362|PurVeh|Purchase MV - Volvo V90 T6|DCR - Purchase Motor Vehicle (Volvo V90 T6) |""|Secretarial Work|SR|60.00|3.60|63.60|6.00|1257|0.00|-3
3932|748|f|2018-05-03|1363|CTC|"Certified True Copies @ 2018-05-03
- M&A, F9, F49, S58, F44, & F24"|Certified True Copies @ 2018-05-03|- M&A, F9, F49, S58, F44, & F24|Secretarial Work|SR|46.00|2.76|48.76|6.00|1257|0.00|-3
3933|748|f|2018-05-03|1362|PurVeh|Purchase MV - Volvo V90 T6|Handling, Delivery & Telecommunications|""|Disbursement|SR|30.00|1.80|31.80|6.00|1257|0.00|-3
3934|748|f|2018-05-03|1362|PurVeh|Purchase MV - Volvo V90 T6|Printing & Stationery |""|Disbursement|SR|25.04|1.50|26.54|6.00|1257|0.00|-3
3141|604|f|2018-04-07|1136|S105|""|Transfer of 100,000 shares|"-Documentations Preparation
-Submission to LHDN
-Updated ROM (SSM)
-Arrange Stamping Payment to LHDN"|Secretarial Work|SR|600.00|36.00|636.00|6.00|1008|0.00|-3
3143|604|f|2018-04-07|1136|S105|Transfer of 100,000 shares|Printing & Stationery|""|Disbursement|SR|21.00|1.26|22.26|6.00|1008|0.00|-3
4383|607|f|2018-05-16|1519|AR/AGM|Annual Return @ 2018-05-20|Handling, Delivery & Telecommunications|""|Disbursement|SR|54.00|3.24|57.24|6.00|1394|57.24|-3
4384|607|f|2018-05-16|1519|AR/AGM|Annual Return @ 2018-05-20|Printing & Stationery|""|Disbursement|SR|44.68|2.68|47.36|6.00|1394|47.36|-3
1602|58|f|2018-02-28|638|CTC|Certified True Copies |Handling, Delivery & Telecommunication |""|Disbursement|SR|15.00|0.90|15.90|6.00|542|0.00|-3
4436|307|f|2018-05-17|1538|S78 Non Cash|Increase PUC to RM1,000,000 (Otherwise than cash)|Confirmation Letter HLBB|""|Secretarial Work|SR|120.00|7.20|127.20|6.00|1408|0.00|-3
4437|307|f|2018-05-17|1538|S78 Non Cash|Increase PUC to RM1,000,000 (Otherwise than cash)|Handling, Delivery & Telecommunciation|""|Disbursement|SR|50.00|3.00|53.00|6.00|1408|0.00|-3
4438|307|f|2018-05-17|1538|S78 Non Cash|Increase PUC to RM1,000,000 (Otherwise than cash)|Printing & Stationery|""|Disbursement|SR|35.00|2.10|37.10|6.00|1408|0.00|-3
4832|139|f|2018-05-25|1648|AC|Financial Statement @ 2017-12-31|Handling, Delivery & Telecommunications|""|Disbursement|SR|18.00|1.08|19.08|6.00|1506|19.08|-3
4896|444|f|2018-05-30|1666|AR/AGM|AR@2018-06-04|Annual Return@2018-06-04|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|1526|212.00|-3
4439|462|f|2018-05-17|1540|Misc|Courier Company Common seal to US|Secretarial Work on common seal courier arrangement|"- Courier to US: Uber Technologies, Inc.
1455 Market St.
4th floor
San Francisco
CA 94103"|Secretarial Work|SR|150.00|9.00|159.00|6.00|1409|159.00|-3
4440|462|f|2018-05-17|1540|Misc|Courier Company Common seal to US|Handling, Delivery & Telecommunication|- Courier fee to US via DHL|Disbursement|SR|349.06|20.94|370.00|6.00|1409|370.00|-3
4434|307|f|2018-05-17|1538|S78 Non Cash|Increase PUC to RM1,000,000 (Otherwise than cash)|Increase in Paid Up Capital to RM1,000,000 - Otherwise Than Cash|- DCR & MWR (to pass OR), Section 76, DCR (allotment), Ack for Otherwise than cash, Waiver Letter, Application for shares, Statement of Capital|Secretarial Work|SR|200.00|12.00|212.00|6.00|1408|0.00|-3
4435|307|f|2018-05-17|1539|OpBk|RHB Reflex Link Account |RHB Reflex Management Service - Link accounts with Sunglass|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|1408|0.00|-3
5120|787|f|2018-06-07|1734|OpBk|Opening Bank Account - MBB |Open Bank Account - MBB |Letter of Authorised Signatories |Secretarial Work|SR|90.00|0.00|90.00|0.00|1590|90.00|-3
4945|276|f|2018-06-01|1678|AR/AGM|"AR@2018-06-28
"|Annual Return@2018-06-28|""|Secretarial Work|SR|210.00|0.00|210.00|0.00|1539|210.00|-3
4946|276|f|2018-06-01|1678|AR/AGM|"AR@2018-06-28
"|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|0.00|27.00|0.00|1539|27.00|-3
4947|276|f|2018-06-01|1678|AR/AGM|"AR@2018-06-28
"|Printing & Stationery|""|Disbursement|SR|23.00|0.00|23.00|0.00|1539|23.00|-3
3361|355|f|2018-04-13|1198|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31

"|SSM-Section 36|""|Reimbursement|OR|30.00|0.00|30.00|6.00|1081|0.00|-3
3362|355|f|2018-04-13|1198|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31

"|SSM-FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1081|0.00|-3
5161|260|f|2018-06-08|1745|AC|Financial Statements @ 2017-12-31|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|0.00|1604|50.00|-3
5032|817|f|2018-06-06|1706|S27|Re Reserve Name - Three60 Engineering Sdn. Bhd.|Second Time Name Reservation - Three60 Engineering Sdn. Bhd.|""|Reimbursement|OR|50.00|0.00|50.00|0.00|1567|50.00|-3
5207|625|f|2018-06-09|1750|AGM|AGM|Printing & Stationery|""|Disbursement|SR|23.00|0.00|23.00|0.00|1607|23.00|-3
4447|23|f|2018-05-17|1543|AC|FS@2017-12-31|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|1411|22.98|-3
4448|23|f|2018-05-17|1543|AC|FS@2017-12-31|SSM: FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1411|50.00|-3
5083|198|f|2018-06-07|1718|S36|Change of articles of association|SSM - Section 36|""|Reimbursement|OR|30.00|0.00|30.00|0.00|1578|30.00|-3
4449|262|f|2018-05-18|1544|CIBk|CIMB Bank - 80-0092088-6|DCR - Closing of Bank Account (CIMB Bank Berhad)|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|1412|53.00|-3
4450|262|f|2018-05-18|1544|CIBk|CIMB Bank - 80-0092088-6|Handling, Delivery & Telecommunications|""|Disbursement|SR|20.00|1.20|21.20|6.00|1412|21.20|-3
4451|262|f|2018-05-18|1544|CIBk|CIMB Bank - 80-0092088-6|Printing & Stationery|""|Disbursement|SR|15.00|0.90|15.90|6.00|1412|15.90|-3
4460|130|f|2018-05-18|1547|CTC|F24(fullsets), F32A(fullsets), F49, S58, S44, AR 2017, M&A (1set)|CTC- F24(fullsets), F32A(fullsets), F49, S58, S44, AR 2017, M&A (1set)|""|Secretarial Work|SR|164.00|9.84|173.84|6.00|1415|0.00|-3
4452|824|f|2018-05-18|1545|CTC|CTC Notice of registration, Certificate of Incorporation, Superform (x5)|CTC Notice of registration, Certificate of Incorporation, Superform (x5)|""|Secretarial Work|SR|60.00|3.60|63.60|6.00|1413|63.60|-3
4453|824|f|2018-05-18|1545|CTC|CTC Notice of registration, Certificate of Incorporation, Superform (x5)|Handling, Delivery & Telecommunication|""|Disbursement|SR|20.00|1.20|21.20|6.00|1413|21.20|-3
4833|139|f|2018-05-25|1648|AC|Financial Statement @ 2017-12-31|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|1506|22.98|-3
4461|386|f|2018-05-18|1548|AR/AGM|Annual Return @ 2018-05-08|Annual Return @ 2018-05-08|""|Secretarial Work|SR|200.00|12.00|212.00|6.00|1416|0.00|-3
4462|386|f|2018-05-18|1549|AC|Financial Statements @ 2017-12-31|Financial Statements @ 2017-12-31|- Preparation, Circulation, Submission & Filing|Secretarial Work|SR|140.00|8.40|148.40|6.00|1416|0.00|-3
4463|386|f|2018-05-18|1548|AR/AGM|Annual Return @ 2018-05-08|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|1416|0.00|-3
4454|148|f|2018-05-18|1546|AC|FS@2017-12-31|Financial Statement@2017-12-31|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|1414|148.40|-3
4455|148|f|2018-05-18|1546|AC|FS@2017-12-31|Handling, Delivery & Telecommunications|""|Disbursement|SR|27.00|1.62|28.62|6.00|1414|28.62|-3
4456|148|f|2018-05-18|1546|AC|FS@2017-12-31|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|1414|22.98|-3
4457|148|f|2018-05-18|1546|AC|FS@2017-12-31|SSM: FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1414|50.00|-3
4458|631|f|2018-05-18|1452|AR/AGM|AR@2018-05-25|Financial Statement@2017-12-31|""|Secretarial Work|SR|140.00|8.40|148.40|6.00|1330|148.40|-3
4459|631|f|2018-05-18|1452|AR/AGM|AR@2018-05-25|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1330|50.00|-3
4464|386|f|2018-05-18|1548|AR/AGM|Annual Return @ 2018-05-08|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|1416|0.00|-3
5122|787|f|2018-06-07|1734|OpBk|Opening Bank Account - MBB |Printing & Stationery |""|Disbursement|SR|15.00|0.00|15.00|0.00|1590|15.00|-3
4897|444|f|2018-05-30|1666|AR/AGM|AR@2018-06-04|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|1.62|28.62|6.00|1526|28.62|-3
4898|444|f|2018-05-30|1666|AR/AGM|AR@2018-06-04|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|1526|24.38|-3
5162|611|f|2018-06-08|1746|S36|"
"|Change of Memorandum & Articles of Association|"Deletion: Clause 6 of Memorandum
Alteration: Clause 1, 5 & 6
Insertion: Clause 9"|Secretarial Work|SR|440|0.00|440.00|0.00|1602|440.00|-3
4948|276|f|2018-06-01|1678|AR/AGM|"AR@2018-06-28
"|SSM-AR@2018-06-28|""|Reimbursement|OR|150.00|0.00|150.00|0.00|1539|150.00|-3
4016|295|f|2018-05-07|1406|S36|"Change of Memorandum & Article of Association
"|Printing & Stationery|""|Disbursement|SR|23.00|1.38|24.38|6.00|1284|0.00|-3
4017|295|f|2018-05-07|1406|S36|"Change of Memorandum & Article of Association
"|M&A/Constitution changes|"SSM- Section 36
"|Reimbursement|OR|30.00|0.00|30.00|6.00|1284|0.00|-3
5208|625|f|2018-06-09|1750|AGM|AGM|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|0.00|1607|50.00|-3
5033|723|f|2018-06-06|1707|AC|FS@2017-12-31|Financial Statement@2017-12-31|""|Secretarial Work|SR|140.00|0.00|140.00|0.00|1568|140.00|-3
4837|138|f|2018-05-25|1647|AC|Financial Statement @ 2017-12-31|Printing & Stationery|""|Disbursement|SR|21.68|1.30|22.98|6.00|1505|22.98|-3
5123|484|f|2018-06-07|1735|AC|FS@2017-12-31|Financial Statement @ 2017-12-31|- Preparation, circulation, submission, filing|Secretarial Work|SR|140.00|0.00|140.00|0.00|1591|140.00|-3
4834|139|f|2018-05-25|1648|AC|Financial Statement @ 2017-12-31|SSM: FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1506|50.00|-3
4465|386|f|2018-05-18|1548|AR/AGM|Annual Return @ 2018-05-08|SSM - AR@2018-05-08|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1416|0.00|-3
4466|386|f|2018-05-18|1549|AC|Financial Statements @ 2017-12-31|SSM - FS@2017-12-31|""|Reimbursement|OR|50.00|0.00|50.00|6.00|1416|0.00|-3
4899|444|f|2018-05-30|1666|AR/AGM|AR@2018-06-04|SSM-AR@2018-06-04|""|Reimbursement|OR|150.00|0.00|150.00|6.00|1526|150.00|-3
4471|101|f|2018-05-18|1551|PurVeh|Hire-purchase of Hyundai Ionic with Affin Bank Berhad|Hire-purchase of Hyundai Ionic with Affin Bank Berhad|""|Secretarial Work|SR|50.00|3.00|53.00|6.00|1418|0.00|-3
4472|101|f|2018-05-18|1551|PurVeh|Hire-purchase of Hyundai Ionic with Affin Bank Berhad|Printing & Stationery|""|Disbursement|SR|22.00|1.32|23.32|6.00|1418|0.00|-3
4473|101|f|2018-05-18|1551|PurVeh|Hire-purchase of Hyundai Ionic with Affin Bank Berhad|Handling, Delivery & Telecommunications|""|Disbursement|SR|24.00|1.44|25.44|6.00|1418|0.00|-3
5163|611|f|2018-06-08|1746|S36|"Change of Memorandum & Articles of Association
"|SSM-Section 36|""|Reimbursement|OR|30.00|0.00|30.00|0.00|1602|30.00|-3
5206|625|f|2018-06-09|1750|AGM|AGM|Handling, Delivery & Telecommunication|""|Disbursement|SR|27.00|0.00|27.00|0.00|1607|27.00|-3
4949|314|f|2018-06-01|1679|AR/AGM|Annual Return @ 2018-05-08|Annual Return @ 2018-05-08|""|Secretarial Work|SR|200.00|0.00|200.00|0.00|1540|200.00|-3
