company_id|company_no|company_name|company_intype|company_constitution|company_incorporation|company_objectives|company_industrya|company_industryb|company_website|company_staffid|company_comment|company_remark|company_country|company_gst|company_activate|company_financialyearend
565|1081779-D|FLXR HOLDINGS SDN. BHD.|Own|Private Limited|2014-02-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
566|1197881-X|FZ ENERGY STORAGE SYSTEMS SDN. BHD.|Own|Private Limited|2016-08-11|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
567|742384-T|FINESSE ELEGANCE SDN. BHD.|Own|Private Limited|2006-07-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
568|629342-T|GEO-KOSMO PROGRESIF SDN. BHD.|Takeover|Private Limited|2003-09-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
569|958830-A|GLAMREKA SDN.BHD.|Takeover|Private Limited|2011-08-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
570|972881-X|GLAMWEDDINGS SDN. BHD.|Own|Private Limited|2011-12-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
571|655910-H|GRAND CHEF SDN. BHD.|Own|Private Limited|2004-06-14|""|""|""|""|6|""|""|Malaysia|""|t|2008-02-28
572|1176674-X|GX EMPIRE SDN. BHD.|Own|Private Limited|2016-02-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
573|918597-V|HALLMARK ACCESS SDN. BHD.|Takeover|Private Limited|2010-10-18|""|""|""|""|6|""|""|Malaysia|""|t|2016-09-30
574|863303-H|HE SHEN MALAYSIA SDN. BHD.|Own|Private Limited|2009-07-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
575|395890-V|HEALTHCARE IMAGING SERVICES SDN. BHD.|Own|Private Limited|1996-07-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
576|684592-D|IFNA WORLD SDN. BHD.|Own|Private Limited|2005-03-16|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
577|681637-W|IDG INTERNATIONAL DESIGN GROUP SDN. BHD.|Own|Private Limited|2005-02-18|""|""|""|""|6|""|""|Malaysia|""|t|2013-06-30
578|403450-X|HEALTHCARE MEDICAL CENTRE SDN. BHD.|Own|Private Limited|1996-09-24|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
579|657671-P|HR OPTIMA (M) SDN. BHD.|Takeover|Private Limited|2004-06-29|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
581|703140-U|CELEBRATING THINKERS SDN. BHD.|Own|Private Limited|2005-07-15|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
580|814257-A|HUMANINC SDN. BHD.|Takeover|Private Limited|2008-04-18|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
582|629636-K|JB CAPS APPARELS SDN. BHD.|Own|Private Limited|2003-09-29|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
583|484948-T|JINTAN MANIS CAFE SDN. BHD.|Own|Private Limited|1999-06-02|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
584|1143642-T|KARAK MARINE SUPPLIES SDN. BHD.|Own|Private Limited|2015-05-08|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
585|790398-H|KASK CONSULTING SDN. BHD.|Own|Private Limited|2007-10-01|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
586|764380-A|KASK HOLDINGS SDN. BHD.|Own|Private Limited|2007-03-05|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
587|828061-D|KASK PEOPLE-SKILLS SDN. BHD.|Own|Private Limited|2008-08-06|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
588|857080-M|KASK-SERVICES SDN. BHD.|Own|Private Limited|2009-05-15|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
589|1219544-U|KBI ENGINEERING & SERVICES SDN. BHD.|Takeover|Private Limited|2017-02-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
591|460372-M|KHAIRI CONSULT SDN. BHD.|Own|Private Limited|1998-04-03|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-30
590|419042-D|KC ARCHITECTS ENGINEERS SDN. BHD.|Own|Private Limited|1997-01-30|""|""|""|""|6|""|""|Malaysia|""|t|2012-06-30
593|1225539-D|L&E SAFETY CONSULTING SDN. BHD.|Own|Private Limited|2017-04-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
594|1219043-U|LARA NOUR HOLDINGS SDN. BHD.|Own|Private Limited|2017-02-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
595|816762-W|LEAP ENERGY PARTNERS SDN. BHD.|Own|Private Limited|2008-05-08|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
592|870428-H|KONFIDENCE BABIES AND KIDS SDN. BHD.|Takeover|Private Limited|2009-09-01|""|""|""|""|6|**Audit exemption FYE 31.12.2018|""|Malaysia|""|t|2017-12-31
596|1000725-X|LEAP ENERGY TECHNOLOGY VENTURES SDN. BHD.|Own|Private Limited|2010-05-04|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
597|1224563-W|LF BUILDING TECHNOLOGY (M) SDN. BHD.|Own|Private Limited|2017-03-29|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
598|803216-T|LIGHTNING TOTAL SOLUTION SDN. BHD.|Own|Private Limited|2008-01-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
599|1114085-A|LITTLE PENANG CAFE AT ATRIA SDN. BHD.|Own|Private Limited|2014-10-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
600|709307-W|LITTLE PENANG CAFE TOO SDN. BHD.|Own|Private Limited|2005-09-12|""|""|""|""|6|""|""|Malaysia|""|t|2017-09-30
601|1020224-A|LITTLE PENANG SUNDRIES SDN. BHD.|Own|Private Limited|2012-10-09|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
602|960651-X|MADAC SDN. BHD.|Own|Private Limited|2011-09-19|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
603|1040557-H|MALAYA UNITED FILMS & ENTERTAINMENT SDN. BHD.|Own|Private Limited|2013-04-01|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
604|1105824-A|MATCOR TECHNOLOGY & SERVICES (M) SDN. BHD.|Own|Private Limited|2014-08-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
605|484944-A|LITTLE PENANG CAFE SDN. BHD.|Takeover|Private Limited|1999-06-02|""|""|""|""|6|""|""|Malaysia|""|t|2017-11-30
606|850077-P|MANDIRI INTERNATIONAL REMITTANCE SDN. BHD.|Takeover|Private Limited|2009-03-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
607|615675-D|MAS MAKAN SDN. BHD.|Own|Private Limited|2003-05-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
608|463687-A|MAYFAIR TECHNOLOGIES SDN. BHD.|Own|Private Limited|1998-06-09|""|""|""|""|6|""|""|Malaysia|""|t|2016-06-30
609|15596-M|ISHRAB SDN. BHD.|Takeover|Private Limited|1973-08-28|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
610|1160707-V|J & J MURNI SDN. BHD.|Takeover|Private Limited|2015-10-01|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
611|895275-A|JAVA NEWTECH SDN. BHD.|Own|Private Limited|2010-03-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
612|887468-M|MEDINA WEALTH MANAGEMENT (M) SDN. BHD.|Own|Private Limited|2010-01-22|""|""|""|""|6|""|""|Malaysia|""|t|2013-01-31
613|843903-V|MEGAVISION DELIGHTS SDN. BHD.|Own|Private Limited|2009-01-12|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
614|765982-A|MESBAH SDN. BHD.|Own|Private Limited|2007-03-16|""|""|""|""|6|""|""|Malaysia|""|t|2012-03-31
615|1109814-H|MFCITY SDN. BHD.|Own|Private Limited|2014-09-19|""|""|""|""|6|""|""|Malaysia|""|t|2017-10-31
616|666446-V|MIASS SERVICES SDN. BHD.|Own|Private Limited|2004-09-20|""|""|""|""|6|""|""|Malaysia|""|t|2016-08-31
617|1088766-P|MINDORDER SDN. BHD.|Own|Private Limited|2014-04-11|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
618|1245584-M|MO STUDIOS SDN. BHD.|Own|Private Limited|2017-09-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
619|789784-H|MOCHA SYSTEMS SDN. BHD.|Own|Private Limited|2007-09-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
620|1186262-M|MURGHNI BUILDERS SDN. BHD.|Own|Private Limited|2016-05-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
621|1136469-V|MURGHNI EXPRESS FORWARDING & TRANSPORTATION SDN. BHD.|Own|Private Limited|2015-03-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
622|1149567-H|NELYZ COUTURE SDN. BHD.|Own|Private Limited|2015-06-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
623|1012740-A|INAS RESOURCES SDN. BHD.|Own|Private Limited|2012-08-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
624|1180534-K|INTERSOFTKK (M) SDN. BHD.|Own|Private Limited|2016-03-22|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
625|628214-U|IP SKILL BUILDERS SDN. BHD.|Takeover|Private Limited|2003-09-15|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
626|732962-U|NEXSTREAM SDN. BHD.|Takeover|Private Limited|2006-05-09|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
627|1070333-P|NEXT OIL SDN. BHD.|Own|Private Limited|2013-11-15|""|""|""|""|6|""|""|Malaysia|""|t|2016-10-31
629|1076808-D|NEXTNGIN SDN. BHD.|Own|Private Limited|2014-01-08|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
630|800945-H|NOBLE PLAN SDN. BHD.|Takeover|Private Limited|2007-12-28|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
631|653831-A|ORIENT VECTOR SDN. BHD.|Own|Private Limited|2004-05-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
632|706621-K|PADDY SCHUBERT CONSULTANTS SDN. BHD.|Takeover|Private Limited|2005-08-16|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
633|236604-T|CHANNEL SHIPYARD ENGINEERING SDN. BHD.|Own|Private Limited|1992-03-19|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
634|143491-U|AEKA CORPORATION (M) SDN. BHD.|Own|Private Limited|1985-08-13|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
635|900658-X|PENDRAGON AUTO SDN. BHD.|Takeover|Private Limited|2010-05-12|""|""|""|""|6|""|""|Malaysia|""|t|2014-12-31
654|973595-K|PONEY RESOURCES SDN. BHD.|Own|Private Limited|2012-01-03|""|""|""|""|6|""|""|Malaysia|""|t|2017-02-28
636|779074-P|PERTIWI DUNIA SDN. BHD.|Takeover|Private Limited|2007-06-29|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
637|361752-W|PERUNDING ZNA (M) SDN. BHD.|Own|Private Limited|1995-10-02|""|""|""|""|6|""|""|Malaysia|""|t|2010-03-31
638|1061728-P|PM PIPING (M) SDN. BHD.|Own|Private Limited|2013-09-11|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
639|560010-X|PLATINUM GESTURE TRAVEL & TOURS SDN. BHD.|Own|Private Limited|2001-09-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
640|981023-D|PONEY ASSET SDN. BHD.|Own|Private Limited|2012-03-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-02-28
641|331902-D|PAR SYNERGY (M) SDN. BHD.|Own|Private Limited|1995-01-24|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
642|1244525-U|PERTHPAL LEARNING PARTNERS SDN. BHD.|Takeover|Private Limited|2017-02-24|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
643|335048-H|PANGLANG PROPERTIES SDN. BHD.|Own|Private Limited|1995-02-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
644|750864-V|PRESTIGE CHAPTER SDN. BHD.|Takeover|Private Limited|2006-10-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-10-31
645|1214625-P|RA PUNCAK GEMILANG RESOURCES SDN. BHD.|Own|Private Limited|2017-01-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
646|749588-M|RAUDHAH GLOBAL SDN. BHD,|Own|Private Limited|2006-10-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-31
647|490870-U|PRISTINE DENTAL CENTRE SDN. BHD.|Own|Private Limited|1999-08-10|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
648|636080-H|PRISTINE DENTAL MEGAMALL SDN. BHD.|Own|Private Limited|2003-12-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
650|973574-H|PONEY HOLDINGS SDN. BHD.|Own|Private Limited|2012-01-03|""|""|""|""|6|""|""|Malaysia|""|t|2017-02-28
651|973574-H|PONEY HOLDINGS SDN. BHD.|Own|Private Limited|2012-01-03|""|""|""|""|6|""|""|Malaysia|""|f|2017-02-28
649|973574-H|PONEY HOLDINGS SDN. BHD.|Own|Private Limited|2012-01-03|""|""|""|""|6|""|""|Malaysia|""|f|2017-02-28
652|973574-H|PONEY HOLDINGS SDN. BHD.|Own|Private Limited|2012-01-03|""|""|""|""|6|""|""|Malaysia|""|f|2017-02-28
653|925802-H|PONEY INTERNATIONAL SDN. BHD.|Own|Private Limited|2010-12-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-02-28
655|940822-X|PREFERRED HARVEST SDN. BHD.|Own|Private Limited|2011-04-15|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
656|1033551-K|PREMIER ASCENT SDN. BHD.|Own|Private Limited|2013-01-31|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
657|259239-U|PONEY GARMENTS SDN. BHD.|Takeover|Private Limited|1993-03-10|""|""|""|""|6|""|""|Malaysia|""|t|2017-02-28
658|1165996-X|RI MAISON DECOZON SDN. BHD.|Own|Private Limited|2015-11-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
659|584276-K|RIZALMAN IBRAHIM COUTURE SDN. BHD.|Own|Private Limited|2002-06-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
660|1076643-K|SAG INTERNATIONAL SDN. BHD.|Own|Private Limited|2014-01-07|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
661|787940-H|MISSION & COADVISORS SDN. BHD.|Takeover|Private Limited|2007-09-11|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
665|986103-X|SEIMEI ENGINEERING (M) SDN. BHD.|Own|Private Limited|2012-04-10|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
666|909850-K|SHAVENZI SDN. BHD.|Own|Private Limited|2010-07-29|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
668|562001-T|SMART XS CONSULTANT SDN. BHD.|Own|Private Limited|2001-10-18|""|""|""|""|6|""|""|Malaysia|""|t|2011-03-31
669|895343-P|SOLAZ ENERGY INDUSTRIES SDN. BHD.|Own|Private Limited|2010-03-26|""|""|""|""|6|""|""|Malaysia|""|t|2015-12-30
673|738268-T|T4 TECHNOLOGY SDN. BHD.|Takeover|Private Limited|2006-06-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
674|1212267-K|TECHNOTRAIN TRADE SDN. BHD.|Own|Private Limited|2016-12-13|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
675|1095218-H|TC ACOUSTIC SDN. BHD.|Own|Private Limited|2014-05-27|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
676|777814-H|THE BAKERY SRI HARTAMAS SDN. BHD.|Takeover|Private Limited|2007-06-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-09-30
679|608558-K|SWIFT-PAX SDN. BHD.|Own|Private Limited|2003-03-11|""|""|""|""|6|""|""|Malaysia|""|t|2017-08-31
662|808941-U|SCREEN WORKS INTERNATIONAL SDN. BHD.|Own|Private Limited|2008-03-06|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
663|969198-H|SCY CONSULTANTS SDN. BHD.|Own|Private Limited|2011-11-22|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
664|887832-X|SEDAGHAT BROTHERS SDN. BHD.|Own|Private Limited|2010-01-27|""|""|""|""|6|""|""|Malaysia|""|t|2013-12-31
667|782859-D|SLT ASIA SDN. BHD.|Takeover|Private Limited|2007-07-31|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
670|1043017-A|SONICK ENERGY MALAYSIA SDN. BHD.|Own|Private Limited|2013-04-18|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
671|960559-A|SYNERRV SDN. BHD.|Own|Private Limited|2011-09-19|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
672|597120-M|STADTHOUSE PLANTATIONS SDN. BHD.|Own|Private Limited|2002-10-28|""|""|""|""|6|""|""|Malaysia|""|t|2017-03-31
677|605495-W|SELF MASTERY LEARNING CENTRE SDN. BHD.|Own|Private Limited|2003-02-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
678|420741-V|STADTHOUSE ENTERPRISE SDN. BHD.|Own|Private Limited|1997-02-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
680|774723-X|SYMPHONY ILLUMINATES SDN. BHD.|Takeover|Private Limited|2007-05-24|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
681|548933-D|TASTE OF SAIGON SDN. BHD.|Own|Private Limited|2001-05-29|""|""|""|""|6|""|""|Malaysia|""|t|2008-02-28
682|1131678-P|YASH TECHNOLOGIES SDN. BHD.|Own|Private Limited|2015-02-12|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
683|848232-A|YSV ANAESTHETIC SERVICES SDN. BHD.|Takeover|Private Limited|2009-02-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
684|1209723-X|ZNAME GROUP SDN. BHD.|Own|Private Limited|2016-11-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
685|952463-P|UNIVERSAL WISDOM SDN. BHD.|Own|Private Limited|2011-07-12|""|""|""|""|6|""|""|Malaysia|""|t|2014-07-31
686|1030243-X|ZOOKEEPER MEDIA SDN. BHD.|Own|Private Limited|2013-01-04|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
687|792975-H|YUTAKA KAIZEN SDN. BHD.|Takeover|Private Limited|2007-10-25|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
688|930431-A|ZAIRNAS SDN. BHD.|Own|Private Limited|2011-01-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
689|467196-W|TMF SYSTEMS SOLUTION SDN. BHD.|Own|Private Limited|1998-08-11|""|""|""|""|6|""|""|Malaysia|""|t|2010-12-31
690|601976-T|TRANSGLOBAL WORLD SDN. BHD.|Own|Private Limited|2002-12-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-05-31
691|1208410-H|TWIN COW LIVESTOCK SDN. BHD.|Own|Private Limited|2016-11-09|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
692|1081381-P|VCIRCLE ANGEL SDN. BHD.|Own|Private Limited|2014-02-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
693|1008822-M|XELTA SDN. BHD.|Own|Private Limited|2012-07-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-01-01
694|1059618-V|VCIRCLE SDN. BHD.|Own|Private Limited|2013-08-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
695|1031930-W|VINTAGE WINES & SPIRITS TRADING SDN. BHD.|Own|Private Limited|2013-01-17|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
696|971786-A|XELTA MARINE SDN. BHD.|Own|Private Limited|2011-12-15|""|""|""|""|6|""|""|Malaysia|""|t|2014-12-31
697|529367-H|ZINKIN ETTINGER SDN. BHD.|Own|Private Limited|2000-10-18|""|""|""|""|6|""|""|Malaysia|""|t|2017-10-31
698|211156-K|PRIMA STRATEGIES SDN. BHD.|Own|Private Limited|1991-01-16|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
699|375543-V|STRENGTH SQUARE (M) SDN. BHD.|Own|Private Limited|1996-01-27|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
700|298916-V|SYNERGYST SDN. BHD.|Own|Private Limited|1994-05-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
721|750826-X|AGENSI PEKERJAAN KASK CAREERS SDN. BHD.|Own|Private Limited|2006-10-17|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
722|1088020-U|IMPACT HUB KL SDN. BHD.|Own|Private Limited|2014-04-08|""|""|""|""|6|""|""|Malaysia|""|t|2017-06-30
701|610676-T|PURRIES INDUSTRIES (M) SDN. BHD.|Own|Private Limited|2003-03-31|""|""|""|""|6|""|""|Malaysia|""|t|2017-09-30
702|529430-D|USAE ( MALAYSIA ) SDN. BHD.|Own|Private Limited|2000-10-19|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
703|424061-U|REACH EASTERN RESOURCES SDN. BHD.|Own|Private Limited|1997-03-21|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
704|82961-H|CITY ADJUSTERS & INVESTIGATORS SDN. BHD.|Takeover|Private Limited|1982-03-30|""|""|""|""|6|""|""|Malaysia|""|t|2018-03-31
705|504003-T|PDM INTERNATIONAL SDN. BHD.|Own|Private Limited|2000-01-27|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
706|442903-V|AZAM ASSETS SDN. BHD.|Own|Private Limited|1997-08-14|""|""|""|""|6|""|""|Malaysia|""|t|2015-12-31
707|279693-H|FLOBRIGHT ADVERTISING SDN. BHD.|Own|Private Limited|1993-10-26|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
708|88337-M|FRESHIE (M) SDN. BHD.|Takeover|Private Limited|1982-08-10|""|""|""|""|6|""|""|Malaysia|""|t|2016-12-31
709|66181-X|Y. E. G. CORP. SDN. BHD.|Own|Private Limited|1981-01-05|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
710|24578-K|FORWARD SUPPLIES SDN. BHD.|Own|Private Limited|1975-09-20|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
711|103229-W|PAOLICIA ENTERTAINMENT SDN. BHD.|Own|Private Limited|1983-06-22|""|""|""|""|6|""|""|Malaysia|""|t|2017-09-30
712|67398-V|YAP KHAY CHEONG BRICKWORKS (CHERAS) SDN. BHD.|Takeover|Private Limited|1981-02-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
713|567122-W|NUMSA SDN. BHD.|Own|Private Limited|2001-12-26|""|""|""|""|2|""|""|Malaysia|""|t|2017-05-31
714|1163360-X|GRANDSTAR IDEA SDN. BHD.|Own|Private Limited|2015-10-23|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
715|1042106-U|NUR ADP TECH SDN. BHD.|Own|Private Limited|2013-04-11|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
716|1180415-H|PARSA INDUSTRY DEVELOPER SDN. BHD.|Own|Private Limited|2016-03-21|""|""|""|""|2|""|""|Malaysia|""|f|2017-01-01
717|1093443-K|TRANSFERFRIEND MALAYSIA SDN. BHD.|Own|Private Limited|2014-05-15|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
718|735703-V|TRANZ-I TECHNOLOGY (M) SDN. BHD.|Own|Private Limited|2006-05-30|""|""|""|""|2|""|""|Malaysia|""|t|2012-05-31
719|488356-K|ZHANYI SDN. BHD.|Own|Private Limited|1999-07-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
720|1025461-H|AGENSI PEKERJAAN INDAH BUMI SDN. BHD.|Own|Private Limited|2012-11-23|""|""|""|""|6|""|""|Malaysia|""|t|2017-07-31
723|873398-U|INDAH BUMI FROZEN SDN. BHD.|Own|Private Limited|2009-09-29|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
724|686467-U|INFINDO TECHNOLOGY SDN. BHD.|Own|Private Limited|2005-03-30|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
725|871000-H|PERUNDING ZNA (ASIA) SDN. BHD.|Own|Private Limited|2009-09-04|""|""|""|""|6|""|""|Malaysia|""|t|2017-12-31
726|396891-K|HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN. BHD.|Own|Private Limited|1996-08-06|""|""|""|""|4|""|""|Malaysia|""|t|2018-01-31
727|420140-K|CASHLOTUS (M) SDN. BHD.|Own|Private Limited|1997-02-20|""|""|""|""|2|""|""|Malaysia|""|t|2018-03-31
728|1257970-K|MD MOTORCYCLE REPAIR SDN. BHD.|Own|Private Limited|2017-11-29|""|""|""|""|4|""|""|Malaysia|""|t|2018-10-31
729|1246860-V|ERICH INTERNATIONAL GROUP SDN. BHD. |Own|Private Limited|2017-09-15|""|""|""|""|2|""|""|Malaysia|""|t|2018-09-30
730|1257970-K|MD MOTORCYCLE REPAIR SDN.BHD.|Own|Private Limited|2017-11-29|""|""|""|""|4|""|""|Malaysia|""|f|2018-10-31
731|1258795-U|STRAITS ONLINE RETAIL SDN. BHD.|Own|Private Limited|2017-12-06|""|""|""|""|4|""|""|Malaysia|""|t|2018-11-30
732|1258278-V|LUCKY STAR 9 SDN. BHD.|Own|Private Limited|2017-12-04|""|""|""|""|2|"
"|""|Malaysia|""|t|2018-11-30
374|1210850-A|MTE GLOBAL SDN. BHD.|Own|Private Limited|2016-11-30|""|""|""|""|2|""|""|Malaysia|""|t|2017-10-31
733|1256040-T|TESORO VENTURES SDN. BHD.|Own|Private Limited|2017-11-16|""|""|""|""|2|""|""|Malaysia|""|t|2018-10-31
465|1206580-X|KEMUNCAK AGRO SDN. BHD.|Own|Private Limited|2016-10-25|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
736|1254369-W|MIDSUMMER EVENTS SDN. BHD. |Own|Private Limited|2017-11-06|""|""|""|""|6|""|""|Malaysia|""|t|2019-04-30
738|1261091-H|BIKE O MALAYSIA SDN. BHD.|Own|Private Limited|2017-12-22|Commission Agent|""|""|""|4|""|""|Malaysia|""|t|2018-11-30
739|762943-T|ZETAL HOLDINGS SDN. BHD.|Takeover|Private Limited|2007-02-15|""|""|""|""|4|""|""|Malaysia|000608882688|t|2017-01-01
740|1236199-A|JADI BAKING & CULINARY SDN. BHD.|Takeover|Private Limited|2017-06-21|""|""|""|""|4|""|""|Malaysia|""|t|2017-01-01
744|607176-H|SALUR KUASA SDN. BHD.|Takeover|Private Limited|2003-02-24|""|""|""|""|2|""|""|Malaysia|""|f|2017-01-01
743|607176-H|SALUR KUASA SDN. BHD.|Takeover|Private Limited|2003-02-24|""|""|""|""|2|""|""|Malaysia|""|f|2017-01-01
745|1131639-K|ETON MESS SDN. BHD.|Takeover|Private Limited|2015-02-12|""|""|""|""|2|""|""|Malaysia|""|t|2017-01-01
746|722984-D|TERESA CHEW INTERNATIONAL (M) SDN. BHD.|Own|Private Limited|2006-02-07|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
748|151319-A|PERMABONN SDN. BHD.|Own|Private Limited|1986-02-26|""|""|""|""|2|""|""|Malaysia|""|t|2017-12-31
750|1177520-X|POWERTREK SDN. BHD.|Own|Private Limited|2016-02-29|""|""|""|""|4|""|""|Malaysia|""|t|2017-12-31
