paymentitem_id|payment_id|billingitem_id|payment_amount|payment_tax|payment_total|payment_taxrate|payment_balance
1548|367|1826|280.00|16.80|296.80|6.00|296.80
1549|367|1830|33.00|1.98|34.98|6.00|34.98
1550|367|1828|840.00|50.40|890.40|6.00|890.40
1551|368|2741|150.00|9.00|159.00|6.00|159.00
1552|368|2742|27.00|1.62|28.62|6.00|28.62
1553|368|2743|15.00|0.90|15.90|6.00|15.90
1554|369|2718|150.00|9.00|159.00|6.00|159.00
1555|369|2719|27.00|1.62|28.62|6.00|28.62
1556|369|2721|15.00|0.90|15.90|6.00|15.90
1557|370|2737|150.00|9.00|159.00|6.00|159.00
1558|370|2738|27.00|1.62|28.62|6.00|28.62
1559|370|2739|15.00|0.90|15.90|6.00|15.90
1560|371|2734|150.00|9.00|159.00|6.00|159.00
1561|371|2736|15.00|0.90|15.90|6.00|15.90
1562|371|2735|27.00|1.62|28.62|6.00|28.62
1563|372|2951|70.00|4.20|74.20|6.00|74.20
1564|372|2952|25.00|1.50|26.50|6.00|26.50
1565|372|2953|20.00|1.20|21.20|6.00|21.20
1566|373|1745|10.00|0.60|10.60|6.00|10.60
1567|373|1746|24.00|1.44|25.44|6.00|25.44
1568|374|1747|10.00|0.60|10.60|6.00|10.60
1569|375|1763|214.00|12.84|226.84|6.00|226.84
1570|376|1938|22.00|1.32|23.32|6.00|23.32
1571|376|1939|15.00|0.90|15.90|6.00|15.90
1572|377|1535|23.00|1.38|24.38|6.00|24.38
1573|377|1536|150.00|0.00|150.00|6.00|150.00
1574|377|1533|200.00|12.00|212.00|6.00|212.00
1575|377|1534|27.00|1.62|28.62|6.00|28.62
1576|378|2084|140.00|8.40|148.40|6.00|148.40
1577|378|2086|27.00|1.62|28.62|6.00|28.62
1578|378|2090|50.00|0.00|50.00|6.00|50.00
1579|378|2089|21.68|1.30|22.98|6.00|22.98
1580|379|3006|840.00|50.40|890.40|6.00|890.40
1581|380|2483|200.00|12.00|212.00|6.00|212.00
1582|380|2486|27.00|1.62|28.62|6.00|28.62
1583|380|2505|23.00|1.38|24.38|6.00|24.38
1584|380|2506|150.00|0.00|150.00|6.00|150.00
1585|381|2686|840.00|50.40|890.40|6.00|890.40
1586|381|2507|200.00|12.00|212.00|6.00|212.00
1587|381|2508|27.00|1.62|28.62|6.00|28.62
1588|381|2509|23.00|1.38|24.38|6.00|24.38
1589|381|2510|150.00|0.00|150.00|6.00|150.00
1590|382|2515|200.00|12.00|212.00|6.00|212.00
1591|382|2516|27.00|1.62|28.62|6.00|28.62
1592|382|2517|23.00|1.38|24.38|6.00|24.38
1593|382|2518|150.00|0.00|150.00|6.00|150.00
1594|382|2390|840.00|50.40|890.40|6.00|890.40
1595|383|97|15.00|0.90|15.90|6.00|15.90
1596|383|95|50.00|3.00|53.00|6.00|53.00
1597|383|2551|23.00|1.38|24.38|6.00|24.38
1598|383|119|24.01|1.44|25.45|6.00|25.45
1599|383|96|15.80|0.95|16.75|6.00|16.75
1600|383|2550|27.00|1.62|28.62|6.00|28.62
1601|383|2552|150.00|0.00|150.00|6.00|150.00
1602|383|2549|280.00|16.80|296.80|6.00|296.80
1603|384|2526|300.00|18.00|318.00|6.00|318.00
1604|384|2528|27.00|1.62|28.62|6.00|28.62
1605|384|2529|23.00|1.38|24.38|6.00|24.38
1606|384|2530|150.00|0.00|150.00|6.00|150.00
1607|385|2243|70.00|4.20|74.20|6.00|74.20
1608|385|2250|30.00|1.80|31.80|6.00|31.80
1609|385|2244|90.00|5.40|95.40|6.00|95.40
1610|385|2249|45.00|2.70|47.70|6.00|47.70
1611|385|2245|200.00|12.00|212.00|6.00|212.00
1612|385|2246|140.00|8.40|148.40|6.00|148.40
1613|385|2247|30.00|0.00|30.00|6.00|30.00
1614|385|2248|50.00|0.00|50.00|6.00|50.00
1615|385|2571|80.00|4.80|84.80|6.00|84.80
1616|386|2546|30.00|1.80|31.80|6.00|31.80
1617|386|2548|24.00|1.44|25.44|6.00|25.44
1618|387|2744|850.00|51.00|901.00|6.00|901.00
1619|387|2745|38.40|2.30|40.70|6.00|40.70
1620|387|2746|40.00|2.40|42.40|6.00|42.40
1621|387|2747|100.00|0.00|100.00|6.00|100.00
1622|387|2748|15.00|0.90|15.90|6.00|15.90
1623|388|2957|50.00|3.00|53.00|6.00|53.00
1624|388|2960|50.00|0.00|50.00|6.00|50.00
1625|388|2958|56.00|3.36|59.36|6.00|59.36
1626|388|2959|140.00|8.40|148.40|6.00|148.40
1627|388|2961|35.00|2.10|37.10|6.00|37.10
1628|388|2962|25.04|1.50|26.54|6.00|26.54
1629|389|2840|170.00|10.20|180.20|6.00|180.20
1630|389|2841|25.00|1.50|26.50|6.00|26.50
1631|389|2842|15.00|0.90|15.90|6.00|15.90
1632|390|2590|90.00|5.40|95.40|6.00|95.40
1633|390|2591|21.00|1.26|22.26|6.00|22.26
1634|390|2592|24.00|1.44|25.44|6.00|25.44
1635|391|795|100.00|6.00|106.00|6.00|106.00
1636|391|796|15.00|0.90|15.90|6.00|15.90
1637|391|797|15.00|0.90|15.90|6.00|15.90
1638|391|826|50.00|3.00|53.00|6.00|53.00
1639|391|833|34.00|2.04|36.04|6.00|36.04
1640|391|881|15.00|0.90|15.90|6.00|15.90
1641|391|1490|40.00|2.40|42.40|6.00|42.40
1642|391|1487|120.00|7.20|127.20|6.00|127.20
1643|391|1489|15.00|0.90|15.90|6.00|15.90
1644|391|1488|24.00|1.44|25.44|6.00|25.44
1645|391|1722|150.00|0.00|150.00|6.00|150.00
1646|391|1720|27.00|1.62|28.62|6.00|28.62
1647|391|1719|410.00|24.60|434.60|6.00|434.60
1648|391|1721|22.43|1.35|23.78|6.00|24.38
1649|392|1072|850.00|51.00|901.00|6.00|901.00
1650|392|1073|100.00|0.00|100.00|6.00|100.00
1651|392|1074|15.00|0.90|15.90|6.00|15.90
1652|392|1075|40.00|2.40|42.40|6.00|42.40
1653|392|1076|38.40|2.30|40.70|6.00|40.70
1654|393|2822|850.00|51.00|901.00|6.00|901.00
1655|393|2825|100.00|0.00|100.00|6.00|100.00
1656|393|2823|38.40|2.30|40.70|6.00|40.70
1657|393|2824|40.00|2.40|42.40|6.00|42.40
1658|393|2830|15.00|0.90|15.90|6.00|15.90
1659|394|1494|15.00|0.90|15.90|6.00|15.90
1660|394|1492|50.00|3.00|53.00|6.00|53.00
1661|394|1493|35.00|2.10|37.10|6.00|37.10
1662|395|2572|50.00|3.00|53.00|6.00|53.00
1663|395|2573|100.00|0.00|100.00|6.00|100.00
1664|395|2532|200.00|12.00|212.00|6.00|212.00
1665|395|2533|27.00|1.62|28.62|6.00|28.62
1666|395|2534|23.00|1.38|24.38|6.00|24.38
1667|395|2535|150.00|0.00|150.00|6.00|150.00
1668|395|2266|10.00|0.00|10.00|6.00|10.00
1669|395|3224|840.00|50.40|890.40|6.00|890.40
1670|395|2474|3.00|0.00|3.00|6.00|3.00
1671|396|2377|400.00|24.00|424.00|6.00|424.00
1672|396|2378|30.00|0.00|30.00|6.00|30.00
1673|396|1929|140.00|8.40|148.40|6.00|148.40
1674|396|1932|50.00|0.00|50.00|6.00|50.00
1675|396|1931|20.38|1.22|21.60|6.00|21.60
1676|397|2381|400.00|24.00|424.00|6.00|424.00
1677|397|2382|30.00|0.00|30.00|6.00|30.00
1678|397|2031|20.38|1.22|21.60|6.00|21.60
1679|397|2032|50.00|0.00|50.00|6.00|50.00
1680|397|2029|140.00|8.40|148.40|6.00|180.20
1681|398|2376|30.00|0.00|30.00|6.00|30.00
1682|398|1950|140.00|8.40|148.40|6.00|148.40
1683|398|1951|50.38|3.02|53.40|6.00|53.40
1684|398|1952|50.00|0.00|50.00|6.00|50.00
1685|398|2375|400.00|24.00|424.00|6.00|424.00
1686|399|3315|19.50|1.17|20.67|6.00|20.67
1687|399|3316|33.00|1.98|34.98|6.00|34.98
1688|399|3314|280.00|16.80|296.80|6.00|296.80
1689|400|2380|30.00|0.00|30.00|6.00|30.00
1690|400|2037|150.00|9.00|159.00|6.00|159.00
1691|400|1923|210.00|12.60|222.60|6.00|222.60
1692|400|2038|50.00|0.00|50.00|6.00|50.00
1693|400|1924|36.00|2.16|38.16|6.00|38.16
1694|400|1925|34.00|2.04|36.04|6.00|36.04
1695|400|1926|150.00|0.00|150.00|6.00|150.00
1696|400|2379|390.00|23.40|413.40|6.00|424.00
1697|401|1935|840.00|50.40|890.40|6.00|890.40
1698|402|2600|27.00|1.62|28.62|6.00|28.62
1699|402|2602|150.00|0.00|150.00|6.00|150.00
1700|402|2599|200.00|12.00|212.00|6.00|212.00
1701|402|2601|23.00|1.38|24.38|6.00|24.38
1702|403|3391|27.00|1.62|28.62|6.00|28.62
1703|403|3392|23.00|1.38|24.38|6.00|24.38
1704|403|3390|200.00|12.00|212.00|6.00|212.00
1705|403|3393|150.00|0.00|150.00|6.00|150.00
1706|404|931|50.00|3.00|53.00|6.00|53.00
1707|404|932|25.00|1.50|26.50|6.00|26.50
1708|404|933|15.00|0.90|15.90|6.00|15.90
1709|404|1942|840.00|50.40|890.40|6.00|890.40
1710|404|2512|27.00|1.62|28.62|6.00|28.62
1711|404|2513|23.00|1.38|24.38|6.00|24.38
1712|404|2514|150.00|0.00|150.00|6.00|150.00
1713|404|2511|210.00|12.60|222.60|6.00|222.60
1714|405|2631|140.00|8.40|148.40|6.00|148.40
1715|405|2632|27.00|1.62|28.62|6.00|28.62
1716|405|2633|21.68|1.30|22.98|6.00|22.98
1717|405|2634|50.00|0.00|50.00|6.00|50.00
1718|406|873|310.00|18.60|328.60|6.00|328.60
1719|406|874|20.40|1.22|21.62|6.00|21.62
1720|406|875|51.00|3.06|54.06|6.00|54.06
1721|407|2699|22.00|1.32|23.32|6.00|23.32
1722|407|2701|840.00|50.40|890.40|6.00|890.40
1723|407|2698|200.00|12.00|212.00|6.00|212.00
1724|407|2700|48.00|2.88|50.88|6.00|50.88
1725|408|3452|25.00|1.50|26.50|6.00|26.50
1726|408|3451|70.00|4.20|74.20|6.00|74.20
1727|408|3453|15.00|0.90|15.90|6.00|15.90
1728|409|2723|150.00|9.00|159.00|6.00|159.00
1729|409|2724|27.00|1.62|28.62|6.00|28.62
1730|409|2725|15.00|0.90|15.90|6.00|15.90
1731|410|2729|150.00|9.00|159.00|6.00|159.00
1732|410|2733|15.00|0.90|15.90|6.00|15.90
1733|410|2732|27.00|1.62|28.62|6.00|28.62
1734|411|2078|27.00|1.62|28.62|6.00|28.62
1735|411|2076|140.00|8.40|148.40|6.00|148.40
1736|411|2077|21.68|1.30|22.98|6.00|22.98
1737|411|2586|220.00|13.20|233.20|6.00|233.20
1738|411|2587|27.00|1.62|28.62|6.00|28.62
1739|411|2588|23.00|1.38|24.38|6.00|24.38
1740|411|2589|150.00|0.00|150.00|6.00|150.00
1741|412|2944|140.00|8.40|148.40|6.00|148.40
1742|412|2945|27.00|1.62|28.62|6.00|28.62
1743|412|2946|21.68|1.30|22.98|6.00|22.98
1744|412|2947|50.00|0.00|50.00|6.00|50.00
1745|413|2446|50.00|3.00|53.00|6.00|53.00
1746|413|2447|140.00|8.40|148.40|6.00|148.40
1747|413|2448|250.00|15.00|265.00|6.00|265.00
1748|413|2449|100.00|6.00|106.00|6.00|106.00
1749|413|2450|50.00|3.00|53.00|6.00|53.00
1750|413|2451|40.00|2.40|42.40|6.00|42.40
1751|413|2452|15.00|0.90|15.90|6.00|15.90
1752|413|2453|400.00|0.00|400.00|6.00|400.00
1753|414|2173|250.00|15.00|265.00|6.00|265.00
1754|414|2174|33.00|1.98|34.98|6.00|34.98
1755|414|2178|440.00|26.40|466.40|6.00|466.40
1756|414|2177|33.00|1.98|34.98|6.00|34.98
1757|414|2149|300.00|18.00|318.00|6.00|318.00
1758|414|2150|33.00|1.98|34.98|6.00|34.98
1759|414|2153|24.60|1.48|26.08|6.00|26.08
1760|414|2155|30.00|0.00|30.00|6.00|30.00
1761|415|2146|80.00|4.80|84.80|6.00|84.80
1762|415|2147|33.00|1.98|34.98|6.00|34.98
1763|415|2148|15.00|0.90|15.90|6.00|15.90
1764|416|2806|110.00|6.60|116.60|6.00|116.60
1765|416|2807|270.00|16.20|286.20|6.00|286.20
1766|416|2809|30.00|0.00|30.00|6.00|30.00
1767|416|2810|10.00|0.00|10.00|6.00|10.00
1768|416|2811|50.00|0.00|50.00|6.00|50.00
1769|416|2812|55.00|3.30|58.30|6.00|58.30
1770|416|2804|400.00|24.00|424.00|6.00|424.00
1771|416|2813|35.00|2.10|37.10|6.00|37.10
1772|416|2805|90.00|5.40|95.40|6.00|95.40
1773|416|2808|140.00|8.40|148.40|6.00|148.40
1774|417|3457|50.00|3.00|53.00|6.00|53.00
1775|417|3461|16.00|0.96|16.96|6.00|16.96
1776|417|3462|25.00|1.50|26.50|6.00|26.50
1777|417|3463|20.04|1.20|21.24|6.00|21.24
1778|418|3527|350.00|21.00|371.00|6.00|371.00
1779|418|3238|550.00|33.00|583.00|6.00|583.00
1780|418|3239|25.00|1.50|26.50|6.00|26.50
1781|418|3240|30.00|1.80|31.80|6.00|31.80
1782|419|2112|100.00|6.00|106.00|6.00|106.00
1783|419|2113|90.00|5.40|95.40|6.00|95.40
1784|419|2114|250.00|15.00|265.00|6.00|265.00
1785|419|2126|3.00|0.00|3.00|6.00|3.00
1786|419|2127|30.00|1.80|31.80|6.00|31.80
1787|419|2128|25.00|1.50|26.50|6.00|26.50
1788|420|3449|50.00|3.00|53.00|6.00|53.00
1789|420|3450|45.00|2.70|47.70|6.00|47.70
1790|421|3245|150.00|0.00|150.00|6.00|150.00
1791|421|3242|200.00|12.00|212.00|6.00|212.00
1792|421|3243|27.00|1.62|28.62|6.00|28.62
1793|421|3244|23.00|1.38|24.38|6.00|24.38
1794|422|2937|15.00|0.90|15.90|6.00|15.90
1795|422|2935|10.00|0.60|10.60|6.00|10.60
1796|422|2929|550.00|33.00|583.00|6.00|583.00
1797|422|2936|25.00|1.50|26.50|6.00|26.50
1798|422|2932|150.00|9.00|159.00|6.00|159.00
1799|422|2938|1000.00|0.00|1000.00|6.00|1000.00
1800|422|2930|840.00|50.40|890.40|6.00|890.40
1801|422|2931|160.00|9.60|169.60|6.00|169.60
1802|422|2933|89.62|5.38|95.00|6.00|95.00
1803|422|2963|50.00|0.00|50.00|6.00|50.00
1804|423|2973|200.00|12.00|212.00|6.00|212.00
1805|423|2978|27.00|1.62|28.62|6.00|28.62
1806|423|2979|23.00|1.38|24.38|6.00|24.38
1807|423|2980|150.00|0.00|150.00|6.00|150.00
1808|424|3027|220.00|13.20|233.20|6.00|233.20
1809|424|2914|90.00|5.40|95.40|6.00|95.40
1810|424|2915|20.00|1.20|21.20|6.00|21.20
1811|424|2916|24.00|1.44|25.44|6.00|25.44
1812|424|3028|27.00|1.62|28.62|6.00|28.62
1813|424|3029|23.00|1.38|24.38|6.00|24.38
1814|424|3030|150.00|0.00|150.00|6.00|150.00
1815|425|2895|90.00|5.40|95.40|6.00|95.40
1816|425|2896|20.00|1.20|21.20|6.00|21.20
1817|425|2897|24.00|1.44|25.44|6.00|25.44
1818|426|2870|90.00|5.40|95.40|6.00|95.40
1819|426|2871|20.00|1.20|21.20|6.00|21.20
1820|426|2872|24.00|1.44|25.44|6.00|25.44
1821|427|2901|90.00|5.40|95.40|6.00|95.40
1822|427|2902|24.00|1.44|25.44|6.00|25.44
1823|427|2903|20.00|1.20|21.20|6.00|21.20
1824|428|2908|20.00|1.20|21.20|6.00|21.20
1825|428|2907|90.00|5.40|95.40|6.00|95.40
1826|428|2909|24.00|1.44|25.44|6.00|25.44
1827|429|2898|20.00|1.20|21.20|6.00|21.20
1828|429|2899|90.00|5.40|95.40|6.00|95.40
1829|429|2459|840.00|50.40|890.40|6.00|890.40
1830|429|2900|24.00|1.44|25.44|6.00|25.44
1831|430|2885|90.00|5.40|95.40|6.00|95.40
1832|430|2886|20.00|1.20|21.20|6.00|21.20
1833|430|2887|24.00|1.44|25.44|6.00|25.44
1834|430|3047|27.00|1.62|28.62|6.00|28.62
1835|430|3048|23.00|1.38|24.38|6.00|24.38
1836|430|3050|150.00|0.00|150.00|6.00|150.00
1837|430|3046|300.00|18.00|318.00|6.00|318.00
1838|431|2956|20.00|1.20|21.20|6.00|21.20
1839|431|2954|90.00|5.40|95.40|6.00|95.40
1840|431|3214|840.00|50.40|890.40|6.00|890.40
1841|431|2955|24.00|1.44|25.44|6.00|25.44
1842|432|2877|90.00|5.40|95.40|6.00|95.40
1843|432|2878|20.00|1.20|21.20|6.00|21.20
1844|432|2879|24.00|1.44|25.44|6.00|25.44
1845|433|2918|20.00|1.20|21.20|6.00|21.20
1846|433|2919|35.00|2.10|37.10|6.00|37.10
1847|433|2917|90.00|5.40|95.40|6.00|95.40
1848|433|2759|60.00|3.60|63.60|6.00|63.60
1849|434|2904|90.00|5.40|95.40|6.00|95.40
1850|434|2906|24.00|1.44|25.44|6.00|25.44
1851|434|2905|20.00|1.20|21.20|6.00|21.20
1852|435|2889|90.00|5.40|95.40|6.00|95.40
1853|435|2888|20.00|1.20|21.20|6.00|21.20
1854|435|2890|24.00|1.44|25.44|6.00|25.44
1855|436|2911|90.00|5.40|95.40|6.00|95.40
1856|436|2912|20.00|1.20|21.20|6.00|21.20
1857|436|2913|24.00|1.44|25.44|6.00|25.44
1858|437|2855|20.00|1.20|21.20|6.00|21.20
1859|437|2854|90.00|5.40|95.40|6.00|95.40
1860|437|2856|24.00|1.44|25.44|6.00|25.44
1861|438|2843|90.00|5.40|95.40|6.00|95.40
1862|438|2845|20.00|1.20|21.20|6.00|21.20
1863|438|2844|24.00|1.44|25.44|6.00|25.44
1864|439|2645|100.00|0.00|100.00|6.00|100.00
1865|439|2651|300.00|18.00|318.00|6.00|318.00
1866|439|2653|30.00|0.00|30.00|6.00|30.00
1867|439|2654|350.00|21.00|371.00|6.00|371.00
1868|439|2644|350.00|21.00|371.00|6.00|371.00
1869|439|2647|50.00|0.00|50.00|6.00|50.00
1870|439|2652|400.00|24.00|424.00|6.00|424.00
1871|439|2655|33.00|1.98|34.98|6.00|34.98
1872|439|2656|33.00|1.98|34.98|6.00|34.98
1873|440|3059|220.00|13.20|233.20|6.00|233.20
1874|440|3076|840.00|50.40|890.40|6.00|890.40
1875|440|3068|160.00|9.60|169.60|6.00|169.60
1876|440|3069|115.00|6.90|121.90|6.00|121.90
1877|440|3071|30.09|1.81|31.90|6.00|31.90
1878|440|3072|1000.00|0.00|1000.00|6.00|1000.00
1879|440|3073|10.00|0.60|10.60|6.00|10.60
1880|440|3074|25.00|1.50|26.50|6.00|26.50
1881|440|3075|15.00|0.90|15.90|6.00|15.90
1882|441|3128|250.00|15.00|265.00|6.00|265.00
1883|441|3129|42.00|2.52|44.52|6.00|44.52
1884|441|3130|18.00|1.08|19.08|6.00|19.08
1885|441|3131|2031.00|0.00|2031.00|6.00|2031.00
1886|442|2024|200.00|12.00|212.00|6.00|212.00
1887|442|2025|27.00|1.62|28.62|6.00|28.62
1888|442|2026|23.00|1.38|24.38|6.00|24.38
1889|442|2027|150.00|0.00|150.00|6.00|150.00
1890|443|2304|23.00|1.38|24.38|6.00|24.38
1891|443|2302|200.00|12.00|212.00|6.00|212.00
1892|443|2303|27.00|1.62|28.62|6.00|28.62
1893|443|2305|150.00|0.00|150.00|6.00|150.00
1894|443|2409|840.00|50.40|890.40|6.00|890.40
1895|444|553|43.00|2.58|45.58|6.00|45.58
1896|444|552|250.00|15.00|265.00|6.00|265.00
1897|444|554|30.00|1.80|31.80|6.00|31.80
1898|444|2648|78.00|4.68|82.68|6.00|82.68
1899|444|1768|33.00|1.98|34.98|6.00|34.98
1900|444|2650|15.00|0.90|15.90|6.00|15.90
1901|444|1766|50.00|3.00|53.00|6.00|53.00
1902|444|1767|15.00|0.90|15.90|6.00|15.90
1903|444|2649|15.00|0.90|15.90|6.00|15.90
1904|444|2015|200.00|12.00|212.00|6.00|212.00
1905|444|2018|25.00|1.50|26.50|6.00|26.50
1906|444|2019|50.00|3.00|53.00|6.00|53.00
1907|444|2017|20.70|1.24|21.94|6.00|21.94
1908|444|2020|50.00|3.00|53.00|6.00|53.00
1909|444|2044|30.00|0.00|30.00|6.00|30.00
1910|444|2023|30.00|1.80|31.80|6.00|31.80
1911|444|2367|20.00|1.20|21.20|6.00|21.20
1912|444|2016|15.00|0.90|15.90|6.00|15.90
1913|444|2022|30.00|1.80|31.80|6.00|31.80
1914|444|2021|44.00|2.64|46.64|6.00|46.64
1915|444|2368|15.00|0.90|15.90|6.00|15.90
1916|444|2110|23.10|1.39|24.49|6.00|24.49
1917|444|2111|15.00|0.90|15.90|6.00|15.90
1918|444|2109|18.00|1.08|19.08|6.00|19.08
1919|445|2611|200.00|12.00|212.00|6.00|212.00
1920|445|2612|27.00|1.62|28.62|6.00|28.62
1921|445|2614|150.00|0.00|150.00|6.00|150.00
1922|445|2613|23.00|1.38|24.38|6.00|24.38
1923|446|3539|80.00|4.80|84.80|6.00|84.80
1924|446|3540|15.00|0.90|15.90|6.00|15.90
1925|446|3541|15.00|0.90|15.90|6.00|15.90
1926|447|2985|160.00|9.60|169.60|6.00|169.60
1927|447|2984|1030.84|61.85|1092.69|6.00|1092.69
1928|447|2986|80.00|4.80|84.80|6.00|84.80
1929|447|2987|94.25|5.66|99.91|6.00|99.91
1930|447|3010|1000.00|0.00|1000.00|6.00|1000.00
1931|447|3011|10.00|0.60|10.60|6.00|10.60
1932|447|3012|15.00|0.90|15.90|6.00|15.90
1933|447|3013|25.00|1.50|26.50|6.00|26.50
1934|448|3484|50.00|3.00|53.00|6.00|53.00
1935|448|3485|25.00|1.50|26.50|6.00|26.50
1936|448|3486|15.00|0.90|15.90|6.00|15.90
1937|449|3322|300.00|18.00|318.00|6.00|318.00
1938|449|3324|15.00|0.90|15.90|6.00|15.90
1939|449|3325|840.00|50.40|890.40|6.00|890.40
1940|449|3323|24.00|1.44|25.44|6.00|25.44
1941|450|2965|160.00|9.60|169.60|6.00|169.60
1942|450|2968|50.00|0.00|50.00|6.00|50.00
1943|450|2966|26.00|1.56|27.56|6.00|27.56
1944|450|2967|24.00|1.44|25.44|6.00|25.44
1945|450|2964|90.00|5.40|95.40|6.00|95.40
1946|451|3166|23.00|1.38|24.38|6.00|24.38
1947|451|3167|150.00|0.00|150.00|6.00|150.00
1948|451|3165|27.00|1.62|28.62|6.00|28.62
1949|451|3163|270.00|16.20|286.20|6.00|286.20
1950|452|2100|200.00|12.00|212.00|6.00|212.00
1951|452|2102|23.00|1.38|24.38|6.00|24.38
1952|452|2101|27.00|1.62|28.62|6.00|28.62
1953|452|2103|150.00|0.00|150.00|6.00|150.00
1954|452|2136|840.00|50.40|890.40|6.00|890.40
1955|453|1971|651.32|39.08|690.40|6.00|890.40
1956|454|2256|27.00|1.62|28.62|6.00|28.62
1957|454|2257|23.00|1.38|24.38|6.00|24.38
1958|454|2258|150.00|0.00|150.00|6.00|150.00
1959|454|2123|260.00|15.60|275.60|6.00|275.60
1960|454|2994|840.00|50.40|890.40|6.00|890.40
1961|455|2557|23.00|1.38|24.38|6.00|24.38
1962|455|2555|200.00|12.00|212.00|6.00|212.00
1963|455|2556|27.00|1.62|28.62|6.00|28.62
1964|455|2558|150.00|0.00|150.00|6.00|150.00
1965|456|209|300.00|18.00|318.00|6.00|318.00
1966|456|210|27.00|1.62|28.62|6.00|28.62
1967|456|211|20.60|1.24|21.84|6.00|21.84
1968|456|1358|56.00|3.36|59.36|6.00|59.36
1969|456|1359|15.00|0.90|15.90|6.00|15.90
1970|456|1874|50.00|3.00|53.00|6.00|53.00
1971|456|1875|80.00|4.80|84.80|6.00|84.80
1972|456|1876|15.00|0.90|15.90|6.00|15.90
1973|456|1877|15.00|0.90|15.90|6.00|15.90
1974|456|3339|23.00|1.38|24.38|6.00|24.38
1975|456|3341|150.00|0.00|150.00|6.00|150.00
1976|456|3295|840.00|50.40|890.40|6.00|890.40
1977|456|3335|200.00|12.00|212.00|6.00|212.00
1978|456|3337|27.00|1.62|28.62|6.00|28.62
1979|457|3182|12.00|0.72|12.72|6.00|12.72
1980|457|3183|15.00|0.90|15.90|6.00|15.90
1981|458|2873|200.00|12.00|212.00|6.00|212.00
1982|458|2874|27.00|1.62|28.62|6.00|28.62
1983|458|2875|23.00|1.38|24.38|6.00|24.38
1984|458|2876|150.00|0.00|150.00|6.00|150.00
1985|459|2948|150.00|9.00|159.00|6.00|159.00
1986|459|2949|15.00|0.90|15.90|6.00|15.90
1987|459|2950|15.00|0.90|15.90|6.00|15.90
1988|459|3468|300.00|18.00|318.00|6.00|318.00
1989|459|3528|840.00|50.40|890.40|6.00|890.40
1990|459|3469|27.00|1.62|28.62|6.00|28.62
1991|459|3470|23.00|1.38|24.38|6.00|24.38
1992|459|3471|150.00|0.00|150.00|6.00|150.00
1993|460|3387|350.00|21.00|371.00|6.00|371.00
1994|460|3388|36.00|2.16|38.16|6.00|38.16
1995|460|3389|30.04|1.80|31.84|6.00|31.84
1996|461|3748|15.00|0.90|15.90|6.00|15.90
1997|462|2256|27.00|1.62|28.62|6.00|28.62
1998|462|2257|23.00|1.38|24.38|6.00|24.38
1999|462|2258|150.00|0.00|150.00|6.00|150.00
2000|462|2123|260.00|15.60|275.60|6.00|275.60
2001|462|2994|840.00|50.40|890.40|6.00|890.40
2002|463|2035|23.00|1.38|24.38|6.00|24.38
2003|463|2036|150.00|0.00|150.00|6.00|150.00
2004|463|2034|27.00|1.62|28.62|6.00|28.62
2005|463|2033|200.00|12.00|212.00|6.00|212.00
2006|464|3249|50.00|0.00|50.00|6.00|50.00
2007|464|3247|27.00|1.62|28.62|6.00|28.62
2008|464|3248|15.00|0.90|15.90|6.00|15.90
2009|464|3246|140.00|8.40|148.40|6.00|148.40
2010|464|1960|840.00|50.40|890.40|6.00|890.40
2011|465|3226|64.00|3.84|67.84|6.00|67.84
2012|466|3204|54.00|3.24|57.24|6.00|57.24
2013|466|3205|15.00|0.90|15.90|6.00|15.90
2014|467|2787|140.00|8.40|148.40|6.00|148.40
2015|467|2788|27.00|1.62|28.62|6.00|28.62
2016|467|2789|21.68|1.30|22.98|6.00|22.98
2017|467|2790|50.00|0.00|50.00|6.00|50.00
2018|468|517|24.00|1.44|25.44|6.00|25.44
2019|468|516|42.00|2.52|44.52|6.00|44.52
2020|468|515|52.00|3.12|55.12|6.00|55.12
2021|468|318|4.00|0.24|4.24|6.00|4.24
2022|468|2754|15.00|0.90|15.90|6.00|15.90
2023|468|2752|50.00|3.00|53.00|6.00|53.00
2024|468|2753|20.00|1.20|21.20|6.00|21.20
2025|468|2139|12.00|0.72|12.72|6.00|12.72
2026|468|2140|20.40|1.22|21.62|6.00|21.62
2027|468|2157|15.00|0.90|15.90|6.00|15.90
2028|468|3184|12.00|0.72|12.72|6.00|12.72
2029|468|3185|15.00|0.90|15.90|6.00|15.90
2030|468|3032|200.00|12.00|212.00|6.00|212.00
2031|468|3035|30.00|0.00|30.00|6.00|30.00
2032|468|3033|42.00|2.52|44.52|6.00|44.52
2033|468|3034|30.00|1.80|31.80|6.00|31.80
2034|469|3116|108.00|6.48|114.48|6.00|114.48
2035|469|3118|15.90|0.00|15.90|6.00|15.90
2036|469|3117|15.00|0.90|15.90|6.00|15.90
2037|469|3262|60.00|3.60|63.60|6.00|63.60
2038|469|3263|24.00|1.44|25.44|6.00|25.44
2039|469|3266|30.00|0.00|30.00|6.00|30.00
2040|469|3265|15.00|0.90|15.90|6.00|15.90
2041|469|3267|7.50|0.45|7.95|6.00|7.95
2042|469|3264|16.14|0.97|17.11|6.00|17.11
2043|470|2208|300.00|18.00|318.00|6.00|318.00
2044|470|2210|15.00|0.90|15.90|6.00|15.90
2045|470|2209|24.00|1.44|25.44|6.00|25.44
