ar_id|company_id|ar_date|ar_reminderdate|ar_submissiondate|ar_status|ar_fileddate
7944|713|2008-11-30|2008-10-01|2008-12-30|t|2008-11-30
7945|713|2009-11-30|2009-10-01|2009-12-30|t|2009-11-30
7949|713|2013-11-30|2013-10-01|2013-12-30|t|2013-11-30
7957|716|2018-03-21|2018-02-01|2018-04-20|f|
7950|713|2014-11-30|2014-10-01|2014-12-30|t|2014-11-30
7951|713|2015-11-30|2015-10-01|2015-12-30|t|2015-11-30
7961|718|2009-11-30|2009-10-01|2009-12-30|t|2009-11-30
7960|718|2008-09-18|2008-08-01|2008-10-18|t|2008-09-18
7959|718|2007-11-30|2007-10-01|2007-12-30|t|2007-11-30
7964|718|2012-11-30|2012-10-01|2012-12-30|f|
7965|718|2013-11-30|2013-10-01|2013-12-30|f|
7966|718|2014-11-30|2014-10-01|2014-12-30|f|
7967|718|2015-11-30|2015-10-01|2015-12-30|f|
7968|718|2016-11-30|2016-10-01|2016-12-30|f|
7962|718|2010-11-30|2010-10-01|2010-12-30|t|2010-11-30
7963|718|2011-11-30|2011-10-01|2011-12-30|t|2011-11-30
7970|719|2001-01-11|2000-12-01|2001-02-10|t|2001-01-11
7935|204|2017-12-02|2017-11-01|2018-01-01|t|2017-12-28
7972|719|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
7973|719|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
7974|719|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
7975|719|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
7932|712|2017-02-12|2017-01-01|2017-03-14|t|2017-12-28
7938|648|2017-12-05|2017-11-01|2018-01-04|t|2018-01-04
7937|394|2017-12-05|2017-11-01|2018-01-04|t|2017-12-15
7936|231|2017-12-10|2017-11-01|2018-01-09|t|2018-01-05
8044|726|2005-07-31|2005-06-01|2005-08-30|t|2005-07-31
7976|719|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
7978|719|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
8046|726|2007-07-31|2007-06-01|2007-08-30|t|2007-07-31
7980|719|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
7982|719|2013-06-30|2013-05-01|2013-07-30|t|2013-06-30
8048|726|2009-07-23|2009-06-01|2009-08-22|t|2009-07-23
7984|719|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
7986|719|2017-07-12|2017-06-01|2017-08-11|f|
7990|720|2016-01-29|2015-12-01|2016-02-28|t|2016-01-29
8050|726|2011-07-31|2011-06-01|2011-08-30|t|2011-07-31
7994|721|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
7996|721|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
8052|726|2013-07-30|2013-06-01|2013-08-29|t|2013-07-30
7998|721|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
8000|721|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
8054|726|2015-07-31|2015-06-01|2015-08-30|t|2015-07-31
8004|722|2015-10-08|2015-09-01|2015-11-07|t|2015-10-08
8056|726|2017-08-06|2017-07-01|2017-09-05|f|
8010|723|2013-05-23|2013-04-01|2013-06-22|t|2013-05-23
8012|723|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
8014|723|2017-09-29|2017-08-01|2017-10-29|f|
8016|724|2006-09-29|2006-08-01|2006-10-29|t|2006-09-29
8058|727|1998-08-19|1998-07-01|1998-09-18|t|1998-08-19
8018|724|2008-12-31|2008-11-01|2009-01-30|t|2008-12-31
8020|724|2010-05-31|2010-04-01|2010-06-30|t|2010-05-31
8022|724|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
8024|724|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
8026|724|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
8029|725|2011-03-04|2011-02-01|2011-04-03|t|2011-03-04
8030|725|2012-06-14|2012-05-01|2012-07-14|t|2012-06-14
8034|725|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
8038|726|1999-05-04|1999-04-01|1999-06-03|t|1999-05-04
8040|726|2001-07-31|2001-06-01|2001-08-30|t|2001-07-31
8042|726|2003-07-31|2003-06-01|2003-08-30|t|2003-07-31
8059|727|1999-09-30|1999-08-01|1999-10-30|t|1999-09-30
8061|727|2001-09-30|2001-08-01|2001-10-30|t|2001-09-30
8063|727|2003-09-30|2003-08-01|2003-10-30|t|2003-09-30
8065|727|2005-09-30|2005-08-01|2005-10-30|t|2005-09-30
8067|727|2007-09-30|2007-08-01|2007-10-30|t|2007-09-30
8069|727|2009-09-30|2009-08-01|2009-10-30|t|2009-09-30
8071|727|2011-09-30|2011-08-01|2011-10-30|t|2011-09-30
8073|727|2013-09-30|2013-08-01|2013-10-30|t|2013-09-30
8075|727|2015-09-30|2015-08-01|2015-10-30|t|2015-09-30
8077|727|2017-02-20|2017-01-01|2017-03-22|t|2017-02-20
8002|721|2017-10-17|2017-09-01|2017-11-16|t|2017-11-10
7971|719|2002-04-10|2002-03-01|2002-05-10|t|2002-04-10
8039|726|2000-07-31|2000-06-01|2000-08-30|t|2000-07-31
7977|719|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
8087|100|2018-09-26|2018-08-01|2018-10-26|f|
7979|719|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
8041|726|2002-07-31|2002-06-01|2002-08-30|t|2002-07-31
7981|719|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
5588|509|2017-11-03|2017-10-01|2017-12-03|t|2017-11-03
7983|719|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
8043|726|2004-07-31|2004-06-01|2004-08-30|t|2004-07-31
7985|719|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
5646|513|2017-10-04|2017-09-01|2017-11-03|t|2017-11-27
7988|720|2014-01-31|2013-12-01|2014-03-02|t|2014-01-31
7989|720|2015-01-31|2014-12-01|2015-03-02|t|2015-01-31
8095|101|2018-01-08|2017-12-01|2018-02-07|t|2018-01-10
8045|726|2006-07-31|2006-06-01|2006-08-30|t|2006-07-31
7993|721|2008-04-17|2008-03-01|2008-05-17|t|2008-04-17
7995|721|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
8047|726|2008-07-31|2008-06-01|2008-08-30|t|2008-07-31
7997|721|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
7999|721|2014-06-16|2014-05-01|2014-07-16|t|2014-06-16
8049|726|2010-07-12|2010-06-01|2010-08-11|t|2010-07-12
8001|721|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
8005|722|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
8051|726|2012-07-31|2012-06-01|2012-08-30|t|2012-07-31
8008|723|2011-03-22|2011-02-01|2011-04-21|t|2011-03-22
8009|723|2012-06-11|2012-05-01|2012-07-11|t|2012-06-11
8053|726|2014-07-31|2014-06-01|2014-08-30|t|2014-07-31
8011|723|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
8013|723|2016-06-30|2016-05-01|2016-07-30|t|2016-06-30
8055|726|2016-07-31|2016-06-01|2016-08-30|t|2016-07-31
8017|724|2007-12-28|2007-11-01|2008-01-27|t|2007-12-28
8019|724|2009-12-31|2009-11-01|2010-01-30|t|2009-12-31
8021|724|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
8023|724|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
8025|724|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
8091|127|2018-09-10|2018-08-01|2018-10-10|f|
8031|725|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
8035|725|2017-09-04|2017-08-01|2017-10-04|f|
8037|726|1998-02-05|1998-01-01|1998-03-07|t|1998-02-05
8093|461|2018-07-19|2018-06-01|2018-08-18|f|
8060|727|2000-09-30|2000-08-01|2000-10-30|t|2000-09-30
8062|727|2002-09-30|2002-08-01|2002-10-30|t|2002-09-30
8064|727|2004-09-30|2004-08-01|2004-10-30|t|2004-09-30
8066|727|2006-09-30|2006-08-01|2006-10-30|t|2006-09-30
8096|102|2017-09-15|2017-10-01|2017-11-14|t|2017-09-24
8068|727|2008-09-30|2008-08-01|2008-10-30|t|2008-09-30
8097|102|2018-09-15|2018-08-01|2018-10-15|f|
8070|727|2010-09-30|2010-08-01|2010-10-30|t|2010-09-30
8098|14|2018-10-22|2018-09-01|2018-11-21|f|
8072|727|2012-09-30|2012-08-01|2012-10-30|t|2012-09-30
8074|727|2014-09-30|2014-08-01|2014-10-30|t|2014-09-30
8078|80|2016-04-30|2016-05-01|2016-06-29|f|
8079|80|2017-10-11|2017-11-01|2017-12-10|f|
8081|83|2017-08-23|2017-07-01|2017-09-22|t|2017-08-23
8082|83|2018-08-23|2018-07-01|2018-09-22|f|
8083|85|2017-07-23|2017-06-01|2017-08-22|f|
8084|85|2018-01-23|2017-12-01|2018-02-22|f|
8099|413|2017-11-29|2017-12-01|2018-01-28|t|2017-11-30
8100|413|2018-11-29|2018-12-01|2019-01-28|f|
8101|160|2018-11-08|2018-12-01|2019-01-07|f|
8102|37|2018-09-19|2018-08-01|2018-10-19|f|
8103|535|2018-11-02|2018-10-01|2018-12-02|f|
8104|415|2018-11-04|2018-10-01|2018-12-04|f|
8105|416|2018-07-14|2018-08-01|2018-09-12|f|
8106|569|2017-08-26|2017-09-01|2017-10-25|t|2017-11-28
8107|569|2018-08-26|2018-07-01|2018-09-25|f|
8109|75|2018-10-27|2018-09-01|2018-11-26|f|
8111|135|2018-10-25|2018-09-01|2018-11-24|f|
8113|426|2017-01-31|2017-03-01|2017-04-01|t|2017-01-31
8115|269|2017-10-28|2017-09-01|2017-11-27|t|2017-12-04
8116|269|2018-10-28|2018-09-01|2018-11-27|f|
8117|378|2018-06-21|2018-05-01|2018-07-21|f|
8080|81|2017-11-06|2017-12-01|2018-01-05|t|2017-12-05
8118|81|2018-11-06|2018-10-01|2018-12-06|f|
2387|182|2016-05-31|2016-04-01|2016-06-30|t|2016-05-31
8119|182|2017-09-24|2017-08-01|2017-10-24|f|
8120|182|2018-09-24|2018-10-01|2018-11-23|f|
8121|728|2018-11-29|2018-10-01|2018-12-29|f|
8126|106|2018-01-13|2017-12-01|2018-02-12|f|
8027|724|2017-03-30|2017-02-01|2017-04-29|t|2017-03-30
8127|111|2016-12-31|2016-11-01|2017-01-30|f|
8090|126|2018-06-28|2018-05-01|2018-07-28|f|
8089|128|2017-11-26|2017-10-01|2017-12-26|t|2017-12-26
7991|720|2017-11-23|2017-10-01|2017-12-23|t|2017-12-29
8139|598|2018-01-17|2017-12-01|2018-02-16|t|2018-01-17
8136|452|2018-11-30|2018-10-01|2018-12-30|f|
4077|367|2017-06-16|2017-05-01|2017-07-16|t|2017-06-16
8137|367|2018-06-16|2018-05-01|2018-07-16|f|
6753|612|2018-01-22|2017-12-01|2018-02-21|f|
8140|475|2018-09-21|2018-08-01|2018-10-21|f|
8141|302|2018-11-04|2018-10-01|2018-12-04|f|
8142|294|2017-11-01|2017-11-01|2017-12-31|t|2017-11-01
8143|294|2018-11-01|2018-10-01|2018-12-01|f|
8145|155|2017-03-16|2017-04-01|2017-05-15|t|2017-03-16
8147|525|2018-10-23|2018-09-01|2018-11-22|f|
8150|375|2017-09-23|2017-08-01|2017-10-23|t|2017-12-07
8151|375|2018-09-23|2018-08-01|2018-10-23|f|
822|53|2017-11-17|2017-10-01|2017-12-17|t|2017-12-07
8152|53|2018-11-17|2018-10-01|2018-12-17|f|
8153|279|2018-10-29|2018-09-01|2018-11-28|f|
8154|658|2018-11-14|2018-10-01|2018-12-14|f|
8155|729|2018-09-15|2018-08-01|2018-10-15|f|
8156|730|2018-11-29|2018-10-01|2018-12-29|f|
8157|731|2018-12-06|2018-11-01|2019-01-05|f|
8158|732|2018-12-04|2018-11-01|2019-01-03|f|
8194|661|2018-11-09|2018-10-01|2018-12-09|f|
3107|78|2017-11-05|2017-10-01|2017-12-05|t|2017-12-11
8159|78|2018-11-05|2018-10-01|2018-12-05|f|
8162|129|2018-12-13|2019-01-01|2019-02-11|f|
8163|260|2017-09-06|2017-10-01|2017-11-05|t|2017-10-06
8164|260|2018-09-06|2018-08-01|2018-10-06|f|
8165|536|2018-09-21|2018-08-01|2018-10-21|f|
8135|452|2017-11-30|2017-10-01|2017-12-30|t|2017-11-30
8166|374|2018-11-30|2018-10-01|2018-12-30|f|
8167|122|2015-04-30|2015-03-01|2015-05-30|t|2015-04-30
8149|724|2018-03-30|2018-02-01|2018-04-29|t|2018-04-27
2053|148|2018-01-22|2017-12-01|2018-02-21|t|2018-02-13
8125|203|2018-01-24|2017-12-01|2018-02-23|t|2018-02-13
2221|164|2018-01-24|2017-12-01|2018-02-23|t|2018-02-21
8134|460|2018-01-10|2017-12-01|2018-02-09|t|2018-02-28
8114|426|2018-01-31|2017-12-01|2018-03-02|t|2018-03-02
8146|155|2018-03-16|2018-02-01|2018-04-15|t|2018-03-20
8086|99|2017-10-18|2017-12-01|2018-01-16|t|2018-03-27
8112|440|2018-03-14|2018-02-01|2018-04-13|t|2018-04-13
8110|390|2018-04-27|2018-03-01|2018-05-27|t|2018-05-21
8092|273|2017-11-14|2017-12-01|2018-01-13|t|2017-11-28
8195|465|2018-10-25|2018-09-01|2018-11-24|f|
8168|122|2016-12-31|2016-11-01|2017-01-30|t|2016-12-31
8196|79|2018-11-19|2018-10-01|2018-12-19|f|
8169|122|2017-11-08|2017-10-01|2017-12-08|t|2017-12-12
8170|122|2018-11-08|2018-10-01|2018-12-08|f|
8173|479|2018-08-07|2018-07-01|2018-09-06|f|
8174|674|2018-12-13|2018-11-01|2019-01-12|f|
8175|733|2018-11-16|2018-10-01|2018-12-16|f|
5358|493|2017-11-04|2017-10-01|2017-12-04|t|2017-12-14
8176|493|2018-11-04|2018-10-01|2018-12-04|f|
8177|309|2018-07-22|2018-06-01|2018-08-21|f|
3323|263|2017-12-10|2017-11-01|2018-01-09|t|2017-12-15
8178|263|2018-12-10|2018-11-01|2019-01-09|f|
8179|394|2018-12-05|2018-11-01|2019-01-04|f|
8180|329|2018-06-02|2018-05-01|2018-07-02|f|
8181|132|2018-09-23|2018-08-01|2018-10-23|f|
8183|693|2018-07-05|2018-06-01|2018-08-04|f|
8184|515|2018-11-20|2018-10-01|2018-12-20|f|
8185|522|2018-10-11|2018-09-01|2018-11-10|f|
8186|566|2018-08-11|2018-07-01|2018-09-10|f|
8187|696|2018-12-15|2018-11-01|2019-01-14|f|
8188|2|2018-10-10|2018-09-01|2018-11-09|f|
8189|734|2018-11-02|2018-10-01|2018-12-02|f|
8190|735|2018-11-27|2018-10-01|2018-12-27|f|
8191|736|2018-11-06|2018-10-01|2018-12-06|f|
8192|737|2018-11-02|2018-10-01|2018-12-02|f|
8211|708|2018-08-10|2018-07-01|2018-09-09|f|
8198|143|2018-11-22|2018-10-01|2018-12-22|f|
8197|143|2017-11-22|2017-10-01|2017-12-22|t|2017-12-20
8199|653|2018-12-17|2018-11-01|2019-01-16|f|
8200|103|2018-12-14|2018-11-01|2019-01-13|f|
8201|238|2017-06-21|2017-05-01|2017-07-21|t|2017-06-21
8202|238|2018-06-21|2018-05-01|2018-07-21|f|
8203|128|2018-11-26|2018-10-01|2018-12-26|f|
8204|311|2017-08-28|2017-07-01|2017-09-27|t|2017-08-28
8205|311|2018-08-28|2018-07-01|2018-09-27|f|
8207|422|2017-09-10|2017-08-01|2017-10-10|t|2017-09-10
8208|422|2018-09-10|2018-08-01|2018-10-10|f|
8209|29|2018-11-21|2018-10-01|2018-12-21|f|
8210|708|2017-08-10|2017-07-01|2017-09-09|t|2017-12-26
8212|689|2017-08-11|2017-07-01|2017-09-10|t|2017-08-11
8213|689|2018-08-11|2018-07-01|2018-09-10|f|
8220|616|2017-09-20|2017-08-01|2017-10-20|f|
8216|634|2017-08-13|2017-07-01|2017-09-12|t|2017-08-13
8217|634|2018-08-13|2018-07-01|2018-09-12|f|
8218|632|2017-08-16|2017-07-01|2017-09-15|t|2017-08-16
8219|632|2018-08-16|2018-07-01|2018-09-15|f|
8223|592|2017-09-01|2017-08-01|2017-10-01|t|2017-09-01
8224|592|2018-09-01|2018-08-01|2018-10-01|f|
8225|587|2017-08-06|2017-07-01|2017-09-05|t|2017-08-06
8226|587|2018-08-06|2018-07-01|2018-09-05|f|
8227|643|2017-02-27|2017-01-01|2017-03-29|t|2017-02-27
8229|678|2017-02-25|2017-01-01|2017-03-27|t|2017-02-25
8231|677|2017-02-05|2017-01-01|2017-03-07|t|2017-02-05
8234|683|2018-02-27|2018-01-01|2018-03-29|f|
8235|692|2017-02-20|2017-01-01|2017-03-22|t|2017-02-20
8238|406|2018-12-08|2018-11-01|2019-01-07|f|
8239|327|2018-12-02|2018-11-01|2019-01-01|f|
8240|555|2018-12-23|2018-11-01|2019-01-22|f|
8241|570|2018-12-23|2018-11-01|2019-01-22|f|
8242|537|2018-12-24|2018-11-01|2019-01-23|f|
8243|23|2018-12-17|2018-11-01|2019-01-16|f|
8244|738|2018-12-22|2018-11-01|2019-01-21|f|
8245|274|2018-06-14|2018-05-01|2018-07-14|f|
8246|690|2018-12-27|2018-11-01|2019-01-26|f|
8247|508|2018-11-12|2018-10-01|2018-12-12|f|
8249|740|2018-06-21|2018-05-01|2018-07-21|f|
8251|204|2018-12-02|2018-11-01|2019-01-01|f|
8252|499|2017-02-12|2017-01-01|2017-03-14|t|2017-02-12
8255|491|2018-02-11|2018-01-01|2018-03-13|f|
8259|543|2017-02-21|2017-01-01|2017-03-23|t|2017-02-21
8261|383|2017-02-02|2017-01-01|2017-03-04|f|
8262|383|2018-02-02|2018-01-01|2018-03-04|f|
8263|116|2015-12-28|2015-11-01|2016-01-27|f|
8264|116|2016-12-28|2016-11-01|2017-01-27|f|
8266|116|2017-02-18|2017-01-01|2017-03-20|f|
8267|116|2018-02-18|2018-01-01|2018-03-20|f|
8271|744|2018-02-24|2018-01-01|2018-03-26|f|
8273|267|2018-06-20|2018-05-01|2018-07-20|f|
8274|400|2018-12-28|2018-11-01|2019-01-27|f|
8275|551|2018-12-29|2018-11-01|2019-01-28|f|
8279|191|2018-12-12|2018-11-01|2019-01-11|f|
8172|552|2018-01-22|2018-03-01|2018-04-22|t|2018-02-12
8228|643|2018-02-27|2018-01-01|2018-03-29|t|2018-03-01
8233|540|2018-02-05|2018-01-01|2018-03-07|t|2018-03-07
8256|250|2018-02-02|2018-01-01|2018-03-04|t|2018-03-08
8230|678|2018-02-25|2018-01-01|2018-03-27|t|2018-03-09
8254|712|2018-02-12|2018-01-01|2018-03-14|t|2018-03-09
8270|308|2018-02-13|2018-01-01|2018-03-15|t|2018-03-14
8258|727|2018-02-20|2018-01-01|2018-03-22|t|2018-03-17
8236|692|2018-02-20|2018-01-01|2018-03-22|t|2018-03-16
8260|543|2018-02-21|2018-01-01|2018-03-23|t|2018-03-21
8222|601|2018-10-09|2018-09-01|2018-11-08|f|
8221|601|2017-10-09|2017-09-01|2017-11-08|t|2017-09-10
8276|745|2017-02-12|2017-01-01|2017-03-14|f|
8237|565|2018-02-21|2018-01-01|2018-03-23|t|2018-03-30
8257|459|2018-02-28|2018-01-01|2018-03-30|t|2018-04-03
8268|265|2018-03-28|2018-02-01|2018-04-27|t|2018-04-24
8302|647|2018-08-10|2018-07-01|2018-09-09|f|
8286|230|2018-09-30|2018-08-01|2018-10-30|f|
8287|235|2017-08-06|2017-07-01|2017-09-05|t|2017-08-06
8288|235|2018-08-06|2018-07-01|2018-09-05|f|
8289|330|2017-08-10|2017-07-01|2017-09-09|t|2017-09-10
8290|330|2018-08-10|2018-07-01|2018-09-09|f|
8291|332|2018-08-19|2018-07-01|2018-09-18|f|
8292|344|2017-08-12|2017-07-01|2017-09-11|t|2017-09-18
8293|344|2018-08-12|2018-07-01|2018-09-11|f|
8294|357|2018-09-02|2018-08-01|2018-10-02|f|
8295|387|2018-08-28|2018-07-01|2018-09-27|f|
8296|478|2014-08-02|2014-07-01|2014-09-01|f|
8297|478|2015-08-02|2015-07-01|2015-09-01|f|
8298|478|2016-08-02|2016-07-01|2016-09-01|f|
8299|478|2017-08-02|2017-07-01|2017-09-01|f|
8300|483|2017-08-30|2017-07-01|2017-09-29|t|2017-09-14
8301|483|2018-08-30|2018-07-01|2018-09-29|f|
8304|694|2017-08-27|2017-07-01|2017-09-26|t|2017-09-26
8305|694|2018-08-27|2018-07-01|2018-09-26|f|
8303|748|1997-06-30|1997-05-01|1997-07-30|t|1997-06-30
8307|748|1999-06-30|1999-05-01|1999-07-30|t|1999-06-30
8309|748|2001-06-30|2001-05-01|2001-07-30|t|2001-06-30
8311|748|2003-06-30|2003-05-01|2003-07-30|t|2003-06-30
8313|748|2005-06-30|2005-05-01|2005-07-30|t|2005-06-30
8315|748|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
8317|748|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
8319|748|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
8321|748|2013-06-28|2013-05-01|2013-07-28|t|2013-06-28
8323|748|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
8325|748|2017-02-26|2017-01-01|2017-03-28|t|2017-02-26
8306|748|1998-06-30|1998-05-01|1998-07-30|t|1998-06-30
8308|748|2000-06-30|2000-05-01|2000-07-30|t|2000-06-30
8310|748|2002-06-30|2002-05-01|2002-07-30|t|2002-06-30
8312|748|2004-06-30|2004-05-01|2004-07-30|t|2004-06-30
8314|748|2006-06-30|2006-05-01|2006-07-30|t|2006-06-30
8316|748|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
8318|748|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
8320|748|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
8322|748|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
8324|748|2016-06-27|2016-05-01|2016-07-27|t|2016-06-27
8327|46|2018-11-26|2018-10-01|2018-12-26|f|
8328|750|2017-02-28|2017-01-01|2017-03-30|t|2017-02-28
8285|746|2007-06-30|2007-05-01|2007-07-30|t|2007-06-30
8330|746|2008-06-30|2008-05-01|2008-07-30|t|2008-06-30
8331|746|2009-06-30|2009-05-01|2009-07-30|t|2009-06-30
8332|746|2010-06-30|2010-05-01|2010-07-30|t|2010-06-30
8333|746|2011-06-30|2011-05-01|2011-07-30|t|2011-06-30
8334|746|2012-06-30|2012-05-01|2012-07-30|t|2012-06-30
8341|313|2018-12-10|2018-11-01|2019-01-09|f|
8335|746|2013-06-30|2013-05-01|2013-07-30|t|2013-06-28
8336|746|2014-06-30|2014-05-01|2014-07-30|t|2014-06-30
8337|746|2015-06-30|2015-05-01|2015-07-30|t|2015-06-30
8371|763|2013-11-04|2013-10-01|2013-12-04|t|2013-11-04
8338|746|2016-06-06|2016-05-01|2016-07-06|t|2016-06-06
8339|746|2017-02-07|2017-01-01|2017-03-09|t|2017-02-07
8342|720|2018-11-23|2018-10-01|2018-12-23|f|
8343|721|2018-10-17|2018-09-01|2018-11-16|f|
8344|11|2018-11-13|2018-10-01|2018-12-13|f|
8345|297|2018-07-14|2018-06-01|2018-08-13|f|
8346|199|2018-12-26|2018-11-01|2019-01-25|f|
8347|500|2018-12-06|2018-11-01|2019-01-05|f|
2290|171|2018-08-27|2018-07-01|2018-09-26|f|
2289|171|2017-08-27|2017-07-01|2017-09-26|t|2017-08-27
8348|751|2018-09-21|2018-08-01|2018-10-21|f|
8349|752|2019-01-01|2018-12-01|2019-01-31|f|
8350|138|2017-10-05|2017-09-01|2017-11-04|t|2017-10-05
8351|138|2018-10-05|2018-09-01|2018-11-04|f|
8352|753|2018-08-03|2018-07-01|2018-09-02|f|
8353|231|2018-12-10|2018-11-01|2019-01-09|f|
8355|754|2018-09-08|2018-08-01|2018-10-08|f|
8356|682|2017-02-12|2017-01-01|2017-03-14|t|2018-02-12
8358|759|2018-01-03|2017-12-01|2018-02-02|f|
8359|554|2017-11-29|2017-10-01|2017-12-29|t|2017-11-29
8360|554|2018-11-29|2018-10-01|2018-12-29|f|
8361|648|2018-12-05|2018-11-01|2019-01-04|f|
8362|21|2018-12-19|2018-11-01|2019-01-18|f|
8363|445|2018-12-01|2018-11-01|2018-12-31|f|
8364|760|2018-12-06|2018-11-01|2019-01-05|f|
3250|254|2017-07-20|2017-06-01|2017-08-19|t|2017-07-20
8365|305|2018-08-23|2018-07-01|2018-09-22|f|
8366|645|2019-01-05|2018-12-01|2019-02-04|f|
8367|761|2018-05-05|2018-04-01|2018-06-04|f|
8368|108|2018-10-18|2018-09-01|2018-11-17|f|
8369|762|2018-05-14|2018-04-01|2018-06-13|f|
8377|764|2018-09-08|2018-08-01|2018-10-08|f|
8378|765|2018-11-28|2018-10-01|2018-12-28|f|
8379|282|2018-12-04|2018-11-01|2019-01-03|f|
8380|766|2018-09-12|2018-08-01|2018-10-12|f|
8381|767|2018-10-30|2018-09-01|2018-11-29|f|
8384|258|2019-01-03|2018-12-01|2019-02-02|f|
8382|768|2018-10-02|2018-09-01|2018-11-01|f|
8383|769|2018-09-27|2018-08-01|2018-10-27|f|
8385|47|2018-12-11|2018-11-01|2019-01-10|f|
8386|770|2019-01-09|2018-12-01|2019-02-08|f|
8340|746|2018-02-07|2018-01-01|2018-03-09|t|2018-03-09
8376|402|2018-02-18|2018-01-01|2018-03-20|t|2018-03-09
8326|748|2018-02-26|2018-01-01|2018-03-28|t|2018-03-13
8357|682|2018-02-12|2018-01-01|2018-03-14|t|2018-03-20
8354|572|2018-02-23|2018-01-01|2018-03-25|t|2018-03-22
8375|763|2017-05-14|2017-04-01|2017-06-13|t|2018-06-01
8387|101|2019-01-08|2018-12-01|2019-02-07|f|
8388|246|2018-12-31|2018-11-01|2019-01-30|f|
8389|559|2019-01-08|2018-12-01|2019-02-07|f|
8391|189|2018-12-27|2018-11-01|2019-01-26|f|
8392|64|2018-12-24|2018-11-01|2019-01-23|f|
8393|772|2018-11-14|2018-10-01|2018-12-14|f|
8394|773|2018-11-24|2018-10-01|2018-12-24|f|
8395|336|2018-12-15|2018-11-01|2019-01-14|f|
8396|654|2019-01-03|2018-12-01|2019-02-02|f|
8397|650|2019-01-03|2018-12-01|2019-02-02|f|
8405|25|2019-01-02|2018-12-01|2019-02-01|f|
8398|774|2017-08-19|2017-07-01|2017-09-18|t|2017-08-19
8399|774|2018-08-19|2018-07-01|2018-09-18|f|
8400|775|2020-02-02|2020-01-01|2020-03-03|f|
8402|433|2017-10-25|2017-09-01|2017-11-24|t|2017-12-25
8403|433|2018-10-25|2018-09-01|2018-11-24|f|
8404|192|2018-12-26|2018-11-01|2019-01-25|f|
8406|598|2019-01-17|2018-12-01|2019-02-16|f|
8407|698|2019-01-16|2018-12-01|2019-02-15|f|
8408|464|2017-12-15|2017-11-01|2018-01-14|t|2017-12-15
8409|464|2018-12-15|2018-11-01|2019-01-14|f|
8410|380|2019-01-05|2018-12-01|2019-02-04|f|
8411|8|2018-10-29|2018-09-01|2018-11-28|f|
8412|82|2018-12-31|2018-11-01|2019-01-30|f|
8417|7|2017-07-02|2017-06-01|2017-08-01|t|2017-07-02
8421|7|2018-07-02|2018-06-01|2018-08-01|f|
8422|564|2018-12-31|2018-11-01|2019-01-30|f|
8424|778|2018-09-29|2018-08-01|2018-10-29|f|
8425|184|2017-10-09|2017-09-01|2017-11-08|t|2018-10-09
8427|184|2018-10-09|2018-09-01|2018-11-08|f|
8428|629|2019-01-08|2018-12-01|2019-02-07|f|
8432|54|2019-01-17|2018-12-01|2019-02-16|f|
8433|325|2017-07-13|2017-06-01|2017-08-12|t|2017-07-13
8434|325|2018-07-13|2018-06-01|2018-08-12|f|
8429|404|2017-08-16|2017-07-01|2017-09-15|t|2017-08-16
8436|404|2018-08-16|2018-07-01|2018-09-15|f|
